id,verb,noun,adverb,sentence,LL_agent,LL_patient,semantic role,predicted,LL_delta
48,sells,toy,quickly,Something sells this toy quickly.,-18.473873,-0.0015501599,patient,patient,-18.472322840100002
49,sells,book,quickly,Something sells this book quickly.,-17.777021,-0.0010969222,patient,patient,-17.775924077800003
50,sells,novel,quickly,Something sells this novel quickly.,-17.88947,-0.0013663692,patient,patient,-17.8881036308
51,sells,magazine,quickly,Something sells this magazine quickly.,-17.95881,-0.0011783754,patient,patient,-17.9576316246
52,sells,hat,quickly,Something sells this hat quickly.,-17.824205,-0.0015019263,patient,patient,-17.822703073699998
53,sells,lotion,quickly,Something sells this lotion quickly.,-18.166523,-0.001330022,patient,patient,-18.165192978
54,sells,album,quickly,Something sells this album quickly.,-18.92886,-0.0013416011,patient,patient,-18.927518398900002
55,sells,car,quickly,Something sells this car quickly.,-18.248423,-0.0010458428,patient,patient,-18.2473771572
56,sells,suv,quickly,Something sells this SUV quickly.,-16.879044,-0.00087133347,patient,patient,-16.878172666530002
57,sells,product,quickly,Something sells this product quickly.,-18.772642,-0.0012152551,patient,patient,-18.7714267449
58,sells,make,quickly,Something sells this make quickly.,-17.332075,-0.0018758639,patient,patient,-17.3301991361
59,sells,item,quickly,Something sells this item quickly.,-18.59694,-0.0013131291,patient,patient,-18.5956268709
60,sells,cd,quickly,Something sells this CD quickly.,-18.379026,-0.0014479051,patient,patient,-18.3775780949
61,sells,drug,quickly,Something sells this drug quickly.,-18.387367,-0.0011804029,patient,patient,-18.3861865971
62,sells,snack,quickly,Something sells this snack quickly.,-18.537556,-0.0015629958,patient,patient,-18.535993004199998
63,sells,salesman,quickly,Something sells this salesman quickly.,-8.994268,-0.0007877598,patient,patient,-8.9934802402
64,sells,saleswoman,quickly,Something sells this saleswoman quickly.,-11.79512,-0.00038674276,patient,patient,-11.79473325724
65,sells,businessman,quickly,Something sells this businessman quickly.,-7.0116825,-0.0014756601,patient,patient,-7.0102068399
66,sells,businesswoman,quickly,Something sells this businesswoman quickly.,-11.008765,-0.00048596945,patient,patient,-11.00827903055
67,sells,trader,quickly,Something sells this trader quickly.,-5.3965244,-0.0053084884,patient,patient,-5.3912159116
68,sells,peddler,quickly,Something sells this peddler quickly.,-14.713793,-0.0010339124,patient,patient,-14.7127590876
69,sells,telemarketer,quickly,Something sells this telemarketer quickly.,-2.445701,-0.06346486,patient,patient,-2.3822361400000003
70,sells,dealer,quickly,Something sells this dealer quickly.,-7.074759,-0.0013102652,patient,patient,-7.0734487348
71,sells,shopkeeper,quickly,Something sells this shopkeeper quickly.,-8.497785,-0.00068182364,patient,patient,-8.49710317636
72,drives,car,nicely,Something drives this car nicely.,-17.873877,-0.0006382224,patient,patient,-17.8732387776
73,drives,suv,nicely,Something drives this SUV nicely.,-15.911211,-0.00056426885,patient,patient,-15.910646731149999
74,drives,truck,nicely,Something drives this truck nicely.,-16.265718,-0.00056426885,patient,patient,-16.26515373115
75,drives,convertible,nicely,Something drives this convertible nicely.,-17.498135,-0.00095199456,patient,patient,-17.49718300544
76,drives,vehicle,nicely,Something drives this vehicle nicely.,-18.017565,-0.0005507898,patient,patient,-18.017014210200003
77,drives,tank,nicely,Something drives this tank nicely.,-16.766844,-0.0008057133,patient,patient,-16.7660382867
78,drives,bus,nicely,Something drives this bus nicely.,-17.931276,-0.0006016647,patient,patient,-17.9306743353
79,drives,tractor,nicely,Something drives this tractor nicely.,-16.32751,-0.00044285253,patient,patient,-16.32706714747
80,drives,van,nicely,Something drives this van nicely.,-17.040512,-0.0006341674,patient,patient,-17.0398778326
81,drives,driver,nicely,Something drives this driver nicely.,-5.318147,-0.00507434,patient,patient,-5.31307266
82,drives,person,nicely,Something drives this person nicely.,-11.058823,-0.0002818626,patient,patient,-11.0585411374
83,drives,chauffeur,nicely,Something drives this chauffeur nicely.,-3.822126,-0.018654801,patient,patient,-3.803471199
84,drives,car,smoothly,Something drives this car smoothly.,-17.89162,-0.00065158313,patient,patient,-17.89096841687
85,drives,suv,smoothly,Something drives this SUV smoothly.,-16.281445,-0.0005968926,patient,patient,-16.2808481074
86,drives,truck,smoothly,Something drives this truck smoothly.,-16.527218,-0.0006849259,patient,patient,-16.5265330741
87,drives,convertible,smoothly,Something drives this convertible smoothly.,-18.572104,-0.00085254357,patient,patient,-18.571251456429998
88,drives,vehicle,smoothly,Something drives this vehicle smoothly.,-17.94935,-0.00044631332,patient,patient,-17.948903686679998
89,drives,tank,smoothly,Something drives this tank smoothly.,-17.310745,-0.00078656676,patient,patient,-17.309958433240002
90,drives,bus,smoothly,Something drives this bus smoothly.,-18.329388,-0.0006326768,patient,patient,-18.328755323200003
91,drives,tractor,smoothly,Something drives this tractor smoothly.,-16.101875,-0.00044750448,patient,patient,-16.10142749552
92,drives,van,smoothly,Something drives this van smoothly.,-17.872879,-0.0006910083,patient,patient,-17.872187991700002
93,drives,driver,smoothly,Something drives this driver smoothly.,-5.0756917,-0.0077116042,patient,patient,-5.0679800958
94,drives,person,smoothly,Something drives this person smoothly.,-12.785485,-0.00032586468,patient,patient,-12.785159135319999
95,drives,chauffeur,smoothly,Something drives this chauffeur smoothly.,-3.004456,-0.04954009,patient,patient,-2.95491591
96,drives,car,well,Something drives this car well.,-18.134544,-0.0006844481,patient,patient,-18.133859551900002
97,drives,suv,well,Something drives this SUV well.,-15.589105,-0.0005261615,patient,patient,-15.5885788385
98,drives,truck,well,Something drives this truck well.,-16.538229,-0.0005763155,patient,patient,-16.537652684500003
99,drives,convertible,well,Something drives this convertible well.,-17.429846,-0.00078501605,patient,patient,-17.429060983950002
100,drives,vehicle,well,Something drives this vehicle well.,-18.25003,-0.0005302174,patient,patient,-18.249499782599997
101,drives,tank,well,Something drives this tank well.,-16.763226,-0.00093803304,patient,patient,-16.76228796696
102,drives,bus,well,Something drives this bus well.,-17.993605,-0.00060094945,patient,patient,-17.99300405055
103,drives,tractor,well,Something drives this tractor well.,-16.2959,-0.00047517402,patient,patient,-16.29542482598
104,drives,van,well,Something drives this van well.,-17.303675,-0.00059498526,patient,patient,-17.303080014739997
105,drives,driver,well,Something drives this driver well.,-4.923193,-0.005881745,patient,patient,-4.917311255
106,drives,person,well,Something drives this person well.,-10.30529,-0.00024954765,patient,patient,-10.30504045235
107,drives,chauffeur,well,Something drives this chauffeur well.,-3.462643,-0.03477896,patient,patient,-3.42786404
108,flies,plane,nicely,Something flies this plane nicely.,-15.455564,-0.00034059118,patient,patient,-15.45522340882
109,flies,kite,nicely,Something flies this kite nicely.,-16.5752,-0.0009645246,patient,patient,-16.5742354754
110,flies,jet,nicely,Something flies this jet nicely.,-14.866762,-0.0003104802,patient,patient,-14.8664515198
111,flies,aircraft,nicely,Something flies this aircraft nicely.,-18.283842,-0.00047302918,patient,patient,-18.28336897082
112,flies,pilot,nicely,Something flies this pilot nicely.,-0.04310036,-3.1871877,patient,agent,3.14408734
113,flies,person,nicely,Something flies this person nicely.,-10.208197,-0.00026421316,patient,patient,-10.20793278684
114,flies,aviator,nicely,Something flies this aviator nicely.,-9.340825,-0.000319663,patient,patient,-9.340505337
115,flies,captain,nicely,Something flies this captain nicely.,-6.8861947,-0.0013115794,patient,patient,-6.8848831206
116,flies,plane,smoothly,Something flies this plane smoothly.,-15.550849,-0.00031739712,patient,patient,-15.55053160288
117,flies,kite,smoothly,Something flies this kite smoothly.,-17.193764,-0.0012499288,patient,patient,-17.1925140712
118,flies,jet,smoothly,Something flies this jet smoothly.,-16.15497,-0.0005113694,patient,patient,-16.154458630599997
119,flies,aircraft,smoothly,Something flies this aircraft smoothly.,-18.008177,-0.00041506562,patient,patient,-18.00776193438
120,flies,pilot,smoothly,Something flies this pilot smoothly.,-0.037571114,-2.7654412,patient,agent,2.7278700860000002
121,flies,person,smoothly,Something flies this person smoothly.,-11.117722,-0.00029235485,patient,patient,-11.11742964515
122,flies,aviator,smoothly,Something flies this aviator smoothly.,-10.259513,-0.00027136848,patient,patient,-10.25924163152
123,flies,captain,smoothly,Something flies this captain smoothly.,-5.3848376,-0.0058979937,patient,patient,-5.3789396063
124,flies,plane,well,Something flies this plane well.,-16.21425,-0.000385668,patient,patient,-16.213864332
125,flies,kite,well,Something flies this kite well.,-17.735735,-0.0011860142,patient,patient,-17.734548985799997
126,flies,jet,well,Something flies this jet well.,-16.785622,-0.00048227116,patient,patient,-16.78513972884
127,flies,aircraft,well,Something flies this aircraft well.,-18.326487,-0.00047905065,patient,patient,-18.32600794935
128,flies,pilot,well,Something flies this pilot well.,-0.02726895,-3.5034254,patient,agent,3.47615645
129,flies,person,well,Something flies this person well.,-9.443454,-0.0002775683,patient,patient,-9.4431764317
130,flies,aviator,well,Something flies this aviator well.,-8.202414,-0.00049085513,patient,patient,-8.20192314487
131,flies,captain,well,Something flies this captain well.,-5.10041,-0.0043058307,patient,patient,-5.0961041693
132,cooks,mushroom,nicely,Something cooks this mushroom nicely.,-17.711754,-0.0015451466,patient,patient,-17.710208853399998
133,cooks,pepper,nicely,Something cooks this pepper nicely.,-17.395578,-0.0016118892,patient,patient,-17.3939661108
134,cooks,fish,nicely,Something cooks this fish nicely.,-17.685898,-0.0017018636,patient,patient,-17.6841961364
135,cooks,salmon,nicely,Something cooks this salmon nicely.,-17.353752,-0.001525985,patient,patient,-17.352226015
136,cooks,tuna,nicely,Something cooks this tuna nicely.,-18.819363,-0.0011558789,patient,patient,-18.8182071211
137,cooks,fillet,nicely,Something cooks this fillet nicely.,-18.207659,-0.0016567857,patient,patient,-18.2060022143
138,cooks,vegetable,nicely,Something cooks this vegetable nicely.,-18.913965,-0.0009034315,patient,patient,-18.9130615685
139,cooks,herb,nicely,Something cooks this herb nicely.,-18.371733,-0.0010669079,patient,patient,-18.3706660921
140,cooks,meat,nicely,Something cooks this meat nicely.,-18.923746,-0.0014461143,patient,patient,-18.922299885700003
141,cooks,ingredient,nicely,Something cooks this ingredient nicely.,-18.939903,-0.0011801645,patient,patient,-18.938722835500002
142,cooks,steak,nicely,Something cooks this steak nicely.,-18.05286,-0.0017073565,patient,patient,-18.0511526435
143,cooks,chef,nicely,Something cooks this chef nicely.,-2.7374434,-0.06721663,patient,patient,-2.67022677
144,cooks,cook,nicely,Something cooks this cook nicely.,-16.093443,-0.00052031653,patient,patient,-16.09292268347
145,cooks,baker,nicely,Something cooks this baker nicely.,-9.075438,-0.000306903,patient,patient,-9.075131097
146,cooks,caterer,nicely,Something cooks this caterer nicely.,-12.737776,-0.0003104802,patient,patient,-12.7374655198
147,cooks,mushroom,well,Something cooks this mushroom well.,-17.744766,-0.0013394516,patient,patient,-17.7434265484
148,cooks,pepper,well,Something cooks this pepper well.,-18.11259,-0.0014203867,patient,patient,-18.1111696133
149,cooks,fish,well,Something cooks this fish well.,-18.028543,-0.0017514215,patient,patient,-18.0267915785
150,cooks,salmon,well,Something cooks this salmon well.,-17.702068,-0.0015249093,patient,patient,-17.700543090700002
151,cooks,tuna,well,Something cooks this tuna well.,-18.10445,-0.0011827908,patient,patient,-18.1032672092
152,cooks,fillet,well,Something cooks this fillet well.,-18.797026,-0.0015503992,patient,patient,-18.7954756008
153,cooks,vegetable,well,Something cooks this vegetable well.,-19.257751,-0.00097651675,patient,patient,-19.25677448325
154,cooks,herb,well,Something cooks this herb well.,-17.966326,-0.001234351,patient,patient,-17.965091648999998
155,cooks,meat,well,Something cooks this meat well.,-19.489038,-0.0015992925,patient,patient,-19.4874387075
156,cooks,ingredient,well,Something cooks this ingredient well.,-19.081614,-0.0012353656,patient,patient,-19.0803786344
157,cooks,steak,well,Something cooks this steak well.,-18.450737,-0.0019259673,patient,patient,-18.4488110327
158,cooks,chef,well,Something cooks this chef well.,-1.890077,-0.16477191,patient,patient,-1.72530509
159,cooks,cook,well,Something cooks this cook well.,-16.201378,-0.000604766,patient,patient,-16.200773234
160,cooks,baker,well,Something cooks this baker well.,-10.489414,-0.00025789507,patient,patient,-10.48915610493
161,cooks,caterer,well,Something cooks this caterer well.,-12.924524,-0.00030308927,patient,patient,-12.92422091073
162,cooks,mushroom,terribly,Something cooks this mushroom terribly.,-17.588814,-0.0014655143,patient,patient,-17.587348485699998
163,cooks,pepper,terribly,Something cooks this pepper terribly.,-17.630827,-0.0014827629,patient,patient,-17.6293442371
164,cooks,fish,terribly,Something cooks this fish terribly.,-17.76499,-0.0014299375,patient,patient,-17.7635600625
165,cooks,salmon,terribly,Something cooks this salmon terribly.,-18.099453,-0.0016303376,patient,patient,-18.0978226624
166,cooks,tuna,terribly,Something cooks this tuna terribly.,-18.93197,-0.0013406456,patient,patient,-18.9306293544
167,cooks,fillet,terribly,Something cooks this fillet terribly.,-18.764761,-0.0016178599,patient,patient,-18.7631431401
168,cooks,vegetable,terribly,Something cooks this vegetable terribly.,-18.946321,-0.00091315503,patient,patient,-18.945407844970003
169,cooks,herb,terribly,Something cooks this herb terribly.,-17.868622,-0.0011140469,patient,patient,-17.8675079531
170,cooks,meat,terribly,Something cooks this meat terribly.,-18.636719,-0.0016823997,patient,patient,-18.635036600299998
171,cooks,ingredient,terribly,Something cooks this ingredient terribly.,-18.924732,-0.0010991918,patient,patient,-18.923632808199997
172,cooks,steak,terribly,Something cooks this steak terribly.,-17.44906,-0.0019772071,patient,patient,-17.447082792899998
173,cooks,chef,terribly,Something cooks this chef terribly.,-6.977364,-0.0011469278,patient,patient,-6.9762170722
174,cooks,cook,terribly,Something cooks this cook terribly.,-14.825617,-0.000498966,patient,patient,-14.825118033999999
175,cooks,baker,terribly,Something cooks this baker terribly.,-8.738341,-0.00050993974,patient,patient,-8.73783106026
176,cooks,caterer,terribly,Something cooks this caterer terribly.,-13.441366,-0.0002669587,patient,patient,-13.441099041300001
177,bakes,pizza,nicely,Something bakes this pizza nicely.,-18.058914,-0.0008003461,patient,patient,-18.0581136539
178,bakes,potato,nicely,Something bakes this potato nicely.,-17.613178,-0.0012817987,patient,patient,-17.611896201300002
179,bakes,bread,nicely,Something bakes this bread nicely.,-18.449615,-0.0008753903,patient,patient,-18.448739609700002
180,bakes,cake,nicely,Something bakes this cake nicely.,-18.27019,-0.001003899,patient,patient,-18.269186101
181,bakes,pastry,nicely,Something bakes this pastry nicely.,-18.272404,-0.0016384568,patient,patient,-18.270765543200003
182,bakes,dough,nicely,Something bakes this dough nicely.,-18.164722,-0.0013138462,patient,patient,-18.163408153800003
183,bakes,pie,nicely,Something bakes this pie nicely.,-18.255136,-0.0013173089,patient,patient,-18.2538186911
184,bakes,clay,nicely,Something bakes this clay nicely.,-18.592531,-0.0011350511,patient,patient,-18.5913959489
185,bakes,patissier,nicely,Something bakes this patissier nicely.,-8.431122,-0.00047398286,patient,patient,-8.43064801714
186,bakes,chef,nicely,Something bakes this chef nicely.,-0.80691177,-0.5899011,patient,patient,-0.21701067000000007
187,bakes,cook,nicely,Something bakes this cook nicely.,-6.8237944,-0.0011806423,patient,patient,-6.8226137577
188,bakes,baker,nicely,Something bakes this baker nicely.,-2.581982,-0.08046515,patient,patient,-2.50151685
189,bakes,person,nicely,Something bakes this person nicely.,-14.566207,-0.0003655161,patient,patient,-14.5658414839
190,bakes,confectioner,nicely,Something bakes this confectioner nicely.,-17.022085,-0.001380635,patient,patient,-17.020704365
191,bakes,pizza,terribly,Something bakes this pizza terribly.,-18.01682,-0.0006949459,patient,patient,-18.016125054099998
192,bakes,potato,terribly,Something bakes this potato terribly.,-18.106466,-0.0010347478,patient,patient,-18.105431252200002
193,bakes,bread,terribly,Something bakes this bread terribly.,-17.738121,-0.0009211495,patient,patient,-17.737199850499998
194,bakes,cake,terribly,Something bakes this cake terribly.,-18.406328,-0.0009904745,patient,patient,-18.4053375255
195,bakes,pastry,terribly,Something bakes this pastry terribly.,-18.532364,-0.0015709951,patient,patient,-18.5307930049
196,bakes,dough,terribly,Something bakes this dough terribly.,-18.096975,-0.0011475229,patient,patient,-18.095827477100002
197,bakes,pie,terribly,Something bakes this pie terribly.,-18.4857,-0.0015142226,patient,patient,-18.4841857774
198,bakes,clay,terribly,Something bakes this clay terribly.,-18.201271,-0.0011453744,patient,patient,-18.2001256256
199,bakes,patissier,terribly,Something bakes this patissier terribly.,-6.396408,-0.001303523,patient,patient,-6.395104477
200,bakes,chef,terribly,Something bakes this chef terribly.,-4.3129177,-0.016964622,patient,patient,-4.295953078
201,bakes,cook,terribly,Something bakes this cook terribly.,-12.498968,-0.00035597567,patient,patient,-12.498612024329999
202,bakes,baker,terribly,Something bakes this baker terribly.,-4.321511,-0.011481826,patient,patient,-4.310029174
203,bakes,person,terribly,Something bakes this person terribly.,-15.7232,-0.00049455435,patient,patient,-15.72270544565
204,bakes,confectioner,terribly,Something bakes this confectioner terribly.,-17.400726,-0.0013225615,patient,patient,-17.3994034385
205,bakes,pizza,well,Something bakes this pizza well.,-18.359194,-0.0008364372,patient,patient,-18.3583575628
206,bakes,potato,well,Something bakes this potato well.,-18.260468,-0.0013433921,patient,patient,-18.2591246079
207,bakes,bread,well,Something bakes this bread well.,-18.73951,-0.0010657149,patient,patient,-18.738444285099998
208,bakes,cake,well,Something bakes this cake well.,-18.665855,-0.001035344,patient,patient,-18.664819656
209,bakes,pastry,well,Something bakes this pastry well.,-18.64337,-0.0016474725,patient,patient,-18.6417225275
210,bakes,dough,well,Something bakes this dough well.,-18.3153,-0.0014951812,patient,patient,-18.3138048188
211,bakes,pie,well,Something bakes this pie well.,-18.846739,-0.001431491,patient,patient,-18.845307508999998
212,bakes,clay,well,Something bakes this clay well.,-19.098688,-0.0012220555,patient,patient,-19.097465944499998
213,bakes,patissier,well,Something bakes this patissier well.,-9.318503,-0.00046551248,patient,patient,-9.31803748752
214,bakes,chef,well,Something bakes this chef well.,-0.17625374,-2.0486774,patient,agent,1.87242366
215,bakes,cook,well,Something bakes this cook well.,-7.2983003,-0.0008899478,patient,patient,-7.2974103522
216,bakes,baker,well,Something bakes this baker well.,-2.9255674,-0.056798223,patient,patient,-2.868769177
217,bakes,person,well,Something bakes this person well.,-13.886288,-0.00033940005,patient,patient,-13.88594859995
218,bakes,confectioner,well,Something bakes this confectioner well.,-17.233286,-0.0013662501,patient,patient,-17.2319197499
219,reads,passage,nicely,Something reads this passage nicely.,-18.057203,-0.0009927413,patient,patient,-18.056210258700002
220,reads,poem,nicely,Something reads this poem nicely.,-17.113167,-0.0007061591,patient,patient,-17.1124608409
221,reads,verse,nicely,Something reads this verse nicely.,-18.193274,-0.00074272143,patient,patient,-18.192531278569998
222,reads,line,nicely,Something reads this line nicely.,-17.332817,-0.0008345872,patient,patient,-17.3319824128
223,reads,passage,nicely,Something reads this passage nicely.,-18.090904,-0.0009914301,patient,patient,-18.089912569899997
224,reads,script,nicely,Something reads this script nicely.,-17.889254,-0.0006028587,patient,patient,-17.888651141300002
225,reads,abstract,nicely,Something reads this abstract nicely.,-17.824575,-0.000812634,patient,patient,-17.823762366
226,reads,essay,nicely,Something reads this essay nicely.,-17.851889,-0.0008606544,patient,patient,-17.8510283456
227,reads,letter,nicely,Something reads this letter nicely.,-16.68548,-0.00069983635,patient,patient,-16.684780163649997
228,reads,report,nicely,Something reads this report nicely.,-18.315681,-0.0007901458,patient,patient,-18.3148908542
229,reads,student,nicely,Something reads this student nicely.,-14.097969,-0.0006802711,patient,patient,-14.0972887289
230,reads,orator,nicely,Something reads this orator nicely.,-15.531337,-0.00066971505,patient,patient,-15.53066728495
231,reads,person,nicely,Something reads this person nicely.,-12.350194,-0.00025443616,patient,patient,-12.34993956384
232,reads,narrator,nicely,Something reads this narrator nicely.,-15.196098,-0.00047278986,patient,patient,-15.19562521014
233,reads,announcer,nicely,Something reads this announcer nicely.,-15.668618,-0.0005326626,patient,patient,-15.6680853374
234,reads,broadcaster,nicely,Something reads this broadcaster nicely.,-16.805986,-0.0004901399,patient,patient,-16.805495860100002
235,reads,teacher,nicely,Something reads this teacher nicely.,-9.812,-0.00022707166,patient,patient,-9.81177292834
236,reads,passage,well,Something reads this passage well.,-18.331343,-0.0010428615,patient,patient,-18.3303001385
237,reads,poem,well,Something reads this poem well.,-17.226643,-0.00074164855,patient,patient,-17.22590135145
238,reads,verse,well,Something reads this verse well.,-18.263128,-0.0009082647,patient,patient,-18.262219735299997
239,reads,line,well,Something reads this line well.,-17.622833,-0.000980093,patient,patient,-17.621852907
240,reads,passage,well,Something reads this passage well.,-18.331343,-0.0009978138,patient,patient,-18.3303451862
241,reads,script,well,Something reads this script well.,-18.356743,-0.00063965475,patient,patient,-18.356103345250002
242,reads,abstract,well,Something reads this abstract well.,-18.217798,-0.00077904906,patient,patient,-18.21701895094
243,reads,essay,well,Something reads this essay well.,-18.039482,-0.0008778965,patient,patient,-18.0386041035
244,reads,letter,well,Something reads this letter well.,-16.545948,-0.00083930104,patient,patient,-16.54510869896
245,reads,report,well,Something reads this report well.,-18.52578,-0.00077069976,patient,patient,-18.52500930024
246,reads,student,well,Something reads this student well.,-14.9549885,-0.00070031313,patient,patient,-14.95428818687
247,reads,orator,well,Something reads this orator well.,-15.40475,-0.0006019041,patient,patient,-15.4041480959
248,reads,person,well,Something reads this person well.,-11.779445,-0.0002663608,patient,patient,-11.779178639200001
249,reads,narrator,well,Something reads this narrator well.,-14.621635,-0.0003777965,patient,patient,-14.621257203499999
250,reads,announcer,well,Something reads this announcer well.,-15.442316,-0.00047785952,patient,patient,-15.44183814048
251,reads,broadcaster,well,Something reads this broadcaster well.,-16.54861,-0.0004490551,patient,patient,-16.5481609449
252,reads,teacher,well,Something reads this teacher well.,-9.234274,-0.0002562252,patient,patient,-9.2340177748
253,paints,wall,easily,Something paints this wall easily.,-17.622232,-0.0012766053,patient,patient,-17.6209553947
254,paints,fabric,easily,Something paints this fabric easily.,-18.417856,-0.0011376174,patient,patient,-18.4167183826
255,paints,glass,easily,Something paints this glass easily.,-18.692204,-0.0010175039,patient,patient,-18.6911864961
256,paints,canvas,easily,Something paints this canvas easily.,-18.704512,-0.001428505,patient,patient,-18.703083495
257,paints,wood,easily,Something paints this wood easily.,-17.857775,-0.0009885643,patient,patient,-17.856786435700002
258,paints,surface,easily,Something paints this surface easily.,-18.337002,-0.0010983546,patient,patient,-18.3359036454
259,paints,panel,easily,Something paints this panel easily.,-18.42958,-0.0011015751,patient,patient,-18.4284784249
260,paints,painter,easily,Something paints this painter easily.,-5.2402263,-0.009711019,patient,patient,-5.230515281
261,paints,artist,easily,Something paints this artist easily.,-8.155952,-0.0004346243,patient,patient,-8.155517375699999
262,paints,person,easily,Something paints this person easily.,-14.121348,-0.00041542324,patient,patient,-14.12093257676
263,paints,illustrator,easily,Something paints this illustrator easily.,-17.313044,-0.0008608938,patient,patient,-17.312183106200003
264,paints,portraitist,easily,Something paints this portraitist easily.,-10.351341,-0.00024346802,patient,patient,-10.351097531979999
265,paints,wall,terribly,Something paints this wall terribly.,-17.841942,-0.00116059,patient,patient,-17.840781409999998
