noun,num_counts,accuracy,avg_LL_delta
ice,7,1.0,-2.0952178871428573
illustrator,4,1.0,-0.7286608650000002
ingredient,3,1.0,-2.08256945
instrument,2,1.0,-1.8893449850000001
item,3,1.0,-2.315638923333333
jacket,2,1.0,-2.5843481400000003
janitor,3,1.0,-1.16857045
jet,3,1.0,-1.0313220133333334
jeweler,4,1.0,-1.4119146849999997
jewelry,3,1.0,-2.223003963333334
journalist,2,1.0,-1.2539457299999999
kite,3,1.0,-2.0312624266666663
knob,4,1.0,-1.3354750675
lady,5,1.0,-2.088036316
lake,2,1.0,-3.044366375
landscape,2,1.0,-2.626082635
letter,2,1.0,-2.53444944
line,2,1.0,-2.4723381399999997
lotion,3,1.0,-1.66904538
lunchbox,2,1.0,-2.3228102130000003
machine,8,1.0,-1.60269368875
magazine,3,1.0,-2.3600262933333336
maid,5,1.0,-1.673691716
make,3,1.0,-1.0656757166666668
man,5,1.0,-1.31615924
marble,3,1.0,-2.12268531
mason,3,1.0,-1.3033268400000002
material,4,1.0,-2.6956686112500003
meat,7,1.0,-2.3960642042857145
mirror,3,1.0,-2.1250281566666662
model,2,1.0,-2.37623609
motorcycle,4,1.0,-1.2092022675000003
motorist,4,1.0,-1.4291917125
mountain,2,1.0,-2.46374154
mover,2,1.0,-0.899237015
mushroom,3,1.0,-2.5740543633333335
musician,3,1.0,-0.7288099733333332
narrator,2,1.0,-1.05139612
notetaker,2,1.0,-1.04866642
novel,3,1.0,-2.0110310466666665
novelist,2,1.0,-0.6287973099999999
orator,2,1.0,-0.80703137
packaging,4,1.0,-2.4052920375
painter,4,1.0,-0.9178478725000001
panel,4,1.0,-3.0105049615
paper,4,1.0,-1.80810321
passage,6,1.0,-2.3542601223333333
pastry,3,1.0,-2.359410991666666
patissier,3,1.0,-1.3786593366666668
pattern,5,1.0,-2.700869796
peddler,3,1.0,-1.0381588133333333
pepper,3,1.0,-2.032163413333333
person,30,1.0,-1.0464782823333334
photographer,2,1.0,-0.329846375
pianist,2,1.0,-0.73293689
piano,2,1.0,-1.4723437050000001
pie,3,1.0,-2.0978324633333334
pilot,7,1.0,-0.65532604
pizza,3,1.0,-2.22808507
plane,3,1.0,-1.1815952766666666
poem,2,1.0,-2.40405177
poet,2,1.0,-1.28154637
portraitist,4,1.0,-1.2760756624999998
pot,3,1.0,-2.1482271066666665
potato,3,1.0,-2.3632645366666667
potter,3,1.0,-0.7105280866666668
product,3,1.0,-1.97395459
professor,2,1.0,-0.9171282249999999
proposal,2,1.0,-2.00420496
pumpkin,4,1.0,-2.27406455
quilt,4,1.0,-2.6134316285
racer,4,1.0,-1.1313213625
report,2,1.0,-2.5726931275
roadtripper,2,1.0,-2.00850219
routine,1,1.0,-1.09082335
salesman,3,1.0,-1.1490188033333333
saleswoman,3,1.0,-1.1083436166666667
salmon,3,1.0,-2.1575058533333333
scene,1,1.0,-0.90562744
screw,4,1.0,-0.7452004425
scribe,2,1.0,-1.446114255
script,2,1.0,-2.3521939950000004
sculptor,7,1.0,-0.5457193228571429
seamster,8,1.0,-1.0766188425
seamstress,4,1.0,-1.3875477825
section,2,1.0,-1.65766597
shirt,2,1.0,-2.3131211
shopkeeper,3,1.0,-1.3367262466666665
sideburn,3,1.0,-2.0302790033333333
silk,4,1.0,-2.0481759200000003
silverware,3,1.0,-1.9872841066666667
singer,1,1.0,-1.11985384
snack,3,1.0,-2.18075792
soloist,1,1.0,-0.64976173
sonata,1,1.0,-1.5165365400000002
song,1,1.0,-1.41257243
steak,7,1.0,-2.3220138615714285
stone,7,1.0,-2.35080352
stubble,3,1.0,-2.235842573333333
student,4,1.0,-1.84403277
suitcase,2,1.0,-2.452170105
surface,7,1.0,-2.0892829285714285
surgeon,4,1.0,-0.45564264499999996
suv,6,1.0,-1.9828301616666668
tailor,12,1.0,-1.0155376383333332
tank,3,1.0,-1.53123908
teacher,2,1.0,-0.999496385
telemarketer,3,1.0,-1.6000455733333334
tent,2,1.0,-2.378068325
thread,4,1.0,-2.2789797225
toy,3,1.0,-2.6536509433333335
tractor,3,1.0,-0.6481241333333334
trader,3,1.0,-1.2236662333333335
traveller,2,1.0,-1.8606406100000001
truck,3,1.0,-1.27367481
tub,2,1.0,-2.38088573
tuna,3,1.0,-2.2592622903333335
turkey,4,1.0,-2.09004979
upholsterer,4,1.0,-0.7716795775
valve,4,1.0,-1.093149305
van,3,1.0,-1.41146067
vegetable,3,1.0,-2.513405465
vehicle,3,1.0,-1.3510588766666667
verse,2,1.0,-2.069134775
view,2,1.0,-3.2093494175
violin,2,1.0,-1.5916800050000002
violinist,2,1.0,-1.1193699000000001
waiter,3,1.0,-1.2853542333333332
waitress,3,1.0,-1.7436152533333331
wall,4,1.0,-2.42920055625
window,3,1.0,-1.9402365366666665
windshield,5,1.0,-1.560213838
woman,5,1.0,-1.58579852
wood,11,1.0,-2.182714522727273
wool,5,1.0,-2.8082154738
worker,4,1.0,-1.4391161824999998
wound,4,1.0,-2.322522715
yarn,5,1.0,-2.5659479640000002
