noun,avg_LL_delta
knob,0.1081223487854003
lady,0.6440220475196838
lake,0.2671175599098205
landscape,0.2836155295372009
letter,0.42486572265625
line,0.2040402293205261
lotion,-0.1675777435302734
lunchbox,-0.365211009979248
machine,0.3369956016540527
magazine,0.2793951034545898
maid,0.3659467101097108
make,1.0723839402198792
man,0.7157983183860777
marble,0.0143413543701171
mason,0.2469425201416015
material,0.2092313766479491
meat,-0.3055148124694826
mirror,-0.0956725478172301
model,-0.010838508605957
motorcycle,-0.2467708587646484
motorist,-0.1041641235351562
mountain,-0.0313205718994141
mover,0.2154855728149414
mushroom,0.0936737060546876
musician,-0.1757731437683106
narrator,0.6732950806617737
notetaker,-0.03517484664917
novel,0.7221946120262146
novelist,1.1572527885437012
orator,0.8246297836303711
packaging,-0.4135303497314452
painter,-0.1668680906295776
panel,-0.5292510986328127
paper,0.1308870315551757
passage,0.6440905928611754
pastry,-0.2005242705345153
patissier,0.374554693698883
pattern,0.0507550239562987
peddler,0.7783543467521667
pepper,-0.2001151442527771
person,1.170153141021728
photographer,0.1311440467834471
pianist,-0.2223949432373047
piano,-0.2999153733253479
pie,-0.2385902404785156
pilot,-0.1205205917358398
pizza,-0.2182101607322695
plane,-0.2912807464599609
poem,0.2036628127098083
poet,0.3705790042877197
portraitist,0.245658814907074
pot,-0.4032735824584961
potato,-0.1576919555664061
potter,0.086057662963867
product,0.3467545509338379
professor,0.24875807762146
proposal,0.7370970249176027
pumpkin,-0.1106777191162109
quilt,0.1628323197364807
racer,-0.1344707012176513
report,0.4189810752868652
roadtripper,0.3403969407081604
routine,0.1414871215820312
salesman,1.1758661270141602
saleswoman,1.0559992790222168
salmon,0.0758590698242187
scene,0.022157669067383
screw,-0.1372885704040528
scribe,0.3562336564064026
script,0.8746563792228699
sculptor,-0.466956615447998
seamster,0.1319866180419922
seamstress,-0.002445697784424
section,0.5604934096336365
shirt,0.22135066986084
shopkeeper,0.5169324874877927
sideburn,-0.2189364433288574
silk,0.212249755859375
silverware,-0.106328010559082
singer,0.0281848907470703
snack,-0.0771654844284061
soloist,0.3806396126747132
sonata,0.0106258392333983
song,-0.2996244430541992
steak,-0.1387175917625427
stone,-0.0385074615478515
stubble,0.0945229530334473
student,0.2628307938575744
suitcase,-0.4010592699050905
surface,-0.043792724609375
surgeon,0.4201374053955078
suv,-0.4466938376426697
tailor,0.1050844192504882
tank,-0.3898593187332153
teacher,0.5350532531738281
telemarketer,0.2945685386657715
tent,-0.3664369583129883
thread,0.4382434487342834
toy,-0.5545148849487305
tractor,-0.0971927642822265
trader,1.056960105895996
traveller,0.6628812551498413
truck,0.0336251258850099
tub,0.0020642280578614
tuna,-0.1127700805664061
turkey,0.0945549011230468
upholsterer,0.3178123831748962
valve,-0.2174643874168396
van,-0.0294156074523924
vegetable,0.2739639282226562
vehicle,-0.5042943954467773
verse,0.1705884933471677
view,0.5102062225341795
violin,-0.4125251770019531
violinist,-0.2666568756103515
waiter,0.730245053768158
waitress,0.4835433959960937
wall,-0.0573948025703431
window,0.36457359790802
windshield,0.0592002272605897
woman,0.5679169297218323
wood,0.135880470275879
wool,0.0165348052978515
worker,0.7639403343200684
wound,0.6398068070411684
yarn,0.1530399322509765
