noun,num_counts,accuracy,avg_LL_delta
essay,4,1.0,0.8326530605554581
essayist,2,1.0,2.420337773859501
fabric,20,0.1,-0.2780811309814453
fillet,3,0.0,-1.039507528146108
fish,3,0.0,-1.1013259689013164
floor,3,0.0,-0.7942174077033997
flute,2,0.0,-0.6193618774414061
flutist,2,0.0,-0.5270729064941405
food,2,0.0,-0.8143997490406036
gem,4,0.0,-0.6637973934412003
glass,4,0.0,-0.34576985239982605
hairdresser,7,0.0,-0.4659543548311506
handle,4,1.0,0.4674320220947266
hat,3,1.0,1.2827886044979095
herb,3,0.0,-1.0146408279736836
hiker,2,0.0,-0.622817873954773
housekeeper,3,0.0,-0.37589263916015625
ice,7,0.0,-0.566501476934978
illustrator,4,1.0,1.3207931965589523
ingredient,3,1.0,0.5489069620768229
instrument,2,1.0,0.23609542846679682
item,3,1.0,1.307979553937912
jacket,2,1.0,0.015659332275390653
janitor,3,0.0,-1.2549057602882385
jet,3,0.0,-0.5228601694107055
jeweler,4,0.0,-0.5647624582052231
jewelry,3,0.0,-0.7864850163459778
journalist,2,1.0,0.988872528076172
kite,3,0.3333333333333333,-0.10020955403645833
knob,4,0.0,-0.9646778404712677
lady,5,0.0,-1.7688110172748566
lake,2,0.0,-1.9754562675952911
landscape,2,0.0,-0.1794891357421874
letter,2,0.0,-0.7094993591308594
line,2,1.0,0.06082153320312505
lotion,3,1.0,1.4117355247338612
lunchbox,2,1.0,0.23208236694335938
machine,8,0.0,-1.0528831370174885
magazine,3,1.0,0.26918031771977735
maid,5,0.0,-0.6171314477920532
make,3,1.0,1.6050720413525899
man,5,0.0,-0.4851913332939148
marble,3,0.0,-1.1661224563916524
mason,3,0.6666666666666666,0.07366689046223956
material,4,0.0,-0.5641765743494034
meat,7,0.0,-0.85453143290111
mirror,3,0.0,-1.5067825019359589
model,2,1.0,0.6713008880615234
motorcycle,4,0.0,-2.3976612128317356
motorist,4,0.0,-2.1924177892506123
mountain,2,0.0,-1.4595813602209091
mover,2,0.0,-0.21720504760742185
mushroom,3,0.0,-0.32597351074218744
musician,3,0.0,-0.4173253377278647
narrator,2,1.0,0.5476722717285156
notetaker,2,0.5,0.111942321062088
novel,3,1.0,0.21252697706222537
novelist,2,1.0,0.6842822730541229
orator,2,1.0,0.749629944562912
packaging,4,0.25,-0.11676977574825287
painter,4,0.0,-0.5396194607019424
panel,4,1.0,0.28204345703125
paper,4,0.0,-1.6462916806340215
passage,6,0.0,-0.6965141097704569
pastry,3,0.0,-0.6756998499234518
patissier,3,0.0,-0.5810445149739584
pattern,5,0.0,-0.17622375488281244
peddler,3,1.0,0.48239137729008985
pepper,3,0.0,-0.5245520075162252
person,30,1.0,0.8661018351713816
photographer,2,1.0,0.46852108836174
pianist,2,0.0,-0.1291808784008024
piano,2,0.0,-0.6968192756175995
pie,3,0.0,-1.141534189383189
pilot,7,0.5714285714285714,0.028050558907645056
pizza,3,0.0,-0.9360020955403646
plane,3,0.0,-0.10495758056640624
poem,2,1.0,0.4733238220214844
poet,2,0.0,-0.5535183250904083
portraitist,4,1.0,1.3046588823199272
pot,3,0.0,-1.6458307206630707
potato,3,0.0,-0.6732025345166525
potter,3,0.0,-0.6435063680013021
product,3,0.6666666666666666,0.18010838826497397
professor,2,0.0,-0.26712414622306835
proposal,2,1.0,0.5978355407714844
pumpkin,4,0.0,-1.6000983901321888
quilt,4,0.0,-0.8472394943237305
racer,4,0.0,-0.9440593495965004
report,2,1.0,0.6251488029956817
roadtripper,2,0.0,-0.14432907104492185
routine,1,0.0,-0.7122764587402344
salesman,3,1.0,0.6437988877296449
saleswoman,3,0.0,-0.2571919759114582
salmon,3,0.0,-1.334401438633601
scene,1,1.0,0.4051361680030823
screw,4,0.0,-0.32098770141601557
scribe,2,0.5,-0.024097442626953153
script,2,1.0,1.0186195224523544
sculptor,7,0.5714285714285714,0.010141653673989401
seamster,8,0.0,-0.1383270993828773
seamstress,4,0.5,-0.0351552963256836
section,2,1.0,0.2700634300708771
shirt,2,0.0,-0.5905608534812926
shopkeeper,3,0.0,-0.2610028584798177
sideburn,3,0.0,-0.9517516990502676
silk,4,0.0,-0.6800498813390732
silverware,3,0.3333333333333333,-0.1058375040690104
singer,1,1.0,1.399558961391449
snack,3,1.0,1.0315297444661458
soloist,1,1.0,1.22845458984375
sonata,1,0.0,-0.2022857666015625
song,1,1.0,0.9104689955711364
steak,7,0.8571428571428571,0.19192722014018468
stone,7,0.0,-0.4039966123444693
stubble,3,0.0,-0.969913512468338
student,4,1.0,0.47048947215080283
suitcase,2,0.0,-0.6271591186523438
surface,7,0.0,-0.3697422657694135
surgeon,4,0.0,-1.9792060889303684
suv,6,0.0,-1.3242314557234447
tailor,12,0.8333333333333334,0.2166207432746887
tank,3,0.0,-0.6694717605908712
teacher,2,0.0,-1.1652298569679258
telemarketer,3,1.0,0.2749303380648295
tent,2,0.0,-0.2643165588378906
thread,4,1.0,0.3656902313232422
toy,3,1.0,0.6724065144856771
tractor,3,0.0,-0.43196866909662884
trader,3,1.0,0.9228566189606985
traveller,2,0.0,-0.05004501342773435
truck,3,0.0,-0.7485681970914203
tub,2,0.0,-1.8358182609081268
tuna,3,0.0,-0.8026351928710938
turkey,4,0.0,-0.9829742982983589
upholsterer,4,0.0,-0.5186271816492081
valve,4,0.0,-1.805513393133879
van,3,0.0,-1.2524770200252535
vegetable,3,0.0,-0.7612228393554688
vehicle,3,0.0,-1.0587386687596638
verse,2,1.0,0.04595947265624995
view,2,1.0,1.2348861992359161
violin,2,1.0,0.2363815605640412
violinist,2,1.0,0.846836045384407
waiter,3,1.0,0.2175877888997395
waitress,3,0.0,-0.5540987451871235
wall,4,0.0,-1.0803756415843964
window,3,0.3333333333333333,-0.047002156575520794
windshield,5,0.0,-1.1863937079906464
woman,5,0.0,-2.2966156244277953
wood,11,0.0,-1.2441239682110874
wool,5,0.0,-0.8124130129814148
worker,4,0.0,-0.5997200012207032
wound,4,0.0,-0.4089832305908202
yarn,5,0.0,-0.8472183108329773
