noun,num_counts,accuracy,overlap,avg_LL_delta
chauffeur,3,1.0,0.0,1.0393180747826893
chef,10,1.0,0.0,1.2305704072117805
choreography,1,0.0,0.0,0.5999069213867188
clarinet,2,1.0,1.0,-1.138806864619255
clarinetist,2,0.0,1.0,-0.29853105545043945
clay,6,1.0,1.0,-0.9997032433748245
cleaner,5,0.2,0.8,-0.14401053190231314
clerk,2,0.5,0.5,0.2209162414073944
cloth,8,1.0,1.0,-0.6186321899294853
coat,2,1.0,1.0,-2.235868465155363
code,2,0.0,0.0,1.1276297718286512
comedian,1,1.0,0.0,1.1774997115135193
concerto,1,1.0,1.0,-0.3026018142700195
confectioner,3,1.0,0.0,0.5768826603889465
container,2,1.0,1.0,-1.2736807018518448
convertible,3,1.0,1.0,-0.8808495004971822
cook,6,1.0,0.0,1.1691493739684422
cotton,4,1.0,1.0,-1.1871488206088543
countertop,3,0.0,0.0,0.7260500987370809
crate,2,1.0,1.0,-1.071519389748573
cushion,4,1.0,1.0,-1.341380808502436
cut,4,1.0,1.0,-0.8166234791278839
dancer,1,1.0,0.0,0.6986512839794159
dealer,3,1.0,0.0,1.7129891564448674
dish,2,1.0,1.0,-0.46495530009269714
doctor,2,1.0,0.0,1.5376176834106445
dough,3,0.3333333333333333,0.3333333333333333,0.03657658894856773
dressmaker,4,1.0,0.0,0.3726108148694039
driver,7,1.0,0.0,1.1538820202861513
drug,3,0.0,0.0,1.0024763941764834
drummer,2,1.0,0.0,0.23243999481201166
duffle,2,1.0,1.0,-1.375520721077919
essay,4,1.0,1.0,-0.43381167203187937
essayist,2,1.0,1.0,0.4444079399108887
fabric,20,1.0,1.0,-1.5559267215430737
fillet,3,0.3333333333333333,0.3333333333333333,0.13243834177652997
fish,3,1.0,1.0,-0.15535895029703772
floor,3,0.0,0.0,0.9452508290608724
flute,2,1.0,1.0,-0.9154892116785049
flutist,2,1.0,0.0,0.3691573143005371
food,2,1.0,1.0,-0.23548746109008786
gem,4,0.0,0.0,0.1717627048492431
glass,4,1.0,1.0,-0.7503592818975449
hairdresser,7,0.8571428571428571,0.14285714285714285,0.3073359898158482
handle,4,1.0,1.0,-0.6654770374298096
hat,3,0.0,0.0,0.1843439737955729
herb,3,0.6666666666666666,0.6666666666666666,-0.011422793070475237
hiker,2,0.5,0.5,0.1188435554504395
housekeeper,3,1.0,0.0,0.5779638191064199
ice,7,1.0,1.0,-0.43508924756731304
illustrator,4,1.0,0.0,0.8746056482195854
ingredient,3,0.0,0.0,1.4932461033264797
instrument,2,0.5,0.5,0.06209611892700195
item,3,0.0,0.0,0.870069831609726
jacket,2,1.0,1.0,-0.8482980579137801
janitor,3,1.0,0.0,1.0093049705028534
jet,3,1.0,1.0,-0.6891377965609232
jeweler,4,1.0,0.0,1.1456596702337265
jewelry,3,0.0,0.0,0.5951251784960429
journalist,2,1.0,0.0,0.9178795963525773
kite,3,1.0,1.0,-0.4559135337670645
knob,4,1.0,1.0,-0.5231103897094727
lady,5,0.8,0.2,0.5428623199462891
lake,2,1.0,1.0,-0.6433210372924805
landscape,2,0.0,0.0,0.36100053787231434
letter,2,0.0,0.0,0.10437726974487299
line,2,0.0,0.0,0.7042808681726456
lotion,3,0.0,0.0,0.7133045196533204
lunchbox,2,1.0,1.0,-0.8492016941308975
machine,8,0.625,0.375,-0.05118740350008015
magazine,3,0.0,0.0,0.23767121632893876
maid,5,0.8,0.2,0.3796235978603363
make,3,0.0,0.0,0.5218019684155782
man,5,0.6,0.4,0.11473903656005854
marble,3,1.0,1.0,-0.8942680458227793
mason,3,0.3333333333333333,0.6666666666666666,0.046264330546061196
material,4,0.0,1.0,0.21344017982482902
meat,7,1.0,1.0,-0.4115856673036302
mirror,3,1.0,1.0,-0.4602753221988678
model,2,1.0,1.0,-0.7246117442846297
motorcycle,4,0.5,0.5,0.08145761489868167
motorist,4,0.75,0.25,0.29076503217220306
mountain,2,1.0,1.0,-0.5159421265125275
mover,2,0.0,1.0,-1.087696522474289
mushroom,3,0.0,0.0,0.3614892959594727
musician,3,1.0,0.0,0.5965684354305267
narrator,2,1.0,1.0,0.08492612838745114
notetaker,2,1.0,1.0,1.286841869354248
novel,3,0.0,0.0,1.2843892176946003
novelist,2,1.0,1.0,2.0889009796082973
orator,2,1.0,1.0,0.7112441658973695
packaging,4,1.0,1.0,-0.33725953102111816
painter,4,1.0,0.0,0.321351058781147
panel,4,0.75,0.75,-0.06565594673156736
paper,4,1.0,1.0,-0.8855059295892715
passage,6,0.0,0.0,0.20184866587320963
pastry,3,1.0,1.0,-1.0807752509911854
patissier,3,1.0,0.0,0.5921366910139718
pattern,5,1.0,1.0,-0.7269458770751953
peddler,3,1.0,0.0,1.0764611661434174
pepper,3,0.0,0.0,0.16351985931396482
person,30,0.9333333333333333,0.06666666666666667,0.30383049249649047
photographer,2,1.0,0.0,0.4647951126098633
pianist,2,0.0,1.0,-0.21937084197998044
piano,2,1.0,1.0,-0.6931166350841521
pie,3,1.0,1.0,-1.162799209356308
pilot,7,0.8571428571428571,0.14285714285714285,0.530817300081253
pizza,3,0.0,0.0,0.3803834915161133
plane,3,1.0,1.0,-0.8179327646891276
poem,2,1.0,1.0,-0.03143072128295895
poet,2,1.0,0.0,0.8345074504613876
portraitist,4,1.0,0.0,0.13735628128051755
pot,3,1.0,1.0,-0.3654410243034363
potato,3,1.0,1.0,-0.3473707834879556
potter,3,1.0,0.0,0.6207380394140879
product,3,0.0,1.0,0.9512198766072592
professor,2,1.0,0.0,0.5092449188232422
proposal,2,0.0,1.0,0.7438254058361055
pumpkin,4,1.0,1.0,-0.32545447349548334
quilt,4,1.0,1.0,-1.089625857770443
racer,4,1.0,0.0,0.7557752430438994
report,2,0.0,1.0,1.076059341430664
roadtripper,2,1.0,0.0,0.6311454921960831
routine,1,0.0,0.0,0.2219552993774414
salesman,3,1.0,1.0,2.008111909031868
saleswoman,3,1.0,0.0,1.8064616868893306
salmon,3,1.0,1.0,-0.17225869496663404
scene,1,0.0,0.0,0.27734375
screw,4,0.5,0.5,0.05254030227661133
scribe,2,1.0,0.0,0.994532585144043
script,2,0.0,0.0,0.7942676544189454
sculptor,7,1.0,0.0,0.5746281359876905
seamster,8,1.0,0.0,0.8862089850008488
seamstress,4,1.0,0.0,0.6805820465087891
section,2,0.0,0.0,0.6903900802135468
shirt,2,0.0,0.0,0.266329288482666
shopkeeper,3,1.0,0.0,1.8027082582314808
sideburn,3,1.0,1.0,-0.3569008509318034
silk,4,1.0,1.0,-1.12489652633667
silverware,3,0.0,0.0,0.2626959482828776
singer,1,1.0,0.0,0.4109125137329101
snack,3,0.0,0.0,0.5129379034042358
soloist,1,1.0,0.0,0.6918372809886932
sonata,1,1.0,1.0,-0.9597931206226348
song,1,0.0,0.0,0.3767518997192383
steak,7,0.0,0.0,0.4382975399494171
stone,7,0.5714285714285714,0.5714285714285714,-0.06630161830357138
stubble,3,1.0,1.0,-1.3674923827250798
student,4,1.0,0.0,0.596413366496563
suitcase,2,1.0,1.0,-1.743849709630012
surface,7,1.0,1.0,-0.5253940309797015
surgeon,4,1.0,0.0,0.7196517065167427
suv,6,0.5,0.5,-0.1061895589033763
tailor,12,0.5833333333333334,0.4166666666666667,0.011642694473266582
tank,3,0.6666666666666666,0.6666666666666666,-0.2255188524723054
teacher,2,0.5,0.5,0.07949066162109375
telemarketer,3,1.0,0.0,1.7203060388565063
tent,2,1.0,1.0,-1.6490869373083115
thread,4,0.25,0.25,0.1944997310638428
toy,3,1.0,1.0,-0.271766980489095
tractor,3,0.3333333333333333,0.3333333333333333,0.15560849507649746
trader,3,1.0,0.0,1.9048715978860855
traveller,2,0.5,0.5,0.15792083740234375
truck,3,0.0,0.0,0.7544148862361908
tub,2,1.0,1.0,-0.41152098774909973
tuna,3,1.0,1.0,-0.34405676523844403
turkey,4,0.5,0.5,0.02573156356811522
upholsterer,4,1.0,0.0,0.8106977641582489
valve,4,1.0,1.0,-0.5785703659057617
van,3,0.3333333333333333,0.3333333333333333,0.20282616217931104
vegetable,3,1.0,1.0,-0.7641900281111399
vehicle,3,0.3333333333333333,0.3333333333333333,0.03137906392415366
verse,2,0.0,0.0,0.099151611328125
view,2,0.0,0.0,0.20088195800781244
violin,2,1.0,1.0,-0.6934704631567001
violinist,2,0.0,1.0,-0.23781299591064448
waiter,3,1.0,0.0,1.043561319510142
waitress,3,1.0,0.0,1.0217450360457103
wall,4,1.0,1.0,-0.14113116264343256
window,3,0.3333333333333333,0.3333333333333333,0.11272144317626953
windshield,5,0.0,0.0,0.6556688368320465
woman,5,0.0,1.0,-0.4592931687831879
wood,11,1.0,1.0,-0.47903780232776294
wool,5,1.0,1.0,-1.0435569524765014
worker,4,1.0,1.0,1.077784813940525
wound,4,0.0,0.0,0.36623811721801747
yarn,5,1.0,1.0,-0.8699865221977234
