id,verb,noun,adverb,sentence,LL_agent,LL_patient,semantic role,predicted,LL_delta
87,drives,convertible,smoothly,Something drives this convertible smoothly.,-0.9086497,-0.5358774,patient,patient,-0.37277230000000006
88,drives,vehicle,smoothly,Something drives this vehicle smoothly.,-1.0191091,-0.47049657,patient,patient,-0.5486125300000001
89,drives,tank,smoothly,Something drives this tank smoothly.,-1.266724,-0.3400005,patient,patient,-0.9267235
90,drives,bus,smoothly,Something drives this bus smoothly.,-1.460794,-0.27718702,patient,patient,-1.18360698
91,drives,tractor,smoothly,Something drives this tractor smoothly.,-1.3305173,-0.31477034,patient,patient,-1.01574696
92,drives,van,smoothly,Something drives this van smoothly.,-1.5405682,-0.2501109,patient,patient,-1.2904573
93,drives,driver,smoothly,Something drives this driver smoothly.,-1.1770439,-0.37803498,patient,patient,-0.7990089199999999
94,drives,person,smoothly,Something drives this person smoothly.,-0.94601303,-0.5051486,patient,patient,-0.4408644300000001
95,drives,chauffeur,smoothly,Something drives this chauffeur smoothly.,-1.2374759,-0.3533816,patient,patient,-0.8840942999999999
96,drives,car,well,Something drives this car well.,-1.0451913,-0.44343215,patient,patient,-0.6017591499999999
97,drives,suv,well,Something drives this SUV well.,-1.1552753,-0.39219484,patient,patient,-0.7630804600000001
98,drives,truck,well,Something drives this truck well.,-1.2696208,-0.35329217,patient,patient,-0.91632863
99,drives,convertible,well,Something drives this convertible well.,-0.6198605,-0.80159265,patient,agent,0.18173214999999998
100,drives,vehicle,well,Something drives this vehicle well.,-0.7975922,-0.61437225,patient,patient,-0.18321995000000002
101,drives,tank,well,Something drives this tank well.,-0.97391033,-0.48489478,patient,patient,-0.48901555
102,drives,bus,well,Something drives this bus well.,-1.1990052,-0.3749256,patient,patient,-0.8240795999999999
103,drives,tractor,well,Something drives this tractor well.,-1.0780135,-0.42423356,patient,patient,-0.65377994
104,drives,van,well,Something drives this van well.,-1.2820255,-0.33510125,patient,patient,-0.94692425
105,drives,driver,well,Something drives this driver well.,-1.0435902,-0.45012787,patient,patient,-0.5934623299999999
106,drives,person,well,Something drives this person well.,-0.8375859,-0.5811066,patient,patient,-0.25647929999999997
107,drives,chauffeur,well,Something drives this chauffeur well.,-1.1427413,-0.39537913,patient,patient,-0.7473621699999999
108,flies,plane,nicely,Something flies this plane nicely.,-0.84167063,-0.57904977,patient,patient,-0.26262085999999996
109,flies,kite,nicely,Something flies this kite nicely.,-0.6575479,-0.7574548,patient,agent,0.09990690000000002
110,flies,jet,nicely,Something flies this jet nicely.,-0.58787423,-0.82518125,patient,agent,0.23730701999999992
111,flies,aircraft,nicely,Something flies this aircraft nicely.,-0.51605695,-0.92089546,patient,agent,0.40483851000000004
112,flies,pilot,nicely,Something flies this pilot nicely.,-0.8236825,-0.59278065,patient,patient,-0.23090184999999996
113,flies,person,nicely,Something flies this person nicely.,-0.6018948,-0.8292158,patient,agent,0.227321
114,flies,aviator,nicely,Something flies this aviator nicely.,-0.59264946,-0.82179815,patient,agent,0.22914869000000004
115,flies,captain,nicely,Something flies this captain nicely.,-0.89239174,-0.5471915,patient,patient,-0.34520023999999994
116,flies,plane,smoothly,Something flies this plane smoothly.,-1.1460886,-0.3931817,patient,patient,-0.7529068999999999
117,flies,kite,smoothly,Something flies this kite smoothly.,-0.8376202,-0.5669539,patient,patient,-0.2706663
118,flies,jet,smoothly,Something flies this jet smoothly.,-0.78795,-0.61855465,patient,patient,-0.16939535000000006
119,flies,aircraft,smoothly,Something flies this aircraft smoothly.,-0.656274,-0.7373283,patient,agent,0.08105430000000002
120,flies,pilot,smoothly,Something flies this pilot smoothly.,-1.0107374,-0.46442524,patient,patient,-0.54631216
121,flies,person,smoothly,Something flies this person smoothly.,-0.6567479,-0.7517304,patient,agent,0.09498249999999997
122,flies,aviator,smoothly,Something flies this aviator smoothly.,-0.71866965,-0.6834523,patient,patient,-0.035217350000000036
123,flies,captain,smoothly,Something flies this captain smoothly.,-0.96459717,-0.48924175,patient,patient,-0.47535542000000003
124,flies,plane,well,Something flies this plane well.,-0.8856681,-0.55819625,patient,patient,-0.32747185
125,flies,kite,well,Something flies this kite well.,-0.6043796,-0.81730455,patient,agent,0.21292495
126,flies,jet,well,Something flies this jet well.,-0.5907904,-0.82112753,patient,agent,0.23033713
127,flies,aircraft,well,Something flies this aircraft well.,-0.4783481,-0.9728555,patient,agent,0.4945074
128,flies,pilot,well,Something flies this pilot well.,-0.8079497,-0.60932976,patient,patient,-0.19861993999999994
129,flies,person,well,Something flies this person well.,-0.536434,-0.9009753,patient,agent,0.36454130000000007
130,flies,aviator,well,Something flies this aviator well.,-0.61114573,-0.79933625,patient,agent,0.18819051999999992
131,flies,captain,well,Something flies this captain well.,-0.78691614,-0.6278073,patient,patient,-0.15910884000000003
132,cooks,mushroom,nicely,Something cooks this mushroom nicely.,-0.4172533,-1.0826511,patient,agent,0.6653978
133,cooks,pepper,nicely,Something cooks this pepper nicely.,-0.4571532,-1.0187799,patient,agent,0.5616266999999999
134,cooks,fish,nicely,Something cooks this fish nicely.,-1.2465836,-0.3497158,patient,patient,-0.8968677999999999
135,cooks,salmon,nicely,Something cooks this salmon nicely.,-1.1150877,-0.4087392,patient,patient,-0.7063484999999998
136,cooks,tuna,nicely,Something cooks this tuna nicely.,-0.99771553,-0.47355312,patient,patient,-0.52416241
137,cooks,fillet,nicely,Something cooks this fillet nicely.,-1.3614104,-0.30471635,patient,patient,-1.05669405
138,cooks,vegetable,nicely,Something cooks this vegetable nicely.,-0.89988524,-0.53537357,patient,patient,-0.36451167000000007
139,cooks,herb,nicely,Something cooks this herb nicely.,-0.47336307,-0.9943554,patient,agent,0.52099233
140,cooks,meat,nicely,Something cooks this meat nicely.,-1.0691502,-0.42856342,patient,patient,-0.64058678
141,cooks,ingredient,nicely,Something cooks this ingredient nicely.,-0.25506985,-1.5352213,patient,agent,1.28015145
142,cooks,steak,nicely,Something cooks this steak nicely.,-1.3522798,-0.31155798,patient,patient,-1.04072182
143,cooks,chef,nicely,Something cooks this chef nicely.,-1.054891,-0.4438174,patient,patient,-0.6110736000000001
144,cooks,cook,nicely,Something cooks this cook nicely.,-1.3340632,-0.31534064,patient,patient,-1.0187225599999998
145,cooks,baker,nicely,Something cooks this baker nicely.,-1.745562,-0.19935828,patient,patient,-1.54620372
146,cooks,caterer,nicely,Something cooks this caterer nicely.,-1.2055724,-0.36927065,patient,patient,-0.8363017500000001
147,cooks,mushroom,well,Something cooks this mushroom well.,-0.40482464,-1.1193842,patient,agent,0.7145595600000001
148,cooks,pepper,well,Something cooks this pepper well.,-0.3799563,-1.1832458,patient,agent,0.8032894999999999
149,cooks,fish,well,Something cooks this fish well.,-1.1117605,-0.40900177,patient,patient,-0.70275873
150,cooks,salmon,well,Something cooks this salmon well.,-0.8909211,-0.54006237,patient,patient,-0.35085873
151,cooks,tuna,well,Something cooks this tuna well.,-0.84416574,-0.5715064,patient,patient,-0.27265934000000003
152,cooks,fillet,well,Something cooks this fillet well.,-1.2406303,-0.34975934,patient,patient,-0.8908709600000001
153,cooks,vegetable,well,Something cooks this vegetable well.,-0.83767015,-0.5793159,patient,patient,-0.25835425
154,cooks,herb,well,Something cooks this herb well.,-0.48619127,-0.9727006,patient,agent,0.48650933
155,cooks,meat,well,Something cooks this meat well.,-0.9134709,-0.52032065,patient,patient,-0.3931502499999999
156,cooks,ingredient,well,Something cooks this ingredient well.,-0.23213044,-1.6173214,patient,agent,1.38519096
157,cooks,steak,well,Something cooks this steak well.,-1.0880877,-0.4173077,patient,patient,-0.6707799999999999
158,cooks,chef,well,Something cooks this chef well.,-0.9697855,-0.4885977,patient,patient,-0.48118779999999994
159,cooks,cook,well,Something cooks this cook well.,-1.2315787,-0.3593885,patient,patient,-0.8721902
160,cooks,baker,well,Something cooks this baker well.,-1.5997372,-0.23877989,patient,patient,-1.36095731
161,cooks,caterer,well,Something cooks this caterer well.,-1.2115705,-0.3665427,patient,patient,-0.8450278000000001
162,cooks,mushroom,terribly,Something cooks this mushroom terribly.,-1.8839926,-0.17006366,patient,patient,-1.71392894
163,cooks,pepper,terribly,Something cooks this pepper terribly.,-1.7211633,-0.20614496,patient,patient,-1.51501834
164,cooks,fish,terribly,Something cooks this fish terribly.,-2.536911,-0.087389834,patient,patient,-2.449521166
165,cooks,salmon,terribly,Something cooks this salmon terribly.,-2.674615,-0.07497213,patient,patient,-2.5996428700000003
166,cooks,tuna,terribly,Something cooks this tuna terribly.,-2.5445366,-0.08726749,patient,patient,-2.45726911
167,cooks,fillet,terribly,Something cooks this fillet terribly.,-2.8647408,-0.0628858,patient,patient,-2.8018549999999998
168,cooks,vegetable,terribly,Something cooks this vegetable terribly.,-2.4058807,-0.09993636,patient,patient,-2.30594434
169,cooks,herb,terribly,Something cooks this herb terribly.,-1.6331313,-0.21785903,patient,patient,-1.41527227
170,cooks,meat,terribly,Something cooks this meat terribly.,-2.3572626,-0.104006685,patient,patient,-2.253255915
171,cooks,ingredient,terribly,Something cooks this ingredient terribly.,-1.7142172,-0.20542628,patient,patient,-1.50879092
172,cooks,steak,terribly,Something cooks this steak terribly.,-2.7451785,-0.072622806,patient,patient,-2.672555694
173,cooks,chef,terribly,Something cooks this chef terribly.,-1.8846403,-0.17127885,patient,patient,-1.71336145
174,cooks,cook,terribly,Something cooks this cook terribly.,-2.118682,-0.13426106,patient,patient,-1.9844209400000001
175,cooks,baker,terribly,Something cooks this baker terribly.,-2.535984,-0.08836179,patient,patient,-2.44762221
176,cooks,caterer,terribly,Something cooks this caterer terribly.,-2.53172,-0.090030216,patient,patient,-2.441689784
177,bakes,pizza,nicely,Something bakes this pizza nicely.,-1.661169,-0.21986203,patient,patient,-1.4413069699999999
178,bakes,potato,nicely,Something bakes this potato nicely.,-1.2778393,-0.347118,patient,patient,-0.9307212999999999
179,bakes,bread,nicely,Something bakes this bread nicely.,-1.368222,-0.30672905,patient,patient,-1.06149295
180,bakes,cake,nicely,Something bakes this cake nicely.,-1.916985,-0.16534087,patient,patient,-1.7516441299999999
181,bakes,pastry,nicely,Something bakes this pastry nicely.,-1.4027606,-0.29276013,patient,patient,-1.11000047
182,bakes,dough,nicely,Something bakes this dough nicely.,-1.8079394,-0.18767343,patient,patient,-1.62026597
183,bakes,pie,nicely,Something bakes this pie nicely.,-1.813169,-0.19757837,patient,patient,-1.61559063
184,bakes,clay,nicely,Something bakes this clay nicely.,-0.9918469,-0.47982478,patient,patient,-0.5120221199999999
185,bakes,patissier,nicely,Something bakes this patissier nicely.,-1.5180041,-0.25808588,patient,patient,-1.2599182199999999
186,bakes,chef,nicely,Something bakes this chef nicely.,-1.0235993,-0.46122804,patient,patient,-0.5623712600000002
187,bakes,cook,nicely,Something bakes this cook nicely.,-1.4273788,-0.29212442,patient,patient,-1.1352543800000001
188,bakes,baker,nicely,Something bakes this baker nicely.,-1.6359948,-0.22473997,patient,patient,-1.4112548299999998
189,bakes,person,nicely,Something bakes this person nicely.,-1.2052692,-0.36817148,patient,patient,-0.83709772
190,bakes,confectioner,nicely,Something bakes this confectioner nicely.,-1.0874783,-0.40211385,patient,patient,-0.6853644499999999
191,bakes,pizza,terribly,Something bakes this pizza terribly.,-3.4203172,-0.038456615,patient,patient,-3.381860585
192,bakes,potato,terribly,Something bakes this potato terribly.,-2.8312445,-0.06922987,patient,patient,-2.76201463
193,bakes,bread,terribly,Something bakes this bread terribly.,-2.9446967,-0.061319605,patient,patient,-2.883377095
194,bakes,cake,terribly,Something bakes this cake terribly.,-3.8046134,-0.0269849,patient,patient,-3.7776285
195,bakes,pastry,terribly,Something bakes this pastry terribly.,-2.7840588,-0.06689921,patient,patient,-2.71715959
196,bakes,dough,terribly,Something bakes this dough terribly.,-3.2353325,-0.044979297,patient,patient,-3.1903532030000004
197,bakes,pie,terribly,Something bakes this pie terribly.,-3.411287,-0.037082326,patient,patient,-3.374204674
198,bakes,clay,terribly,Something bakes this clay terribly.,-2.3567154,-0.104295544,patient,patient,-2.252419856
199,bakes,patissier,terribly,Something bakes this patissier terribly.,-2.692036,-0.07525355,patient,patient,-2.6167824499999996
200,bakes,chef,terribly,Something bakes this chef terribly.,-1.7940228,-0.18888968,patient,patient,-1.60513312
201,bakes,cook,terribly,Something bakes this cook terribly.,-2.1529582,-0.12952079,patient,patient,-2.02343741
202,bakes,baker,terribly,Something bakes this baker terribly.,-2.6060302,-0.081822224,patient,patient,-2.524207976
203,bakes,person,terribly,Something bakes this person terribly.,-2.226947,-0.12006508,patient,patient,-2.10688192
204,bakes,confectioner,terribly,Something bakes this confectioner terribly.,-2.023964,-0.14755847,patient,patient,-1.87640553
205,bakes,pizza,well,Something bakes this pizza well.,-1.5695695,-0.24139062,patient,patient,-1.32817888
206,bakes,potato,well,Something bakes this potato well.,-1.2122768,-0.371693,patient,patient,-0.8405837999999999
207,bakes,bread,well,Something bakes this bread well.,-1.3896902,-0.29907587,patient,patient,-1.09061433
208,bakes,cake,well,Something bakes this cake well.,-1.976079,-0.15537176,patient,patient,-1.82070724
209,bakes,pastry,well,Something bakes this pastry well.,-1.4681041,-0.2715022,patient,patient,-1.1966018999999999
210,bakes,dough,well,Something bakes this dough well.,-1.8708042,-0.17587319,patient,patient,-1.69493101
211,bakes,pie,well,Something bakes this pie well.,-1.7657747,-0.19674797,patient,patient,-1.56902673
212,bakes,clay,well,Something bakes this clay well.,-1.0484252,-0.4474825,patient,patient,-0.6009427
213,bakes,patissier,well,Something bakes this patissier well.,-1.5623215,-0.24958749,patient,patient,-1.31273401
214,bakes,chef,well,Something bakes this chef well.,-1.0058072,-0.46871954,patient,patient,-0.5370876600000001
215,bakes,cook,well,Something bakes this cook well.,-1.3729048,-0.30999509,patient,patient,-1.06290971
216,bakes,baker,well,Something bakes this baker well.,-1.5995716,-0.23313178,patient,patient,-1.36643982
217,bakes,person,well,Something bakes this person well.,-1.1626723,-0.3824997,patient,patient,-0.7801726000000001
218,bakes,confectioner,well,Something bakes this confectioner well.,-1.078311,-0.42512804,patient,patient,-0.6531829600000001
219,reads,passage,nicely,Something reads this passage nicely.,-0.7611211,-0.6588935,patient,patient,-0.10222759999999997
220,reads,poem,nicely,Something reads this poem nicely.,-0.6420588,-0.7668205,patient,agent,0.12476169999999998
221,reads,verse,nicely,Something reads this verse nicely.,-0.50025076,-0.92759144,patient,agent,0.42734068000000003
222,reads,line,nicely,Something reads this line nicely.,-0.22425607,-1.7209066,patient,agent,1.49665053
223,reads,passage,nicely,Something reads this passage nicely.,-0.7611211,-0.6548114,patient,patient,-0.10630969999999995
224,reads,script,nicely,Something reads this script nicely.,-0.34162232,-1.2813282,patient,agent,0.93970588
225,reads,abstract,nicely,Something reads this abstract nicely.,-0.4007084,-1.1431477,patient,agent,0.7424393
226,reads,essay,nicely,Something reads this essay nicely.,-0.5968354,-0.8178722,patient,agent,0.22103680000000003
227,reads,letter,nicely,Something reads this letter nicely.,-0.45143396,-1.0602242,patient,agent,0.6087902399999999
228,reads,report,nicely,Something reads this report nicely.,-0.35304728,-1.2643949,patient,agent,0.9113476200000001
229,reads,student,nicely,Something reads this student nicely.,-0.32252422,-1.3369515,patient,agent,1.01442728
230,reads,orator,nicely,Something reads this orator nicely.,-0.5057687,-0.94613993,patient,agent,0.44037123
231,reads,person,nicely,Something reads this person nicely.,-0.6061607,-0.8093209,patient,agent,0.2031602
232,reads,narrator,nicely,Something reads this narrator nicely.,-0.43780044,-1.0849714,patient,agent,0.64717096
233,reads,announcer,nicely,Something reads this announcer nicely.,-0.5712356,-0.86424816,patient,agent,0.2930125600000001
234,reads,broadcaster,nicely,Something reads this broadcaster nicely.,-0.6342279,-0.78149235,patient,agent,0.14726445
235,reads,teacher,nicely,Something reads this teacher nicely.,-0.31612447,-1.3561711,patient,agent,1.04004663
236,reads,passage,well,Something reads this passage well.,-0.7382084,-0.68720436,patient,patient,-0.05100404000000003
237,reads,poem,well,Something reads this poem well.,-0.65076584,-0.7435657,patient,agent,0.09279985999999996
238,reads,verse,well,Something reads this verse well.,-0.50764745,-0.9464673,patient,agent,0.43881985
239,reads,line,well,Something reads this line well.,-0.314032,-1.3746918,patient,agent,1.0606597999999998
240,reads,passage,well,Something reads this passage well.,-0.723856,-0.68720436,patient,patient,-0.036651640000000096
241,reads,script,well,Something reads this script well.,-0.46185926,-1.0243554,patient,agent,0.5624961399999999
242,reads,abstract,well,Something reads this abstract well.,-0.54388744,-0.89491194,patient,agent,0.35102449999999996
243,reads,essay,well,Something reads this essay well.,-0.6174125,-0.7921256,patient,agent,0.17471309999999995
244,reads,letter,well,Something reads this letter well.,-0.46102074,-1.0291016,patient,agent,0.56808086
245,reads,report,well,Something reads this report well.,-0.35736427,-1.2394919,patient,agent,0.88212763
246,reads,student,well,Something reads this student well.,-0.36900532,-1.214182,patient,agent,0.84517668
247,reads,orator,well,Something reads this orator well.,-0.574275,-0.85713863,patient,agent,0.28286363000000003
248,reads,person,well,Something reads this person well.,-0.606162,-0.81680006,patient,agent,0.21063806000000007
249,reads,narrator,well,Something reads this narrator well.,-0.5116558,-0.9551602,patient,agent,0.4435044
250,reads,announcer,well,Something reads this announcer well.,-0.6232034,-0.8038816,patient,agent,0.1806782
251,reads,broadcaster,well,Something reads this broadcaster well.,-0.6766827,-0.72870594,patient,agent,0.052023240000000026
252,reads,teacher,well,Something reads this teacher well.,-0.3229803,-1.3337034,patient,agent,1.0107231
253,paints,wall,easily,Something paints this wall easily.,-0.82162076,-0.5677826,patient,patient,-0.2538381599999999
254,paints,fabric,easily,Something paints this fabric easily.,-0.6143543,-0.7897843,patient,agent,0.17542999999999997
255,paints,glass,easily,Something paints this glass easily.,-0.5451808,-0.88929087,patient,agent,0.34411006999999993
256,paints,canvas,easily,Something paints this canvas easily.,-0.7329721,-0.6719656,patient,patient,-0.061006499999999964
257,paints,wood,easily,Something paints this wood easily.,-0.89445484,-0.54067403,patient,patient,-0.35378080999999995
258,paints,surface,easily,Something paints this surface easily.,-0.8471406,-0.5773862,patient,patient,-0.26975440000000006
259,paints,panel,easily,Something paints this panel easily.,-0.5427653,-0.9078071,patient,agent,0.36504179999999997
260,paints,painter,easily,Something paints this painter easily.,-0.9079983,-0.5267746,patient,patient,-0.38122370000000005
261,paints,artist,easily,Something paints this artist easily.,-0.6567581,-0.74949336,patient,agent,0.09273525999999999
262,paints,person,easily,Something paints this person easily.,-0.651848,-0.7565271,patient,agent,0.10467910000000002
263,paints,illustrator,easily,Something paints this illustrator easily.,-0.78360987,-0.63770556,patient,patient,-0.14590431000000004
264,paints,portraitist,easily,Something paints this portraitist easily.,-0.94304675,-0.50721,patient,patient,-0.43583675
265,paints,wall,terribly,Something paints this wall terribly.,-1.9537656,-0.16184063,patient,patient,-1.7919249700000002
