id,verb,noun,adverb,sentence,LL_agent,LL_patient,semantic role,predicted,LL_delta
21,sells,telemarketer,easily,Something sells this telemarketer easily.,-0.08500808,-2.9153886,patient,agent,2.83038052
22,sells,dealer,easily,Something sells this dealer easily.,-0.1306462,-3.0328953,patient,agent,2.9022490999999997
23,sells,shopkeeper,easily,Something sells this shopkeeper easily.,-0.8101578,-0.6386432,patient,patient,-0.17151460000000007
24,sells,toy,well,Something sells this toy well.,-2.4236345,-0.1005981,patient,patient,-2.3230364
25,sells,book,well,Something sells this book well.,-0.583018,-0.95290154,patient,agent,0.36988354
26,sells,novel,well,Something sells this novel well.,-1.6999528,-0.23007746,patient,patient,-1.46987534
27,sells,magazine,well,Something sells this magazine well.,-0.1848636,-1.8285193,patient,agent,1.6436557
28,sells,hat,well,Something sells this hat well.,-4.04151,-0.02968765,patient,patient,-4.01182235
29,sells,lotion,well,Something sells this lotion well.,-2.00372,-0.16590966,patient,patient,-1.8378103399999999
30,sells,album,well,Something sells this album well.,-1.9812249,-0.17801861,patient,patient,-1.8032062899999999
31,sells,car,well,Something sells this car well.,-0.49832016,-1.0162587,patient,agent,0.5179385400000001
32,sells,suv,well,Something sells this SUV well.,-0.26977804,-1.4879825,patient,agent,1.21820446
33,sells,product,well,Something sells this product well.,-1.468896,-0.2760765,patient,patient,-1.1928195
34,sells,make,well,Something sells this make well.,-4.455334,-0.33298573,patient,patient,-4.12234827
35,sells,item,well,Something sells this item well.,-2.499631,-0.0918036,patient,patient,-2.4078274
36,sells,cd,well,Something sells this CD well.,-2.0758722,-0.19108948,patient,patient,-1.88478272
37,sells,drug,well,Something sells this drug well.,-0.26905388,-1.9051422,patient,agent,1.63608832
38,sells,snack,well,Something sells this snack well.,-3.5581498,-0.038073268,patient,patient,-3.5200765319999996
39,sells,salesman,well,Something sells this salesman well.,-0.0074314354,-6.9628778,patient,agent,6.9554463646
40,sells,saleswoman,well,Something sells this saleswoman well.,-1.5120231,-0.25571162,patient,patient,-1.25631148
41,sells,businessman,well,Something sells this businessman well.,-0.039649583,-3.7267406,patient,agent,3.6870910169999997
42,sells,businesswoman,well,Something sells this businesswoman well.,-2.148281,-0.13481896,patient,patient,-2.01346204
43,sells,trader,well,Something sells this trader well.,-0.043704797,-3.2609906,patient,agent,3.2172858029999998
44,sells,peddler,well,Something sells this peddler well.,-3.4965835,-0.033132438,patient,patient,-3.463451062
45,sells,telemarketer,well,Something sells this telemarketer well.,-0.05608776,-3.063946,patient,agent,3.00785824
46,sells,dealer,well,Something sells this dealer well.,-0.27131322,-1.6227776,patient,agent,1.35146438
47,sells,shopkeeper,well,Something sells this shopkeeper well.,-1.5314379,-0.25815108,patient,patient,-1.27328682
48,sells,toy,quickly,Something sells this toy quickly.,-1.8971139,-0.18402024,patient,patient,-1.71309366
49,sells,book,quickly,Something sells this book quickly.,-0.6382317,-1.0466008,patient,agent,0.40836910000000004
50,sells,novel,quickly,Something sells this novel quickly.,-1.5088686,-0.30272526,patient,patient,-1.2061433400000001
51,sells,magazine,quickly,Something sells this magazine quickly.,-0.14183475,-2.1129801,patient,agent,1.97114535
52,sells,hat,quickly,Something sells this hat quickly.,-2.9820156,-0.08117612,patient,patient,-2.90083948
53,sells,lotion,quickly,Something sells this lotion quickly.,-0.7051522,-0.7367589,patient,agent,0.03160669999999999
54,sells,album,quickly,Something sells this album quickly.,-0.8212634,-0.6782905,patient,patient,-0.14297289999999996
55,sells,car,quickly,Something sells this car quickly.,-0.24721947,-1.800955,patient,agent,1.55373553
56,sells,suv,quickly,Something sells this SUV quickly.,-0.0563726,-3.0714176,patient,agent,3.015045
57,sells,product,quickly,Something sells this product quickly.,-0.89413404,-0.5569778,patient,patient,-0.33715624
58,sells,make,quickly,Something sells this make quickly.,-1.609504,-1.1470215,patient,patient,-0.46248250000000013
59,sells,item,quickly,Something sells this item quickly.,-1.0913843,-0.42621744,patient,patient,-0.66516686
60,sells,cd,quickly,Something sells this CD quickly.,-0.7755336,-0.8126735,patient,agent,0.0371399
61,sells,drug,quickly,Something sells this drug quickly.,-0.1524584,-2.8357296,patient,agent,2.6832712
62,sells,snack,quickly,Something sells this snack quickly.,-2.0262415,-0.16003555,patient,patient,-1.86620595
63,sells,salesman,quickly,Something sells this salesman quickly.,-0.027999276,-7.5473557,patient,agent,7.519356424
64,sells,saleswoman,quickly,Something sells this saleswoman quickly.,-1.3998289,-0.29292196,patient,patient,-1.10690694
65,sells,businessman,quickly,Something sells this businessman quickly.,-0.1102332,-3.062328,patient,agent,2.9520948
66,sells,businesswoman,quickly,Something sells this businesswoman quickly.,-1.4759558,-0.28864098,patient,patient,-1.1873148199999999
67,sells,trader,quickly,Something sells this trader quickly.,-0.020705713,-4.4462485,patient,agent,4.425542787
68,sells,peddler,quickly,Something sells this peddler quickly.,-3.5311987,-0.03521476,patient,patient,-3.49598394
69,sells,telemarketer,quickly,Something sells this telemarketer quickly.,-0.03913511,-3.6421416,patient,agent,3.60300649
70,sells,dealer,quickly,Something sells this dealer quickly.,-0.21996927,-2.2660325,patient,agent,2.04606323
71,sells,shopkeeper,quickly,Something sells this shopkeeper quickly.,-0.5036734,-0.98217374,patient,agent,0.47850033999999997
72,drives,car,nicely,Something drives this car nicely.,-0.102678776,-2.4774766,patient,agent,2.3747978240000003
73,drives,suv,nicely,Something drives this SUV nicely.,-0.026134836,-3.8895664,patient,agent,3.863431564
74,drives,truck,nicely,Something drives this truck nicely.,-0.032352984,-3.7976527,patient,agent,3.765299716
75,drives,convertible,nicely,Something drives this convertible nicely.,-0.0738198,-2.7157817,patient,agent,2.6419619
76,drives,vehicle,nicely,Something drives this vehicle nicely.,-0.04309762,-3.330639,patient,agent,3.28754138
77,drives,tank,nicely,Something drives this tank nicely.,-1.360894,-0.31215835,patient,patient,-1.04873565
78,drives,bus,nicely,Something drives this bus nicely.,-0.12969102,-2.2079923,patient,agent,2.07830128
79,drives,tractor,nicely,Something drives this tractor nicely.,-0.11362714,-2.342944,patient,agent,2.22931686
80,drives,van,nicely,Something drives this van nicely.,-0.13233754,-2.1598263,patient,agent,2.0274887600000002
81,drives,driver,nicely,Something drives this driver nicely.,-0.016827922,-5.784433,patient,agent,5.767605078
82,drives,person,nicely,Something drives this person nicely.,-2.6753511,-0.0779277,patient,patient,-2.5974234
83,drives,chauffeur,nicely,Something drives this chauffeur nicely.,-1.0962683,-0.4423453,patient,patient,-0.653923
84,drives,car,smoothly,Something drives this car smoothly.,-0.018374281,-4.559692,patient,agent,4.541317719
85,drives,suv,smoothly,Something drives this SUV smoothly.,-0.013660177,-4.586923,patient,agent,4.573262822999999
86,drives,truck,smoothly,Something drives this truck smoothly.,-0.012088018,-5.122817,patient,agent,5.110728982
87,drives,convertible,smoothly,Something drives this convertible smoothly.,-0.026142301,-3.857989,patient,agent,3.8318466989999997
88,drives,vehicle,smoothly,Something drives this vehicle smoothly.,-0.019527404,-4.3132496,patient,agent,4.293722196
89,drives,tank,smoothly,Something drives this tank smoothly.,-0.2878117,-1.4687905,patient,agent,1.1809788
90,drives,bus,smoothly,Something drives this bus smoothly.,-0.008957827,-5.6009665,patient,agent,5.5920086730000005
91,drives,tractor,smoothly,Something drives this tractor smoothly.,-0.07257628,-2.7772443,patient,agent,2.70466802
92,drives,van,smoothly,Something drives this van smoothly.,-0.030189782,-3.6869135,patient,agent,3.6567237180000003
93,drives,driver,smoothly,Something drives this driver smoothly.,-0.01482293,-6.7834916,patient,agent,6.768668669999999
94,drives,person,smoothly,Something drives this person smoothly.,-2.5662668,-0.08578087,patient,patient,-2.4804859300000004
95,drives,chauffeur,smoothly,Something drives this chauffeur smoothly.,-0.6308051,-0.80269146,patient,agent,0.17188636000000002
96,drives,car,well,Something drives this car well.,-0.23258966,-1.6768159,patient,agent,1.44422624
97,drives,suv,well,Something drives this SUV well.,-0.03667502,-3.5391755,patient,agent,3.5025004799999997
98,drives,truck,well,Something drives this truck well.,-0.018641442,-4.6133256,patient,agent,4.594684158
99,drives,convertible,well,Something drives this convertible well.,-0.1384003,-2.1029806,patient,agent,1.9645803
100,drives,vehicle,well,Something drives this vehicle well.,-0.020279536,-4.2007136,patient,agent,4.180434064
101,drives,tank,well,Something drives this tank well.,-2.6444983,-0.08522095,patient,patient,-2.55927735
102,drives,bus,well,Something drives this bus well.,-0.2853472,-1.4486228,patient,agent,1.1632756
103,drives,tractor,well,Something drives this tractor well.,-0.08233604,-2.682425,patient,agent,2.60008896
104,drives,van,well,Something drives this van well.,-0.22486025,-1.651065,patient,agent,1.42620475
105,drives,driver,well,Something drives this driver well.,-0.019053249,-4.871532,patient,agent,4.8524787510000005
106,drives,person,well,Something drives this person well.,-2.6016047,-0.08304251,patient,patient,-2.5185621900000004
107,drives,chauffeur,well,Something drives this chauffeur well.,-0.9606997,-0.50811064,patient,patient,-0.4525890600000001
108,flies,plane,nicely,Something flies this plane nicely.,-0.0768452,-3.017992,patient,agent,2.9411468
109,flies,kite,nicely,Something flies this kite nicely.,-0.85235316,-0.59956086,patient,patient,-0.2527923000000001
110,flies,jet,nicely,Something flies this jet nicely.,-0.04621614,-3.5799046,patient,agent,3.53368846
111,flies,aircraft,nicely,Something flies this aircraft nicely.,-0.044729747,-3.3806186,patient,agent,3.335888853
112,flies,pilot,nicely,Something flies this pilot nicely.,-0.16749553,-2.0428522,patient,agent,1.87535667
113,flies,person,nicely,Something flies this person nicely.,-2.693889,-0.07903324,patient,patient,-2.61485576
114,flies,aviator,nicely,Something flies this aviator nicely.,-0.72230667,-0.69950056,patient,patient,-0.02280610999999999
115,flies,captain,nicely,Something flies this captain nicely.,-0.076979995,-2.6864588,patient,agent,2.609478805
116,flies,plane,smoothly,Something flies this plane smoothly.,-0.031951424,-4.033467,patient,agent,4.001515576
117,flies,kite,smoothly,Something flies this kite smoothly.,-0.06172484,-3.0537176,patient,agent,2.99199276
118,flies,jet,smoothly,Something flies this jet smoothly.,-0.011604046,-5.479283,patient,agent,5.467678953999999
119,flies,aircraft,smoothly,Something flies this aircraft smoothly.,-0.013155215,-5.031808,patient,agent,5.018652785
120,flies,pilot,smoothly,Something flies this pilot smoothly.,-0.07001133,-3.031019,patient,agent,2.9610076700000003
121,flies,person,smoothly,Something flies this person smoothly.,-2.079928,-0.150088,patient,patient,-1.9298400000000002
122,flies,aviator,smoothly,Something flies this aviator smoothly.,-0.21240737,-1.7299427,patient,agent,1.51753533
123,flies,captain,smoothly,Something flies this captain smoothly.,-0.042026903,-3.487235,patient,agent,3.445208097
124,flies,plane,well,Something flies this plane well.,-0.11667537,-2.5194817,patient,agent,2.40280633
125,flies,kite,well,Something flies this kite well.,-1.9294955,-0.16777395,patient,patient,-1.76172155
126,flies,jet,well,Something flies this jet well.,-0.073896356,-2.9203384,patient,agent,2.846442044
127,flies,aircraft,well,Something flies this aircraft well.,-0.050104946,-3.2798145,patient,agent,3.2297095540000003
128,flies,pilot,well,Something flies this pilot well.,-0.13583131,-2.195311,patient,agent,2.05947969
129,flies,person,well,Something flies this person well.,-1.6753206,-0.2248087,patient,patient,-1.4505119
130,flies,aviator,well,Something flies this aviator well.,-0.5402143,-0.94950646,patient,agent,0.40929216
131,flies,captain,well,Something flies this captain well.,-0.074270375,-2.7386665,patient,agent,2.6643961249999997
132,cooks,mushroom,nicely,Something cooks this mushroom nicely.,-4.9800906,-0.008170717,patient,patient,-4.971919883
133,cooks,pepper,nicely,Something cooks this pepper nicely.,-0.56736326,-0.99014723,patient,agent,0.42278397
134,cooks,fish,nicely,Something cooks this fish nicely.,-1.9160948,-0.17108631,patient,patient,-1.74500849
135,cooks,salmon,nicely,Something cooks this salmon nicely.,-4.1569138,-0.01866628,patient,patient,-4.13824752
136,cooks,tuna,nicely,Something cooks this tuna nicely.,-3.3694232,-0.046909094,patient,patient,-3.322514106
137,cooks,fillet,nicely,Something cooks this fillet nicely.,-3.26545,-0.04409099,patient,patient,-3.22135901
138,cooks,vegetable,nicely,Something cooks this vegetable nicely.,-2.6356921,-0.103353836,patient,patient,-2.532338264
139,cooks,herb,nicely,Something cooks this herb nicely.,-4.937016,-0.00885884,patient,patient,-4.92815716
140,cooks,meat,nicely,Something cooks this meat nicely.,-0.13526568,-2.1444714,patient,agent,2.00920572
141,cooks,ingredient,nicely,Something cooks this ingredient nicely.,-0.8813958,-0.7363104,patient,patient,-0.14508539999999992
142,cooks,steak,nicely,Something cooks this steak nicely.,-0.24436846,-1.5817184,patient,agent,1.33734994
143,cooks,chef,nicely,Something cooks this chef nicely.,-1.1322622,-0.40549186,patient,patient,-0.7267703400000001
144,cooks,cook,nicely,Something cooks this cook nicely.,-1.7036372,-0.22551847,patient,patient,-1.47811873
145,cooks,baker,nicely,Something cooks this baker nicely.,-3.3747442,-0.03729817,patient,patient,-3.3374460299999997
146,cooks,caterer,nicely,Something cooks this caterer nicely.,-4.1638865,-0.026907505,patient,patient,-4.136978995000001
147,cooks,mushroom,well,Something cooks this mushroom well.,-5.0587397,-0.0073425686,patient,patient,-5.0513971314
148,cooks,pepper,well,Something cooks this pepper well.,-1.9130124,-0.18027303,patient,patient,-1.73273937
149,cooks,fish,well,Something cooks this fish well.,-2.8596594,-0.06324703,patient,patient,-2.79641237
150,cooks,salmon,well,Something cooks this salmon well.,-3.6220453,-0.029506411,patient,patient,-3.592538889
151,cooks,tuna,well,Something cooks this tuna well.,-3.5978405,-0.033584155,patient,patient,-3.5642563450000004
152,cooks,fillet,well,Something cooks this fillet well.,-4.3077774,-0.015736025,patient,patient,-4.292041375
153,cooks,vegetable,well,Something cooks this vegetable well.,-3.0666003,-0.06713816,patient,patient,-2.9994621400000003
154,cooks,herb,well,Something cooks this herb well.,-5.52585,-0.005179063,patient,patient,-5.520670937
155,cooks,meat,well,Something cooks this meat well.,-0.1865951,-1.8085662,patient,agent,1.6219711
156,cooks,ingredient,well,Something cooks this ingredient well.,-1.749754,-0.269047,patient,patient,-1.480707
157,cooks,steak,well,Something cooks this steak well.,-0.26164556,-1.5131904,patient,agent,1.25154484
158,cooks,chef,well,Something cooks this chef well.,-1.4362633,-0.28479123,patient,patient,-1.15147207
159,cooks,cook,well,Something cooks this cook well.,-2.7397654,-0.071574666,patient,patient,-2.668190734
160,cooks,baker,well,Something cooks this baker well.,-2.9868293,-0.054065756,patient,patient,-2.932763544
161,cooks,caterer,well,Something cooks this caterer well.,-3.9407241,-0.024265075,patient,patient,-3.916459025
162,cooks,mushroom,terribly,Something cooks this mushroom terribly.,-1.4205992,-0.2884143,patient,patient,-1.1321849
163,cooks,pepper,terribly,Something cooks this pepper terribly.,-0.057199724,-3.4105053,patient,agent,3.353305576
164,cooks,fish,terribly,Something cooks this fish terribly.,-0.38508484,-1.1710433,patient,agent,0.78595846
165,cooks,salmon,terribly,Something cooks this salmon terribly.,-1.489307,-0.26282662,patient,patient,-1.22648038
166,cooks,tuna,terribly,Something cooks this tuna terribly.,-1.6909338,-0.22252986,patient,patient,-1.46840394
167,cooks,fillet,terribly,Something cooks this fillet terribly.,-1.5075804,-0.26264915,patient,patient,-1.24493125
168,cooks,vegetable,terribly,Something cooks this vegetable terribly.,-2.4784482,-0.10553399,patient,patient,-2.37291421
169,cooks,herb,terribly,Something cooks this herb terribly.,-1.689533,-0.21620727,patient,patient,-1.47332573
170,cooks,meat,terribly,Something cooks this meat terribly.,-0.005185596,-5.9572725,patient,agent,5.952086904000001
171,cooks,ingredient,terribly,Something cooks this ingredient terribly.,-0.56215006,-1.1201755,patient,agent,0.55802544
172,cooks,steak,terribly,Something cooks this steak terribly.,-0.029358964,-3.7379713,patient,agent,3.708612336
173,cooks,chef,terribly,Something cooks this chef terribly.,-0.16389534,-2.0474582,patient,agent,1.8835628599999998
174,cooks,cook,terribly,Something cooks this cook terribly.,-0.18279889,-1.8993906,patient,agent,1.71659171
175,cooks,baker,terribly,Something cooks this baker terribly.,-0.46643153,-0.9996041,patient,agent,0.5331725700000001
176,cooks,caterer,terribly,Something cooks this caterer terribly.,-2.1539695,-0.14192185,patient,patient,-2.01204765
177,bakes,pizza,nicely,Something bakes this pizza nicely.,-1.8877528,-0.1754153,patient,patient,-1.7123374999999998
178,bakes,potato,nicely,Something bakes this potato nicely.,-7.8284974,-0.0009831962,patient,patient,-7.8275142038
179,bakes,bread,nicely,Something bakes this bread nicely.,-3.1639793,-0.05620269,patient,patient,-3.1077766099999997
180,bakes,cake,nicely,Something bakes this cake nicely.,-7.3096085,-0.0028863663,patient,patient,-7.3067221337
181,bakes,pastry,nicely,Something bakes this pastry nicely.,-6.128715,-0.022590535,patient,patient,-6.106124465
182,bakes,dough,nicely,Something bakes this dough nicely.,-3.269342,-0.1326588,patient,patient,-3.1366832
183,bakes,pie,nicely,Something bakes this pie nicely.,-5.304039,-0.008630056,patient,patient,-5.295408944
184,bakes,clay,nicely,Something bakes this clay nicely.,-4.1403346,-0.02041409,patient,patient,-4.11992051
185,bakes,patissier,nicely,Something bakes this patissier nicely.,-4.2103252,-0.025123633,patient,patient,-4.185201567
186,bakes,chef,nicely,Something bakes this chef nicely.,-4.954261,-0.010068405,patient,patient,-4.944192595
187,bakes,cook,nicely,Something bakes this cook nicely.,-4.295223,-0.025662743,patient,patient,-4.269560257
188,bakes,baker,nicely,Something bakes this baker nicely.,-4.867855,-0.009254248,patient,patient,-4.858600751999999
189,bakes,person,nicely,Something bakes this person nicely.,-7.4685416,-0.0039817286,patient,patient,-7.4645598714
190,bakes,confectioner,nicely,Something bakes this confectioner nicely.,-7.2640705,-0.0038949628,patient,patient,-7.2601755372
191,bakes,pizza,terribly,Something bakes this pizza terribly.,-0.4353681,-1.0619607,patient,agent,0.6265925999999999
192,bakes,potato,terribly,Something bakes this potato terribly.,-5.3828554,-0.0058426573,patient,patient,-5.377012742700001
193,bakes,bread,terribly,Something bakes this bread terribly.,-1.1768894,-0.3852215,patient,patient,-0.7916679000000001
194,bakes,cake,terribly,Something bakes this cake terribly.,-3.9558246,-0.022338776,patient,patient,-3.9334858240000004
195,bakes,pastry,terribly,Something bakes this pastry terribly.,-4.204483,-0.031442888,patient,patient,-4.173040112
196,bakes,dough,terribly,Something bakes this dough terribly.,-1.2650086,-0.3737189,patient,patient,-0.8912897
197,bakes,pie,terribly,Something bakes this pie terribly.,-2.719347,-0.072269455,patient,patient,-2.647077545
198,bakes,clay,terribly,Something bakes this clay terribly.,-1.6893435,-0.22083376,patient,patient,-1.46850974
199,bakes,patissier,terribly,Something bakes this patissier terribly.,-3.197794,-0.049781255,patient,patient,-3.148012745
200,bakes,chef,terribly,Something bakes this chef terribly.,-1.6066338,-0.31395024,patient,patient,-1.29268356
201,bakes,cook,terribly,Something bakes this cook terribly.,-2.055479,-0.21963972,patient,patient,-1.83583928
202,bakes,baker,terribly,Something bakes this baker terribly.,-1.6834419,-0.2099903,patient,patient,-1.4734516
203,bakes,person,terribly,Something bakes this person terribly.,-5.801753,-0.0047887363,patient,patient,-5.7969642637
204,bakes,confectioner,terribly,Something bakes this confectioner terribly.,-4.687161,-0.012471907,patient,patient,-4.674689093
205,bakes,pizza,well,Something bakes this pizza well.,-1.5313287,-0.25490418,patient,patient,-1.27642452
206,bakes,potato,well,Something bakes this potato well.,-8.019459,-0.00078191294,patient,patient,-8.018677087059999
207,bakes,bread,well,Something bakes this bread well.,-3.6137943,-0.03225442,patient,patient,-3.58153988
208,bakes,cake,well,Something bakes this cake well.,-7.481533,-0.0015252677,patient,patient,-7.4800077323
209,bakes,pastry,well,Something bakes this pastry well.,-7.124459,-0.0045362073,patient,patient,-7.1199227927
210,bakes,dough,well,Something bakes this dough well.,-3.7425234,-0.057060886,patient,patient,-3.685462514
211,bakes,pie,well,Something bakes this pie well.,-6.7587104,-0.002150418,patient,patient,-6.756559982
212,bakes,clay,well,Something bakes this clay well.,-4.733319,-0.011570824,patient,patient,-4.721748176
213,bakes,patissier,well,Something bakes this patissier well.,-4.360832,-0.015595439,patient,patient,-4.345236561
214,bakes,chef,well,Something bakes this chef well.,-4.681895,-0.013661687,patient,patient,-4.668233313
215,bakes,cook,well,Something bakes this cook well.,-4.9341874,-0.011318625,patient,patient,-4.9228687749999995
216,bakes,baker,well,Something bakes this baker well.,-3.7341888,-0.025715765,patient,patient,-3.708473035
217,bakes,person,well,Something bakes this person well.,-6.0793386,-0.0038710863,patient,patient,-6.0754675137
218,bakes,confectioner,well,Something bakes this confectioner well.,-5.79581,-0.004619978,patient,patient,-5.791190022
219,reads,passage,nicely,Something reads this passage nicely.,-1.212037,-0.35980114,patient,patient,-0.85223586
220,reads,poem,nicely,Something reads this poem nicely.,-3.6412885,-0.039089736,patient,patient,-3.6021987639999997
221,reads,verse,nicely,Something reads this verse nicely.,-1.239669,-0.4447451,patient,patient,-0.7949238999999999
222,reads,line,nicely,Something reads this line nicely.,-1.35673,-0.52637637,patient,patient,-0.83035363
223,reads,passage,nicely,Something reads this passage nicely.,-1.212037,-0.35980114,patient,patient,-0.85223586
224,reads,script,nicely,Something reads this script nicely.,-2.0549104,-0.14257224,patient,patient,-1.9123381599999998
225,reads,abstract,nicely,Something reads this abstract nicely.,-0.051981557,-3.3018496,patient,agent,3.249868043
226,reads,essay,nicely,Something reads this essay nicely.,-0.6486173,-0.7738518,patient,agent,0.12523450000000003
227,reads,letter,nicely,Something reads this letter nicely.,-2.010411,-0.16372015,patient,patient,-1.8466908499999999
228,reads,report,nicely,Something reads this report nicely.,-1.3908123,-0.30806944,patient,patient,-1.0827428599999998
229,reads,student,nicely,Something reads this student nicely.,-1.8271209,-0.18486525,patient,patient,-1.6422556499999998
230,reads,orator,nicely,Something reads this orator nicely.,-3.5367289,-0.042682696,patient,patient,-3.494046204
231,reads,person,nicely,Something reads this person nicely.,-4.3813453,-0.015267725,patient,patient,-4.366077575
232,reads,narrator,nicely,Something reads this narrator nicely.,-1.1349185,-0.39876756,patient,patient,-0.7361509399999999
233,reads,announcer,nicely,Something reads this announcer nicely.,-0.44593298,-1.1078078,patient,agent,0.66187482
234,reads,broadcaster,nicely,Something reads this broadcaster nicely.,-1.0592973,-0.46325275,patient,patient,-0.5960445500000001
235,reads,teacher,nicely,Something reads this teacher nicely.,-0.71995825,-0.73601806,patient,agent,0.016059810000000008
236,reads,passage,well,Something reads this passage well.,-0.7193018,-0.6833273,patient,patient,-0.03597450000000002
237,reads,poem,well,Something reads this poem well.,-3.5328646,-0.047933504,patient,patient,-3.484931096
238,reads,verse,well,Something reads this verse well.,-0.22935867,-1.8497866,patient,agent,1.62042793
239,reads,line,well,Something reads this line well.,-0.55515105,-1.2377511,patient,agent,0.6826000500000001
240,reads,passage,well,Something reads this passage well.,-0.7193018,-0.6833273,patient,patient,-0.03597450000000002
241,reads,script,well,Something reads this script well.,-0.851249,-0.57174236,patient,patient,-0.27950664000000003
242,reads,abstract,well,Something reads this abstract well.,-0.042773392,-3.5527287,patient,agent,3.509955308
243,reads,essay,well,Something reads this essay well.,-0.61349773,-0.80026156,patient,agent,0.18676383000000008
244,reads,letter,well,Something reads this letter well.,-0.6871258,-0.75516856,patient,agent,0.06804275999999998
245,reads,report,well,Something reads this report well.,-1.5564753,-0.257262,patient,patient,-1.2992133
246,reads,student,well,Something reads this student well.,-1.523982,-0.2541399,patient,patient,-1.2698421
247,reads,orator,well,Something reads this orator well.,-2.9964507,-0.071785465,patient,patient,-2.924665235
248,reads,person,well,Something reads this person well.,-4.9574027,-0.008971662,patient,patient,-4.948431038
249,reads,narrator,well,Something reads this narrator well.,-1.3885592,-0.2989845,patient,patient,-1.0895747
250,reads,announcer,well,Something reads this announcer well.,-0.91702616,-0.5360218,patient,patient,-0.38100436000000004
251,reads,broadcaster,well,Something reads this broadcaster well.,-0.6783512,-0.7425259,patient,agent,0.06417469999999992
252,reads,teacher,well,Something reads this teacher well.,-0.22213566,-1.6944867,patient,agent,1.47235104
253,paints,wall,easily,Something paints this wall easily.,-0.45741093,-1.0245571,patient,agent,0.56714617
254,paints,fabric,easily,Something paints this fabric easily.,-1.6173426,-0.24421169,patient,patient,-1.37313091
255,paints,glass,easily,Something paints this glass easily.,-0.54652005,-0.91999215,patient,agent,0.3734721
256,paints,canvas,easily,Something paints this canvas easily.,-0.42129615,-1.1328536,patient,agent,0.71155745
257,paints,wood,easily,Something paints this wood easily.,-0.34097093,-1.2725217,patient,agent,0.93155077
258,paints,surface,easily,Something paints this surface easily.,-0.74014086,-0.67398643,patient,patient,-0.06615442999999999
259,paints,panel,easily,Something paints this panel easily.,-0.66258806,-0.7639827,patient,agent,0.10139463999999998
260,paints,painter,easily,Something paints this painter easily.,-0.55757946,-0.8915542,patient,agent,0.33397473999999994
261,paints,artist,easily,Something paints this artist easily.,-0.17494851,-1.9461563,patient,agent,1.77120779
262,paints,person,easily,Something paints this person easily.,-5.1255836,-0.013377189,patient,patient,-5.112206411
263,paints,illustrator,easily,Something paints this illustrator easily.,-0.4935549,-0.95795804,patient,agent,0.46440313999999994
264,paints,portraitist,easily,Something paints this portraitist easily.,-0.42851174,-1.1207323,patient,agent,0.69222056
265,paints,wall,terribly,Something paints this wall terribly.,-0.23926981,-1.5816066,patient,agent,1.34233679
266,paints,fabric,terribly,Something paints this fabric terribly.,-0.9190895,-0.5394451,patient,patient,-0.3796444
267,paints,glass,terribly,Something paints this glass terribly.,-0.16701558,-1.992018,patient,agent,1.8250024200000001
268,paints,canvas,terribly,Something paints this canvas terribly.,-0.38274089,-1.2204684,patient,agent,0.8377275099999999
269,paints,wood,terribly,Something paints this wood terribly.,-0.07042253,-2.784712,patient,agent,2.7142894699999998
