id,verb,noun,adverb,sentence,LL_agent,LL_patient,semantic role,predicted,LL_delta
22,sells,dealer,easily,This dealer sells something easily.,-0.50902796,-0.9641729,agent,agent,0.45514494000000005
23,sells,shopkeeper,easily,This shopkeeper sells something easily.,-0.47775388,-0.9929917,agent,agent,0.5152378200000001
24,sells,toy,well,This toy sells something well.,-2.3213863,-0.11004456,agent,patient,-2.21134174
25,sells,book,well,This book sells something well.,-0.46674868,-1.0232501,agent,agent,0.55650142
26,sells,novel,well,This novel sells something well.,-0.88192725,-0.55155164,agent,patient,-0.33037561000000004
27,sells,magazine,well,This magazine sells something well.,-0.77369803,-0.6302827,agent,patient,-0.14341533000000006
28,sells,hat,well,This hat sells something well.,-3.191627,-0.04628356,agent,patient,-3.14534344
29,sells,lotion,well,This lotion sells something well.,-0.2519469,-1.6186959,agent,agent,1.366749
30,sells,album,well,This album sells something well.,-1.4368572,-0.2947942,agent,patient,-1.1420629999999998
31,sells,car,well,This car sells something well.,-1.2851664,-0.34487405,agent,patient,-0.94029235
32,sells,suv,well,This SUV sells something well.,-0.17908683,-1.848463,agent,agent,1.66937617
33,sells,product,well,This product sells something well.,-0.98388904,-0.4789071,agent,patient,-0.50498194
34,sells,make,well,This make sells something well.,-3.8107967,-0.08451579,agent,patient,-3.72628091
35,sells,item,well,This item sells something well.,-2.0679688,-0.13964313,agent,patient,-1.92832567
36,sells,cd,well,This CD sells something well.,-1.7841146,-0.1974009,agent,patient,-1.5867137000000002
37,sells,drug,well,This drug sells something well.,-1.4454827,-0.39512983,agent,patient,-1.0503528699999998
38,sells,snack,well,This snack sells something well.,-2.1111221,-0.14198704,agent,patient,-1.9691350599999997
39,sells,salesman,well,This salesman sells something well.,-0.031507105,-3.6280541,agent,agent,3.5965469949999997
40,sells,saleswoman,well,This saleswoman sells something well.,-3.201925,-0.046049297,agent,patient,-3.155875703
41,sells,businessman,well,This businessman sells something well.,-0.37206632,-1.4179571,agent,agent,1.04589078
42,sells,businesswoman,well,This businesswoman sells something well.,-2.2222323,-0.122964494,agent,patient,-2.099267806
43,sells,trader,well,This trader sells something well.,-0.18547632,-1.8177567,agent,agent,1.6322803799999999
44,sells,peddler,well,This peddler sells something well.,-3.3494775,-0.037319016,agent,patient,-3.312158484
45,sells,telemarketer,well,This telemarketer sells something well.,-0.3495213,-1.2418076,agent,agent,0.8922863000000001
46,sells,dealer,well,This dealer sells something well.,-0.9902552,-0.4888609,agent,patient,-0.5013943000000001
47,sells,shopkeeper,well,This shopkeeper sells something well.,-0.84390706,-0.57549363,agent,patient,-0.26841343000000006
48,sells,toy,quickly,This toy sells something quickly.,-2.4330995,-0.102514185,agent,patient,-2.330585315
49,sells,book,quickly,This book sells something quickly.,-0.3590821,-1.3189439,agent,agent,0.9598618000000001
50,sells,novel,quickly,This novel sells something quickly.,-0.602727,-0.8316508,agent,agent,0.2289238
51,sells,magazine,quickly,This magazine sells something quickly.,-0.45308957,-1.0305393,agent,agent,0.5774497300000001
52,sells,hat,quickly,This hat sells something quickly.,-2.128983,-0.13251927,agent,patient,-1.9964637299999999
53,sells,lotion,quickly,This lotion sells something quickly.,-0.1457339,-2.2415974,agent,agent,2.0958634999999997
54,sells,album,quickly,This album sells something quickly.,-0.49901894,-1.0311064,agent,agent,0.5320874600000001
55,sells,car,quickly,This car sells something quickly.,-0.70119506,-0.7275032,agent,agent,0.026308140000000035
56,sells,suv,quickly,This SUV sells something quickly.,-0.04195094,-3.3069758,agent,agent,3.26502486
57,sells,product,quickly,This product sells something quickly.,-0.5746485,-0.8478839,agent,agent,0.2732354
58,sells,make,quickly,This make sells something quickly.,-2.4436107,-0.26623118,agent,patient,-2.1773795199999997
59,sells,item,quickly,This item sells something quickly.,-0.66058344,-0.7368622,agent,agent,0.07627876
60,sells,cd,quickly,This CD sells something quickly.,-1.1900712,-0.39297488,agent,patient,-0.79709632
61,sells,drug,quickly,This drug sells something quickly.,-1.0321344,-0.86872613,agent,patient,-0.1634082699999999
62,sells,snack,quickly,This snack sells something quickly.,-1.2613271,-0.36427805,agent,patient,-0.8970490499999999
63,sells,salesman,quickly,This salesman sells something quickly.,-0.023892447,-4.091573,agent,agent,4.067680553000001
64,sells,saleswoman,quickly,This saleswoman sells something quickly.,-2.7461627,-0.07548756,agent,patient,-2.67067514
65,sells,businessman,quickly,This businessman sells something quickly.,-0.30399156,-1.9096502,agent,agent,1.60565864
66,sells,businesswoman,quickly,This businesswoman sells something quickly.,-1.6906502,-0.21804172,agent,patient,-1.47260848
67,sells,trader,quickly,This trader sells something quickly.,-0.065604374,-2.9644651,agent,agent,2.898860726
68,sells,peddler,quickly,This peddler sells something quickly.,-2.7078395,-0.07164369,agent,patient,-2.63619581
69,sells,telemarketer,quickly,This telemarketer sells something quickly.,-0.16551058,-1.9197735,agent,agent,1.75426292
70,sells,dealer,quickly,This dealer sells something quickly.,-0.3965848,-1.199098,agent,agent,0.8025131999999999
71,sells,shopkeeper,quickly,This shopkeeper sells something quickly.,-0.47488597,-1.0066282,agent,agent,0.53174223
72,drives,car,nicely,This car drives something nicely.,-2.3886807,-0.100131355,agent,patient,-2.2885493450000003
73,drives,suv,nicely,This SUV drives something nicely.,-0.20877542,-1.6960629,agent,agent,1.48728748
74,drives,truck,nicely,This truck drives something nicely.,-0.25683334,-1.500932,agent,agent,1.24409866
75,drives,convertible,nicely,This convertible drives something nicely.,-1.2143371,-0.35800618,agent,patient,-0.85633092
76,drives,vehicle,nicely,This vehicle drives something nicely.,-0.20806628,-1.693723,agent,agent,1.4856567200000002
77,drives,tank,nicely,This tank drives something nicely.,-2.9433365,-0.055780664,agent,patient,-2.887555836
78,drives,bus,nicely,This bus drives something nicely.,-1.0392444,-0.44004887,agent,patient,-0.59919553
79,drives,tractor,nicely,This tractor drives something nicely.,-0.9397356,-0.5041068,agent,patient,-0.43562880000000004
80,drives,van,nicely,This van drives something nicely.,-0.74904925,-0.6501492,agent,patient,-0.09890005000000002
81,drives,driver,nicely,This driver drives something nicely.,-2.1655896,-0.12535805,agent,patient,-2.04023155
82,drives,person,nicely,This person drives something nicely.,-3.3212178,-0.041897424,agent,patient,-3.279320376
83,drives,chauffeur,nicely,This chauffeur drives something nicely.,-2.4506195,-0.094084464,agent,patient,-2.3565350360000004
84,drives,car,smoothly,This car drives something smoothly.,-1.0600004,-0.43345937,agent,patient,-0.62654103
85,drives,suv,smoothly,This SUV drives something smoothly.,-0.05181368,-3.060847,agent,agent,3.00903332
86,drives,truck,smoothly,This truck drives something smoothly.,-0.051723666,-3.0391102,agent,agent,2.987386534
87,drives,convertible,smoothly,This convertible drives something smoothly.,-0.48008594,-0.9782835,agent,agent,0.49819756
88,drives,vehicle,smoothly,This vehicle drives something smoothly.,-0.05897775,-2.915875,agent,agent,2.8568972500000003
89,drives,tank,smoothly,This tank drives something smoothly.,-1.4872314,-0.2600986,agent,patient,-1.2271328
90,drives,bus,smoothly,This bus drives something smoothly.,-0.32509378,-1.2919726,agent,agent,0.96687882
91,drives,tractor,smoothly,This tractor drives something smoothly.,-0.3000213,-1.3693575,agent,agent,1.0693362
92,drives,van,smoothly,This van drives something smoothly.,-0.19306323,-1.7685312,agent,agent,1.57546797
93,drives,driver,smoothly,This driver drives something smoothly.,-0.6285172,-0.77374077,agent,agent,0.14522356999999997
94,drives,person,smoothly,This person drives something smoothly.,-2.2200258,-0.12000077,agent,patient,-2.1000250300000003
95,drives,chauffeur,smoothly,This chauffeur drives something smoothly.,-1.327245,-0.31510103,agent,patient,-1.01214397
96,drives,car,well,This car drives something well.,-2.1609342,-0.12692255,agent,patient,-2.0340116499999996
97,drives,suv,well,This SUV drives something well.,-0.17181514,-1.8811964,agent,agent,1.70938126
98,drives,truck,well,This truck drives something well.,-0.1319432,-2.118006,agent,agent,1.9860627999999998
99,drives,convertible,well,This convertible drives something well.,-1.2334859,-0.35083944,agent,patient,-0.88264646
100,drives,vehicle,well,This vehicle drives something well.,-0.0938568,-2.4523296,agent,agent,2.3584728
101,drives,tank,well,This tank drives something well.,-3.1709096,-0.044444997,agent,patient,-3.126464603
102,drives,bus,well,This bus drives something well.,-0.7276062,-0.6649021,agent,patient,-0.06270409999999993
103,drives,tractor,well,This tractor drives something well.,-0.8210488,-0.59247774,agent,patient,-0.22857106000000005
104,drives,van,well,This van drives something well.,-0.47588265,-0.9854232,agent,agent,0.5095405500000001
105,drives,driver,well,This driver drives something well.,-1.4169093,-0.2839519,agent,patient,-1.1329574
106,drives,person,well,This person drives something well.,-3.2180877,-0.044437207,agent,patient,-3.173650493
107,drives,chauffeur,well,This chauffeur drives something well.,-2.1206188,-0.13272855,agent,patient,-1.98789025
108,flies,plane,nicely,This plane flies something nicely.,-0.5959768,-0.80933297,agent,agent,0.21335617000000007
109,flies,kite,nicely,This kite flies something nicely.,-2.3355203,-0.10475584,agent,patient,-2.23076446
110,flies,jet,nicely,This jet flies something nicely.,-0.32246047,-1.3059123,agent,agent,0.9834518299999999
111,flies,aircraft,nicely,This aircraft flies something nicely.,-0.30833155,-1.3436708,agent,agent,1.0353392499999998
112,flies,pilot,nicely,This pilot flies something nicely.,-1.1447449,-0.39249998,agent,patient,-0.7522449200000001
113,flies,person,nicely,This person flies something nicely.,-3.5067353,-0.03835739,agent,patient,-3.46837791
114,flies,aviator,nicely,This aviator flies something nicely.,-0.769067,-0.63353467,agent,patient,-0.13553232999999998
115,flies,captain,nicely,This captain flies something nicely.,-0.19554593,-1.7742488,agent,agent,1.57870287
116,flies,plane,smoothly,This plane flies something smoothly.,-0.19909139,-1.7316059,agent,agent,1.53251451
117,flies,kite,smoothly,This kite flies something smoothly.,-2.0931273,-0.1341237,agent,patient,-1.9590036
118,flies,jet,smoothly,This jet flies something smoothly.,-0.13865696,-2.0761492,agent,agent,1.93749224
119,flies,aircraft,smoothly,This aircraft flies something smoothly.,-0.08747941,-2.523732,agent,agent,2.43625259
120,flies,pilot,smoothly,This pilot flies something smoothly.,-0.7202731,-0.68576723,agent,patient,-0.03450587000000005
121,flies,person,smoothly,This person flies something smoothly.,-2.21515,-0.13088068,agent,patient,-2.0842693199999998
122,flies,aviator,smoothly,This aviator flies something smoothly.,-0.45611033,-1.0192435,agent,agent,0.56313317
123,flies,captain,smoothly,This captain flies something smoothly.,-0.06644154,-2.8611763,agent,agent,2.79473476
124,flies,plane,well,This plane flies something well.,-0.78560233,-0.6160848,agent,patient,-0.16951753000000003
125,flies,kite,well,This kite flies something well.,-3.3344467,-0.037855897,agent,patient,-3.296590803
126,flies,jet,well,This jet flies something well.,-0.534316,-0.89451885,agent,agent,0.36020284999999996
127,flies,aircraft,well,This aircraft flies something well.,-0.3524139,-1.2321384,agent,agent,0.8797245
128,flies,pilot,well,This pilot flies something well.,-1.2074906,-0.3679806,agent,patient,-0.8395100000000001
129,flies,person,well,This person flies something well.,-2.8504093,-0.06557936,agent,patient,-2.78482994
130,flies,aviator,well,This aviator flies something well.,-1.1996024,-0.37008116,agent,patient,-0.82952124
131,flies,captain,well,This captain flies something well.,-0.2310209,-1.632615,agent,agent,1.4015940999999998
132,cooks,mushroom,nicely,This mushroom cooks something nicely.,-4.046431,-0.018755551,agent,patient,-4.027675449
133,cooks,pepper,nicely,This pepper cooks something nicely.,-2.6510932,-0.07879615,agent,patient,-2.57229705
134,cooks,fish,nicely,This fish cooks something nicely.,-3.3888106,-0.036142357,agent,patient,-3.3526682429999997
135,cooks,salmon,nicely,This salmon cooks something nicely.,-4.703771,-0.01072941,agent,patient,-4.69304159
136,cooks,tuna,nicely,This tuna cooks something nicely.,-3.950765,-0.026910441,agent,patient,-3.923854559
137,cooks,fillet,nicely,This fillet cooks something nicely.,-3.2219186,-0.042761326,agent,patient,-3.179157274
138,cooks,vegetable,nicely,This vegetable cooks something nicely.,-3.5475852,-0.04374004,agent,patient,-3.50384516
139,cooks,herb,nicely,This herb cooks something nicely.,-3.9376295,-0.020690743,agent,patient,-3.916938757
140,cooks,meat,nicely,This meat cooks something nicely.,-1.2187109,-0.35742092,agent,patient,-0.86128998
141,cooks,ingredient,nicely,This ingredient cooks something nicely.,-3.8504345,-0.023801066,agent,patient,-3.826633434
142,cooks,steak,nicely,This steak cooks something nicely.,-0.96082395,-0.49851874,agent,patient,-0.46230520999999997
143,cooks,chef,nicely,This chef cooks something nicely.,-2.5964386,-0.08210307,agent,patient,-2.51433553
144,cooks,cook,nicely,This cook cooks something nicely.,-4.8070717,-0.010278435,agent,patient,-4.796793265
145,cooks,baker,nicely,This baker cooks something nicely.,-3.3584533,-0.037005935,agent,patient,-3.321447365
146,cooks,caterer,nicely,This caterer cooks something nicely.,-4.628503,-0.01258399,agent,patient,-4.61591901
147,cooks,mushroom,well,This mushroom cooks something well.,-4.944098,-0.007942029,agent,patient,-4.936155971000001
148,cooks,pepper,well,This pepper cooks something well.,-3.2092054,-0.044420134,agent,patient,-3.164785266
149,cooks,fish,well,This fish cooks something well.,-3.56319,-0.030017423,agent,patient,-3.533172577
150,cooks,salmon,well,This salmon cooks something well.,-6.599287,-0.0021093823,agent,patient,-6.597177617700001
151,cooks,tuna,well,This tuna cooks something well.,-5.497849,-0.006197767,agent,patient,-5.491651233000001
152,cooks,fillet,well,This fillet cooks something well.,-4.215604,-0.016087776,agent,patient,-4.199516224
153,cooks,vegetable,well,This vegetable cooks something well.,-4.441869,-0.016513316,agent,patient,-4.4253556839999995
154,cooks,herb,well,This herb cooks something well.,-4.3127675,-0.014288484,agent,patient,-4.298479016
155,cooks,meat,well,This meat cooks something well.,-2.0679188,-0.13845855,agent,patient,-1.9294602500000002
156,cooks,ingredient,well,This ingredient cooks something well.,-4.1141443,-0.017729994,agent,patient,-4.096414306000001
157,cooks,steak,well,This steak cooks something well.,-1.772569,-0.19243002,agent,patient,-1.58013898
158,cooks,chef,well,This chef cooks something well.,-2.583562,-0.08471765,agent,patient,-2.49884435
159,cooks,cook,well,This cook cooks something well.,-5.234131,-0.006876375,agent,patient,-5.227254625
160,cooks,baker,well,This baker cooks something well.,-3.2737803,-0.040153008,agent,patient,-3.233627292
161,cooks,caterer,well,This caterer cooks something well.,-4.3080072,-0.016621063,agent,patient,-4.291386137
162,cooks,mushroom,terribly,This mushroom cooks something terribly.,-3.4143515,-0.034764215,agent,patient,-3.379587285
163,cooks,pepper,terribly,This pepper cooks something terribly.,-1.5223278,-0.25699073,agent,patient,-1.26533707
164,cooks,fish,terribly,This fish cooks something terribly.,-2.4255867,-0.09518436,agent,patient,-2.33040234
165,cooks,salmon,terribly,This salmon cooks something terribly.,-4.6285825,-0.011343944,agent,patient,-4.617238556
166,cooks,tuna,terribly,This tuna cooks something terribly.,-4.2716246,-0.018130377,agent,patient,-4.253494223
167,cooks,fillet,terribly,This fillet cooks something terribly.,-2.4363096,-0.094190285,agent,patient,-2.342119315
168,cooks,vegetable,terribly,This vegetable cooks something terribly.,-4.0340652,-0.035340413,agent,patient,-3.9987247869999996
169,cooks,herb,terribly,This herb cooks something terribly.,-2.765982,-0.06626913,agent,patient,-2.6997128700000004
170,cooks,meat,terribly,This meat cooks something terribly.,-0.5471591,-0.87561405,agent,agent,0.32845495
171,cooks,ingredient,terribly,This ingredient cooks something terribly.,-2.513082,-0.089622155,agent,patient,-2.423459845
172,cooks,steak,terribly,This steak cooks something terribly.,-0.48024198,-1.0196049,agent,agent,0.5393629200000001
173,cooks,chef,terribly,This chef cooks something terribly.,-0.936782,-0.5367156,agent,patient,-0.40006640000000004
174,cooks,cook,terribly,This cook cooks something terribly.,-2.7145815,-0.07615788,agent,patient,-2.63842362
175,cooks,baker,terribly,This baker cooks something terribly.,-1.4623828,-0.26952708,agent,patient,-1.19285572
176,cooks,caterer,terribly,This caterer cooks something terribly.,-3.6012213,-0.03392243,agent,patient,-3.56729887
177,bakes,pizza,nicely,This pizza bakes something nicely.,-1.3619612,-0.30686936,agent,patient,-1.0550918400000002
178,bakes,potato,nicely,This potato bakes something nicely.,-5.452,-0.0059137642,agent,patient,-5.4460862358
179,bakes,bread,nicely,This bread bakes something nicely.,-3.2856953,-0.05845684,agent,patient,-3.22723846
180,bakes,cake,nicely,This cake bakes something nicely.,-4.035806,-0.020552255,agent,patient,-4.015253745
181,bakes,pastry,nicely,This pastry bakes something nicely.,-6.1538453,-0.008091035,agent,patient,-6.145754265000001
182,bakes,dough,nicely,This dough bakes something nicely.,-4.571374,-0.014767823,agent,patient,-4.556606177
183,bakes,pie,nicely,This pie bakes something nicely.,-5.3873115,-0.006297392,agent,patient,-5.3810141080000005
184,bakes,clay,nicely,This clay bakes something nicely.,-1.6267828,-0.22526874,agent,patient,-1.40151406
185,bakes,patissier,nicely,This patissier bakes something nicely.,-3.9125745,-0.022022432,agent,patient,-3.890552068
186,bakes,chef,nicely,This chef bakes something nicely.,-3.4957757,-0.0332325,agent,patient,-3.4625432
187,bakes,cook,nicely,This cook bakes something nicely.,-5.4630666,-0.005933551,agent,patient,-5.457133049
188,bakes,baker,nicely,This baker bakes something nicely.,-3.8699026,-0.02245648,agent,patient,-3.84744612
189,bakes,person,nicely,This person bakes something nicely.,-3.8953218,-0.028355537,agent,patient,-3.866966263
190,bakes,confectioner,nicely,This confectioner bakes something nicely.,-5.497622,-0.0053595435,agent,patient,-5.4922624565
191,bakes,pizza,terribly,This pizza bakes something terribly.,-0.8869633,-0.5470432,agent,patient,-0.33992010000000006
192,bakes,potato,terribly,This potato bakes something terribly.,-4.195507,-0.017095761,agent,patient,-4.178411239
193,bakes,bread,terribly,This bread bakes something terribly.,-2.727646,-0.09305779,agent,patient,-2.63458821
194,bakes,cake,terribly,This cake bakes something terribly.,-2.6845267,-0.07423327,agent,patient,-2.61029343
195,bakes,pastry,terribly,This pastry bakes something terribly.,-4.9079294,-0.0121126305,agent,patient,-4.8958167695000006
196,bakes,dough,terribly,This dough bakes something terribly.,-2.9882612,-0.055732764,agent,patient,-2.932528436
197,bakes,pie,terribly,This pie bakes something terribly.,-3.8624825,-0.02433091,agent,patient,-3.83815159
198,bakes,clay,terribly,This clay bakes something terribly.,-1.2419093,-0.35011116,agent,patient,-0.8917981400000001
199,bakes,patissier,terribly,This patissier bakes something terribly.,-2.5524762,-0.08624584,agent,patient,-2.46623036
200,bakes,chef,terribly,This chef bakes something terribly.,-1.6713433,-0.22736211,agent,patient,-1.44398119
201,bakes,cook,terribly,This cook bakes something terribly.,-3.9635062,-0.026639538,agent,patient,-3.936866662
202,bakes,baker,terribly,This baker bakes something terribly.,-1.8382975,-0.17744498,agent,patient,-1.66085252
203,bakes,person,terribly,This person bakes something terribly.,-3.119747,-0.050817557,agent,patient,-3.068929443
204,bakes,confectioner,terribly,This confectioner bakes something terribly.,-3.2637875,-0.041219044,agent,patient,-3.222568456
205,bakes,pizza,well,This pizza bakes something well.,-2.5435188,-0.08515241,agent,patient,-2.45836639
206,bakes,potato,well,This potato bakes something well.,-6.6700177,-0.0020430225,agent,patient,-6.6679746775
207,bakes,bread,well,This bread bakes something well.,-5.531712,-0.007323054,agent,patient,-5.524388945999999
208,bakes,cake,well,This cake bakes something well.,-5.487791,-0.0051159766,agent,patient,-5.4826750234
209,bakes,pastry,well,This pastry bakes something well.,-7.2104096,-0.002457076,agent,patient,-7.207952524
210,bakes,dough,well,This dough bakes something well.,-6.645141,-0.0024367617,agent,patient,-6.6427042382999995
211,bakes,pie,well,This pie bakes something well.,-6.6871467,-0.0019528427,agent,patient,-6.685193857300001
212,bakes,clay,well,This clay bakes something well.,-4.046824,-0.019807454,agent,patient,-4.027016546
213,bakes,patissier,well,This patissier bakes something well.,-4.7658076,-0.009652999,agent,patient,-4.7561546009999995
214,bakes,chef,well,This chef bakes something well.,-3.897765,-0.022965483,agent,patient,-3.874799517
215,bakes,cook,well,This cook bakes something well.,-6.204502,-0.0033203845,agent,patient,-6.2011816154999995
216,bakes,baker,well,This baker bakes something well.,-4.909524,-0.008258098,agent,patient,-4.9012659020000005
217,bakes,person,well,This person bakes something well.,-3.6408627,-0.030827941,agent,patient,-3.610034759
218,bakes,confectioner,well,This confectioner bakes something well.,-5.974205,-0.0034798332,agent,patient,-5.9707251668
219,reads,passage,nicely,This passage reads something nicely.,-1.5070461,-0.25327718,agent,patient,-1.25376892
220,reads,poem,nicely,This poem reads something nicely.,-4.0348034,-0.019771585,agent,patient,-4.015031815
221,reads,verse,nicely,This verse reads something nicely.,-3.0042808,-0.052691285,agent,patient,-2.951589515
222,reads,line,nicely,This line reads something nicely.,-4.4911523,-0.01757966,agent,patient,-4.47357264
223,reads,passage,nicely,This passage reads something nicely.,-1.5070461,-0.25327718,agent,patient,-1.25376892
224,reads,script,nicely,This script reads something nicely.,-2.1398215,-0.1271243,agent,patient,-2.0126972
225,reads,abstract,nicely,This abstract reads something nicely.,-1.819553,-0.180391,agent,patient,-1.639162
226,reads,essay,nicely,This essay reads something nicely.,-1.8608936,-0.17183723,agent,patient,-1.68905637
227,reads,letter,nicely,This letter reads something nicely.,-3.5895927,-0.032019425,agent,patient,-3.5575732749999998
228,reads,report,nicely,This report reads something nicely.,-0.54364574,-0.8944414,agent,agent,0.35079566000000006
229,reads,student,nicely,This student reads something nicely.,-0.6999527,-0.7131859,agent,agent,0.013233200000000056
230,reads,orator,nicely,This orator reads something nicely.,-3.1678648,-0.047833648,agent,patient,-3.1200311519999997
231,reads,person,nicely,This person reads something nicely.,-2.5014825,-0.09833572,agent,patient,-2.4031467799999997
232,reads,narrator,nicely,This narrator reads something nicely.,-4.1983957,-0.020697558,agent,patient,-4.177698142
233,reads,announcer,nicely,This announcer reads something nicely.,-1.1506046,-0.39159414,agent,patient,-0.75901046
234,reads,broadcaster,nicely,This broadcaster reads something nicely.,-1.3837274,-0.29511777,agent,patient,-1.0886096299999999
235,reads,teacher,nicely,This teacher reads something nicely.,-2.1040084,-0.13633606,agent,patient,-1.96767234
236,reads,passage,well,This passage reads something well.,-1.4298493,-0.27679974,agent,patient,-1.1530495600000001
237,reads,poem,well,This poem reads something well.,-3.704011,-0.026354995,agent,patient,-3.677656005
238,reads,verse,well,This verse reads something well.,-3.6352766,-0.027969368,agent,patient,-3.607307232
239,reads,line,well,This line reads something well.,-6.484953,-0.0063049495,agent,patient,-6.4786480505
240,reads,passage,well,This passage reads something well.,-1.4298493,-0.27679974,agent,patient,-1.1530495600000001
241,reads,script,well,This script reads something well.,-2.169473,-0.12292229,agent,patient,-2.04655071
242,reads,abstract,well,This abstract reads something well.,-2.2650182,-0.11246855,agent,patient,-2.15254965
243,reads,essay,well,This essay reads something well.,-1.2445909,-0.34330198,agent,patient,-0.9012889199999999
244,reads,letter,well,This letter reads something well.,-3.5321038,-0.0325194,agent,patient,-3.4995844
245,reads,report,well,This report reads something well.,-0.76386803,-0.6520821,agent,patient,-0.11178593000000003
246,reads,student,well,This student reads something well.,-0.4097096,-1.1132103,agent,agent,0.7035007
247,reads,orator,well,This orator reads something well.,-3.0278847,-0.05473855,agent,patient,-2.97314615
248,reads,person,well,This person reads something well.,-1.8415899,-0.18396105,agent,patient,-1.65762885
249,reads,narrator,well,This narrator reads something well.,-3.7725363,-0.028282324,agent,patient,-3.744253976
250,reads,announcer,well,This announcer reads something well.,-1.4768785,-0.26814598,agent,patient,-1.2087325199999999
251,reads,broadcaster,well,This broadcaster reads something well.,-0.7772489,-0.6297688,agent,patient,-0.1474801
252,reads,teacher,well,This teacher reads something well.,-0.87309647,-0.55753326,agent,patient,-0.31556321
253,paints,wall,easily,This wall paints something easily.,-1.1000197,-0.410189,agent,patient,-0.6898307
254,paints,fabric,easily,This fabric paints something easily.,-1.7196988,-0.20611654,agent,patient,-1.51358226
255,paints,glass,easily,This glass paints something easily.,-0.7174969,-0.7093848,agent,patient,-0.008112099999999955
256,paints,canvas,easily,This canvas paints something easily.,-0.6523329,-0.7581222,agent,agent,0.10578929999999998
257,paints,wood,easily,This wood paints something easily.,-0.9121374,-0.5310988,agent,patient,-0.3810386
258,paints,surface,easily,This surface paints something easily.,-0.66706294,-0.7286246,agent,agent,0.06156165999999996
259,paints,panel,easily,This panel paints something easily.,-0.67266965,-0.73135483,agent,agent,0.05868518
260,paints,painter,easily,This painter paints something easily.,-1.9281688,-0.16312742,agent,patient,-1.76504138
261,paints,artist,easily,This artist paints something easily.,-0.035398643,-3.4436934,agent,agent,3.4082947569999997
262,paints,person,easily,This person paints something easily.,-4.504456,-0.01714827,agent,patient,-4.48730773
263,paints,illustrator,easily,This illustrator paints something easily.,-0.52656287,-0.9037964,agent,agent,0.37723353000000004
264,paints,portraitist,easily,This portraitist paints something easily.,-1.2259026,-0.35407636,agent,patient,-0.87182624
265,paints,wall,terribly,This wall paints something terribly.,-1.2130026,-0.35936663,agent,patient,-0.85363597
266,paints,fabric,terribly,This fabric paints something terribly.,-2.0495956,-0.1471776,agent,patient,-1.902418
267,paints,glass,terribly,This glass paints something terribly.,-1.9305205,-0.16859785,agent,patient,-1.76192265
268,paints,canvas,terribly,This canvas paints something terribly.,-1.1916249,-0.38054016,agent,patient,-0.8110847400000001
269,paints,wood,terribly,This wood paints something terribly.,-1.8384639,-0.18386197,agent,patient,-1.65460193
270,paints,surface,terribly,This surface paints something terribly.,-1.067433,-0.42841968,agent,patient,-0.6390133200000001
271,paints,panel,terribly,This panel paints something terribly.,-0.8800058,-0.55136585,agent,patient,-0.3286399499999999
272,paints,painter,terribly,This painter paints something terribly.,-2.06787,-0.14307104,agent,patient,-1.9247989600000002
273,paints,artist,terribly,This artist paints something terribly.,-0.11139726,-2.2862344,agent,agent,2.17483714
