id,verb,noun,adverb,sentence,LL_agent,LL_patient,semantic role,predicted,LL_delta
66,sells,businesswoman,quickly,Something sells this businesswoman quickly.,-0.060355514,-3.0546455,patient,agent,2.994289986
67,sells,trader,quickly,Something sells this trader quickly.,-0.10025818,-2.5046265,patient,agent,2.40436832
68,sells,peddler,quickly,Something sells this peddler quickly.,-0.14340587,-2.3506415,patient,agent,2.20723563
69,sells,telemarketer,quickly,Something sells this telemarketer quickly.,-0.36775362,-1.2039478,patient,agent,0.8361941799999999
70,sells,dealer,quickly,Something sells this dealer quickly.,-0.063466124,-3.9379613,patient,agent,3.874495176
71,sells,shopkeeper,quickly,Something sells this shopkeeper quickly.,-0.38365164,-1.2474526,patient,agent,0.8638009599999998
72,drives,car,nicely,Something drives this car nicely.,-0.046377335,-3.1810026,patient,agent,3.134625265
73,drives,suv,nicely,Something drives this SUV nicely.,-0.024888776,-4.3115144,patient,agent,4.286625624
74,drives,truck,nicely,Something drives this truck nicely.,-0.0088998545,-5.801947,patient,agent,5.7930471455
75,drives,convertible,nicely,Something drives this convertible nicely.,-0.030949842,-3.743271,patient,agent,3.712321158
76,drives,vehicle,nicely,Something drives this vehicle nicely.,-0.04822159,-3.3600216,patient,agent,3.3118000100000002
77,drives,tank,nicely,Something drives this tank nicely.,-0.010011874,-6.099045,patient,agent,6.089033126
78,drives,bus,nicely,Something drives this bus nicely.,-0.047202982,-3.5115302,patient,agent,3.464327218
79,drives,tractor,nicely,Something drives this tractor nicely.,-0.011892086,-5.404506,patient,agent,5.392613914
80,drives,van,nicely,Something drives this van nicely.,-0.02268912,-4.2247934,patient,agent,4.20210428
81,drives,driver,nicely,Something drives this driver nicely.,-0.19368237,-1.8259951,patient,agent,1.6323127300000002
82,drives,person,nicely,Something drives this person nicely.,-1.4891874,-0.2848004,patient,patient,-1.204387
83,drives,chauffeur,nicely,Something drives this chauffeur nicely.,-0.06381759,-3.0072877,patient,agent,2.94347011
84,drives,car,smoothly,Something drives this car smoothly.,-0.03482445,-3.7976117,patient,agent,3.76278725
85,drives,suv,smoothly,Something drives this SUV smoothly.,-0.03496085,-4.0415454,patient,agent,4.00658455
86,drives,truck,smoothly,Something drives this truck smoothly.,-0.011143698,-6.099051,patient,agent,6.0879073020000005
87,drives,convertible,smoothly,Something drives this convertible smoothly.,-0.04476191,-3.3293805,patient,agent,3.28461859
88,drives,vehicle,smoothly,Something drives this vehicle smoothly.,-0.043329827,-3.6566408,patient,agent,3.613310973
89,drives,tank,smoothly,Something drives this tank smoothly.,-0.0101313265,-6.1309595,patient,agent,6.1208281735000005
90,drives,bus,smoothly,Something drives this bus smoothly.,-0.04022697,-4.067646,patient,agent,4.02741903
91,drives,tractor,smoothly,Something drives this tractor smoothly.,-0.010667536,-6.029405,patient,agent,6.018737464
92,drives,van,smoothly,Something drives this van smoothly.,-0.022555906,-4.098712,patient,agent,4.076156094
93,drives,driver,smoothly,Something drives this driver smoothly.,-0.10771416,-2.3469195,patient,agent,2.23920534
94,drives,person,smoothly,Something drives this person smoothly.,-1.5311638,-0.26667908,patient,patient,-1.26448472
95,drives,chauffeur,smoothly,Something drives this chauffeur smoothly.,-0.042864103,-3.361382,patient,agent,3.318517897
96,drives,car,well,Something drives this car well.,-0.019224219,-4.339543,patient,agent,4.320318781
97,drives,suv,well,Something drives this SUV well.,-0.017359667,-4.8433237,patient,agent,4.825964033
98,drives,truck,well,Something drives this truck well.,-0.006199085,-6.810011,patient,agent,6.803811915
99,drives,convertible,well,Something drives this convertible well.,-0.028986396,-3.8660257,patient,agent,3.8370393039999997
100,drives,vehicle,well,Something drives this vehicle well.,-0.018869128,-4.617865,patient,agent,4.598995872
101,drives,tank,well,Something drives this tank well.,-0.0062521053,-7.0732594,patient,agent,7.067007294700001
102,drives,bus,well,Something drives this bus well.,-0.022355659,-4.538105,patient,agent,4.515749341
103,drives,tractor,well,Something drives this tractor well.,-0.010096164,-5.733001,patient,agent,5.722904836
104,drives,van,well,Something drives this van well.,-0.015701756,-4.678046,patient,agent,4.662344244
105,drives,driver,well,Something drives this driver well.,-0.05434684,-3.3093853,patient,agent,3.25503846
106,drives,person,well,Something drives this person well.,-0.8638643,-0.6014867,patient,patient,-0.2623776
107,drives,chauffeur,well,Something drives this chauffeur well.,-0.031768423,-3.7724044,patient,agent,3.740635977
108,flies,plane,nicely,Something flies this plane nicely.,-0.026501264,-4.6599965,patient,agent,4.633495236
109,flies,kite,nicely,Something flies this kite nicely.,-0.06368539,-2.840555,patient,agent,2.7768696100000003
110,flies,jet,nicely,Something flies this jet nicely.,-0.006116984,-7.35383,patient,agent,7.347713016
111,flies,aircraft,nicely,Something flies this aircraft nicely.,-0.08543231,-4.8056393,patient,agent,4.72020699
112,flies,pilot,nicely,Something flies this pilot nicely.,-0.019638333,-4.496427,patient,agent,4.476788667
113,flies,person,nicely,Something flies this person nicely.,-1.3725576,-0.3162701,patient,patient,-1.0562874999999998
114,flies,aviator,nicely,Something flies this aviator nicely.,-0.01587828,-4.3677707,patient,agent,4.35189242
115,flies,captain,nicely,Something flies this captain nicely.,-0.110687524,-2.2662005,patient,agent,2.1555129760000002
116,flies,plane,smoothly,Something flies this plane smoothly.,-0.027304415,-4.843679,patient,agent,4.816374585
117,flies,kite,smoothly,Something flies this kite smoothly.,-0.0656446,-2.833085,patient,agent,2.7674404
118,flies,jet,smoothly,Something flies this jet smoothly.,-0.0067116474,-7.0834255,patient,agent,7.076713852599999
119,flies,aircraft,smoothly,Something flies this aircraft smoothly.,-0.10136806,-5.258808,patient,agent,5.15743994
120,flies,pilot,smoothly,Something flies this pilot smoothly.,-0.014905812,-4.8069997,patient,agent,4.792093888
121,flies,person,smoothly,Something flies this person smoothly.,-1.158034,-0.40491325,patient,patient,-0.75312075
122,flies,aviator,smoothly,Something flies this aviator smoothly.,-0.014443041,-4.8676944,patient,agent,4.853251359000001
123,flies,captain,smoothly,Something flies this captain smoothly.,-0.0571984,-3.0068994,patient,agent,2.949701
124,flies,plane,well,Something flies this plane well.,-0.018402997,-5.5707154,patient,agent,5.552312403
125,flies,kite,well,Something flies this kite well.,-0.11801799,-2.3188548,patient,agent,2.20083681
126,flies,jet,well,Something flies this jet well.,-0.0059286933,-7.1923103,patient,agent,7.1863816067
127,flies,aircraft,well,Something flies this aircraft well.,-0.084314734,-5.2597914,patient,agent,5.175476666
128,flies,pilot,well,Something flies this pilot well.,-0.015168293,-5.132053,patient,agent,5.116884707
129,flies,person,well,Something flies this person well.,-0.94949985,-0.48663414,patient,patient,-0.46286571000000004
130,flies,aviator,well,Something flies this aviator well.,-0.015449789,-4.605815,patient,agent,4.590365211
131,flies,captain,well,Something flies this captain well.,-0.030337228,-3.7349467,patient,agent,3.704609472
132,cooks,mushroom,nicely,Something cooks this mushroom nicely.,-1.8124665,-0.18003143,patient,patient,-1.63243507
133,cooks,pepper,nicely,Something cooks this pepper nicely.,-2.347253,-0.113421954,patient,patient,-2.2338310459999997
134,cooks,fish,nicely,Something cooks this fish nicely.,-2.5162199,-0.09471554,patient,patient,-2.4215043599999997
135,cooks,salmon,nicely,Something cooks this salmon nicely.,-1.4654317,-0.27956834,patient,patient,-1.18586336
136,cooks,tuna,nicely,Something cooks this tuna nicely.,-1.9252884,-0.17390451,patient,patient,-1.7513838899999998
137,cooks,fillet,nicely,Something cooks this fillet nicely.,-2.2881482,-0.11309739,patient,patient,-2.17505081
138,cooks,vegetable,nicely,Something cooks this vegetable nicely.,-5.1022153,-0.011818621,patient,patient,-5.090396679
139,cooks,herb,nicely,Something cooks this herb nicely.,-1.8130063,-0.20213464,patient,patient,-1.6108716600000001
140,cooks,meat,nicely,Something cooks this meat nicely.,-1.5164498,-0.2639199,patient,patient,-1.2525298999999999
141,cooks,ingredient,nicely,Something cooks this ingredient nicely.,-2.4345236,-0.10388519,patient,patient,-2.3306384099999997
142,cooks,steak,nicely,Something cooks this steak nicely.,-0.8046305,-0.5995437,patient,patient,-0.2050868
143,cooks,chef,nicely,Something cooks this chef nicely.,-0.5187065,-1.0145391,patient,agent,0.49583259999999996
144,cooks,cook,nicely,Something cooks this cook nicely.,-0.6526131,-0.74861616,patient,agent,0.09600306000000003
145,cooks,baker,nicely,Something cooks this baker nicely.,-0.9729089,-0.49180496,patient,patient,-0.48110393999999995
146,cooks,caterer,nicely,Something cooks this caterer nicely.,-0.8287299,-0.5713543,patient,patient,-0.25737560000000004
147,cooks,mushroom,well,Something cooks this mushroom well.,-2.2505755,-0.11208689,patient,patient,-2.13848861
148,cooks,pepper,well,Something cooks this pepper well.,-3.3156822,-0.041760195,patient,patient,-3.2739220049999997
149,cooks,fish,well,Something cooks this fish well.,-3.1939538,-0.04876243,patient,patient,-3.14519137
150,cooks,salmon,well,Something cooks this salmon well.,-1.9187982,-0.18388627,patient,patient,-1.73491193
151,cooks,tuna,well,Something cooks this tuna well.,-2.9633126,-0.059646778,patient,patient,-2.9036658220000002
152,cooks,fillet,well,Something cooks this fillet well.,-2.898991,-0.060293086,patient,patient,-2.838697914
153,cooks,vegetable,well,Something cooks this vegetable well.,-4.9842386,-0.012525082,patient,patient,-4.9717135180000005
154,cooks,herb,well,Something cooks this herb well.,-2.5273948,-0.099123605,patient,patient,-2.428271195
155,cooks,meat,well,Something cooks this meat well.,-1.9434626,-0.16377793,patient,patient,-1.77968467
156,cooks,ingredient,well,Something cooks this ingredient well.,-2.5619164,-0.09593632,patient,patient,-2.46598008
157,cooks,steak,well,Something cooks this steak well.,-1.3435844,-0.32259658,patient,patient,-1.0209878199999998
158,cooks,chef,well,Something cooks this chef well.,-0.58790034,-0.91273886,patient,agent,0.32483852
159,cooks,cook,well,Something cooks this cook well.,-0.48383823,-0.9760611,patient,agent,0.49222287000000003
160,cooks,baker,well,Something cooks this baker well.,-1.1656902,-0.3803628,patient,patient,-0.7853274
161,cooks,caterer,well,Something cooks this caterer well.,-1.2858236,-0.37097666,patient,patient,-0.9148469400000001
162,cooks,mushroom,terribly,Something cooks this mushroom terribly.,-2.151685,-0.12806028,patient,patient,-2.02362472
163,cooks,pepper,terribly,Something cooks this pepper terribly.,-2.847247,-0.064068384,patient,patient,-2.783178616
164,cooks,fish,terribly,Something cooks this fish terribly.,-3.6030421,-0.03215206,patient,patient,-3.57089004
165,cooks,salmon,terribly,Something cooks this salmon terribly.,-3.4378705,-0.04214533,patient,patient,-3.39572517
166,cooks,tuna,terribly,Something cooks this tuna terribly.,-2.7203553,-0.07485907,patient,patient,-2.64549623
167,cooks,fillet,terribly,Something cooks this fillet terribly.,-4.2451086,-0.020607745,patient,patient,-4.224500855
168,cooks,vegetable,terribly,Something cooks this vegetable terribly.,-4.1373463,-0.022999942,patient,patient,-4.114346358
169,cooks,herb,terribly,Something cooks this herb terribly.,-2.4581685,-0.09046167,patient,patient,-2.3677068300000004
170,cooks,meat,terribly,Something cooks this meat terribly.,-3.4954648,-0.038018968,patient,patient,-3.4574458320000003
171,cooks,ingredient,terribly,Something cooks this ingredient terribly.,-2.0817235,-0.13839865,patient,patient,-1.9433248499999998
172,cooks,steak,terribly,Something cooks this steak terribly.,-3.1670148,-0.050261945,patient,patient,-3.116752855
173,cooks,chef,terribly,Something cooks this chef terribly.,-1.3737944,-0.34122255,patient,patient,-1.03257185
174,cooks,cook,terribly,Something cooks this cook terribly.,-2.105524,-0.14785258,patient,patient,-1.95767142
175,cooks,baker,terribly,Something cooks this baker terribly.,-3.309956,-0.046788543,patient,patient,-3.263167457
176,cooks,caterer,terribly,Something cooks this caterer terribly.,-1.4683454,-0.29517624,patient,patient,-1.17316916
177,bakes,pizza,nicely,Something bakes this pizza nicely.,-2.4440007,-0.102065414,patient,patient,-2.341935286
178,bakes,potato,nicely,Something bakes this potato nicely.,-3.3118336,-0.044285547,patient,patient,-3.267548053
179,bakes,bread,nicely,Something bakes this bread nicely.,-1.9684095,-0.15386124,patient,patient,-1.81454826
180,bakes,cake,nicely,Something bakes this cake nicely.,-1.9801277,-0.15246764,patient,patient,-1.82766006
181,bakes,pastry,nicely,Something bakes this pastry nicely.,-3.6998692,-0.03140986,patient,patient,-3.66845934
182,bakes,dough,nicely,Something bakes this dough nicely.,-1.9428306,-0.17112345,patient,patient,-1.77170715
183,bakes,pie,nicely,Something bakes this pie nicely.,-2.6541386,-0.09257552,patient,patient,-2.56156308
184,bakes,clay,nicely,Something bakes this clay nicely.,-1.4846965,-0.2503711,patient,patient,-1.2343254000000001
185,bakes,patissier,nicely,Something bakes this patissier nicely.,-0.8770686,-0.54944605,patient,patient,-0.32762254999999996
186,bakes,chef,nicely,Something bakes this chef nicely.,-0.27230757,-1.5505941,patient,agent,1.2782865300000001
187,bakes,cook,nicely,Something bakes this cook nicely.,-0.9072185,-0.5790213,patient,patient,-0.3281972000000001
188,bakes,baker,nicely,Something bakes this baker nicely.,-0.27501106,-1.4290466,patient,agent,1.15403554
189,bakes,person,nicely,Something bakes this person nicely.,-2.7649367,-0.07498022,patient,patient,-2.6899564799999998
190,bakes,confectioner,nicely,Something bakes this confectioner nicely.,-1.33712,-0.32060263,patient,patient,-1.01651737
191,bakes,pizza,terribly,Something bakes this pizza terribly.,-3.5696409,-0.039392684,patient,patient,-3.530248216
192,bakes,potato,terribly,Something bakes this potato terribly.,-3.5941687,-0.038612165,patient,patient,-3.555556535
193,bakes,bread,terribly,Something bakes this bread terribly.,-3.3607404,-0.04431988,patient,patient,-3.31642052
194,bakes,cake,terribly,Something bakes this cake terribly.,-3.1154609,-0.06259583,patient,patient,-3.05286507
195,bakes,pastry,terribly,Something bakes this pastry terribly.,-4.271468,-0.024672909,patient,patient,-4.246795090999999
196,bakes,dough,terribly,Something bakes this dough terribly.,-2.317019,-0.12236196,patient,patient,-2.19465704
197,bakes,pie,terribly,Something bakes this pie terribly.,-3.6345065,-0.04009183,patient,patient,-3.59441467
198,bakes,clay,terribly,Something bakes this clay terribly.,-1.3873279,-0.30219156,patient,patient,-1.08513634
199,bakes,patissier,terribly,Something bakes this patissier terribly.,-1.6389161,-0.25039244,patient,patient,-1.3885236600000002
200,bakes,chef,terribly,Something bakes this chef terribly.,-0.816793,-0.56062245,patient,patient,-0.25617055
201,bakes,cook,terribly,Something bakes this cook terribly.,-2.5821593,-0.089811035,patient,patient,-2.492348265
202,bakes,baker,terribly,Something bakes this baker terribly.,-1.7272544,-0.2160652,patient,patient,-1.5111892
203,bakes,person,terribly,Something bakes this person terribly.,-3.4188974,-0.042720515,patient,patient,-3.376176885
204,bakes,confectioner,terribly,Something bakes this confectioner terribly.,-1.426572,-0.28926963,patient,patient,-1.13730237
205,bakes,pizza,well,Something bakes this pizza well.,-3.098838,-0.053921685,patient,patient,-3.044916315
206,bakes,potato,well,Something bakes this potato well.,-3.3636253,-0.043722607,patient,patient,-3.319902693
207,bakes,bread,well,Something bakes this bread well.,-2.6150284,-0.08789011,patient,patient,-2.52713829
208,bakes,cake,well,Something bakes this cake well.,-2.7018452,-0.08546964,patient,patient,-2.6163755600000003
209,bakes,pastry,well,Something bakes this pastry well.,-4.6569257,-0.018475309,patient,patient,-4.638450391
210,bakes,dough,well,Something bakes this dough well.,-2.325866,-0.10620561,patient,patient,-2.21966039
211,bakes,pie,well,Something bakes this pie well.,-3.5125356,-0.037161257,patient,patient,-3.475374343
212,bakes,clay,well,Something bakes this clay well.,-1.5405165,-0.24583697,patient,patient,-1.29467953
213,bakes,patissier,well,Something bakes this patissier well.,-1.1330367,-0.4224726,patient,patient,-0.7105640999999999
214,bakes,chef,well,Something bakes this chef well.,-0.249059,-1.6036627,patient,agent,1.3546037000000002
215,bakes,cook,well,Something bakes this cook well.,-0.6328785,-0.777816,patient,agent,0.14493749999999994
216,bakes,baker,well,Something bakes this baker well.,-0.13517642,-2.158034,patient,agent,2.0228575799999997
217,bakes,person,well,Something bakes this person well.,-2.1852372,-0.12226185,patient,patient,-2.06297535
218,bakes,confectioner,well,Something bakes this confectioner well.,-1.2076993,-0.37460506,patient,patient,-0.8330942400000001
219,reads,passage,nicely,Something reads this passage nicely.,-2.2444627,-0.12893875,patient,patient,-2.11552395
220,reads,poem,nicely,Something reads this poem nicely.,-0.5917548,-0.75536025,patient,agent,0.16360544999999993
221,reads,verse,nicely,Something reads this verse nicely.,-1.2972986,-0.37782302,patient,patient,-0.91947558
222,reads,line,nicely,Something reads this line nicely.,-1.759811,-0.2105236,patient,patient,-1.5492874
223,reads,passage,nicely,Something reads this passage nicely.,-2.3751445,-0.120979205,patient,patient,-2.2541652950000004
224,reads,script,nicely,Something reads this script nicely.,-0.05212264,-3.071966,patient,agent,3.0198433600000003
225,reads,abstract,nicely,Something reads this abstract nicely.,-0.60172766,-0.83344495,patient,agent,0.23171728999999996
226,reads,essay,nicely,Something reads this essay nicely.,-2.7548385,-0.073392786,patient,patient,-2.681445714
227,reads,letter,nicely,Something reads this letter nicely.,-1.102914,-0.4279227,patient,patient,-0.6749913
228,reads,report,nicely,Something reads this report nicely.,-1.3245608,-0.34149662,patient,patient,-0.98306418
229,reads,student,nicely,Something reads this student nicely.,-1.5256848,-0.32125184,patient,patient,-1.20443296
230,reads,orator,nicely,Something reads this orator nicely.,-0.037270945,-3.3827946,patient,agent,3.345523655
231,reads,person,nicely,Something reads this person nicely.,-1.7833338,-0.20629184,patient,patient,-1.57704196
232,reads,narrator,nicely,Something reads this narrator nicely.,-0.19662592,-1.8193636,patient,agent,1.62273768
233,reads,announcer,nicely,Something reads this announcer nicely.,-0.03188527,-3.606066,patient,agent,3.57418073
234,reads,broadcaster,nicely,Something reads this broadcaster nicely.,-0.043584812,-3.4469054,patient,agent,3.4033205879999997
235,reads,teacher,nicely,Something reads this teacher nicely.,-0.033735618,-3.9728806,patient,agent,3.9391449819999997
236,reads,passage,well,Something reads this passage well.,-1.6812378,-0.24921086,patient,patient,-1.4320269399999999
237,reads,poem,well,Something reads this poem well.,-0.7648082,-0.5659208,patient,patient,-0.19888740000000005
238,reads,verse,well,Something reads this verse well.,-0.9662797,-0.4870715,patient,patient,-0.4792082
239,reads,line,well,Something reads this line well.,-1.213466,-0.36290866,patient,patient,-0.8505573399999999
240,reads,passage,well,Something reads this passage well.,-1.6905768,-0.25056496,patient,patient,-1.4400118400000002
241,reads,script,well,Something reads this script well.,-0.05641586,-2.8284078,patient,agent,2.77199194
242,reads,abstract,well,Something reads this abstract well.,-0.7365584,-0.709949,patient,patient,-0.026609399999999894
243,reads,essay,well,Something reads this essay well.,-2.9735446,-0.054821156,patient,patient,-2.918723444
244,reads,letter,well,Something reads this letter well.,-1.186677,-0.38497168,patient,patient,-0.8017053199999999
245,reads,report,well,Something reads this report well.,-1.447913,-0.26435044,patient,patient,-1.18356256
246,reads,student,well,Something reads this student well.,-0.92988884,-0.6107212,patient,patient,-0.3191676400000001
247,reads,orator,well,Something reads this orator well.,-0.026545761,-3.752083,patient,agent,3.725537239
248,reads,person,well,Something reads this person well.,-1.7959617,-0.19404069,patient,patient,-1.60192101
249,reads,narrator,well,Something reads this narrator well.,-0.14458913,-2.1643488,patient,agent,2.01975967
250,reads,announcer,well,Something reads this announcer well.,-0.02401546,-4.2843037,patient,agent,4.2602882399999995
251,reads,broadcaster,well,Something reads this broadcaster well.,-0.04221851,-3.5114539,patient,agent,3.4692353899999997
252,reads,teacher,well,Something reads this teacher well.,-0.022540176,-4.837465,patient,agent,4.814924824
253,paints,wall,easily,Something paints this wall easily.,-0.9869076,-0.5684937,patient,patient,-0.4184139
254,paints,fabric,easily,Something paints this fabric easily.,-0.7415404,-0.61747396,patient,patient,-0.12406644
255,paints,glass,easily,Something paints this glass easily.,-1.2175885,-0.35723236,patient,patient,-0.8603561399999999
256,paints,canvas,easily,Something paints this canvas easily.,-0.10492827,-2.3466082,patient,agent,2.24167993
257,paints,wood,easily,Something paints this wood easily.,-0.44879147,-1.1398078,patient,agent,0.6910163300000001
258,paints,surface,easily,Something paints this surface easily.,-0.39428857,-1.2408214,patient,agent,0.8465328299999999
259,paints,panel,easily,Something paints this panel easily.,-0.10113729,-2.5529084,patient,agent,2.45177111
260,paints,painter,easily,Something paints this painter easily.,-0.02216496,-4.312075,patient,agent,4.2899100400000005
261,paints,artist,easily,Something paints this artist easily.,-0.01811235,-4.9695277,patient,agent,4.95141535
262,paints,person,easily,Something paints this person easily.,-0.91924727,-0.5464899,patient,patient,-0.37275737
263,paints,illustrator,easily,Something paints this illustrator easily.,-0.05757614,-2.970876,patient,agent,2.91329986
264,paints,portraitist,easily,Something paints this portraitist easily.,-0.027362913,-4.1633816,patient,agent,4.136018687
265,paints,wall,terribly,Something paints this wall terribly.,-3.2457013,-0.041868404,patient,patient,-3.2038328959999998
266,paints,fabric,terribly,Something paints this fabric terribly.,-2.9238455,-0.062603444,patient,patient,-2.861242056
267,paints,glass,terribly,Something paints this glass terribly.,-3.2292538,-0.048011005,patient,patient,-3.1812427949999997
268,paints,canvas,terribly,Something paints this canvas terribly.,-2.2155786,-0.12138237,patient,patient,-2.09419623
269,paints,wood,terribly,Something paints this wood terribly.,-2.844267,-0.077019066,patient,patient,-2.767247934
270,paints,surface,terribly,Something paints this surface terribly.,-2.646374,-0.10089871,patient,patient,-2.5454752899999997
