id,verb,noun,adverb,sentence,LL_agent,LL_patient,semantic role,predicted,LL_delta
22,sells,dealer,easily,This dealer sells something easily.,-0.7139801,-0.69296116,agent,patient,-0.02101894000000004
23,sells,shopkeeper,easily,This shopkeeper sells something easily.,-0.58127403,-0.84858894,agent,agent,0.26731490999999996
24,sells,toy,well,This toy sells something well.,-0.52185124,-0.9189727,agent,agent,0.3971214599999999
25,sells,book,well,This book sells something well.,-0.36999452,-1.2013124,agent,agent,0.83131788
26,sells,novel,well,This novel sells something well.,-0.6623009,-0.7496901,agent,agent,0.08738920000000006
27,sells,magazine,well,This magazine sells something well.,-0.57828134,-0.8572141,agent,agent,0.27893276
28,sells,hat,well,This hat sells something well.,-0.27407634,-1.459152,agent,agent,1.18507566
29,sells,lotion,well,This lotion sells something well.,-0.36148214,-1.221458,agent,agent,0.8599758599999999
30,sells,album,well,This album sells something well.,-0.535642,-0.89522314,agent,agent,0.3595811400000001
31,sells,car,well,This car sells something well.,-0.7541865,-0.65149474,agent,patient,-0.10269176000000002
32,sells,suv,well,This SUV sells something well.,-0.8164461,-0.6048926,agent,patient,-0.21155349999999995
33,sells,product,well,This product sells something well.,-0.31698263,-1.3306735,agent,agent,1.01369087
34,sells,make,well,This make sells something well.,-0.16237636,-1.9421079,agent,agent,1.7797315400000002
35,sells,item,well,This item sells something well.,-0.22482152,-1.6593076,agent,agent,1.43448608
36,sells,cd,well,This CD sells something well.,-0.6118554,-0.80389494,agent,agent,0.1920395399999999
37,sells,drug,well,This drug sells something well.,-0.42906073,-1.0703456,agent,agent,0.64128487
38,sells,snack,well,This snack sells something well.,-0.88843286,-0.54486024,agent,patient,-0.34357262
39,sells,salesman,well,This salesman sells something well.,-0.44860047,-1.0692986,agent,agent,0.6206981300000001
40,sells,saleswoman,well,This saleswoman sells something well.,-0.2848605,-1.4482669,agent,agent,1.1634064
41,sells,businessman,well,This businessman sells something well.,-0.5176755,-0.9318238,agent,agent,0.4141483
42,sells,businesswoman,well,This businesswoman sells something well.,-0.26802886,-1.5015398,agent,agent,1.23351094
43,sells,trader,well,This trader sells something well.,-0.75018257,-0.65919065,agent,patient,-0.09099192
44,sells,peddler,well,This peddler sells something well.,-0.9301499,-0.5182522,agent,patient,-0.4118976999999999
45,sells,telemarketer,well,This telemarketer sells something well.,-0.34862632,-1.2685236,agent,agent,0.91989728
46,sells,dealer,well,This dealer sells something well.,-0.75788176,-0.6469613,agent,patient,-0.11092046
47,sells,shopkeeper,well,This shopkeeper sells something well.,-0.5968565,-0.8383628,agent,agent,0.24150629999999995
48,sells,toy,quickly,This toy sells something quickly.,-0.54109657,-0.88442105,agent,agent,0.34332448000000004
49,sells,book,quickly,This book sells something quickly.,-0.44673702,-1.056697,agent,agent,0.60995998
50,sells,novel,quickly,This novel sells something quickly.,-0.74696136,-0.6565225,agent,patient,-0.09043886000000001
51,sells,magazine,quickly,This magazine sells something quickly.,-0.7078485,-0.7004862,agent,patient,-0.007362300000000044
52,sells,hat,quickly,This hat sells something quickly.,-0.33663383,-1.2845289,agent,agent,0.94789507
53,sells,lotion,quickly,This lotion sells something quickly.,-0.45439905,-1.0335616,agent,agent,0.57916255
54,sells,album,quickly,This album sells something quickly.,-0.5856627,-0.8285044,agent,agent,0.24284170000000005
55,sells,car,quickly,This car sells something quickly.,-0.84414506,-0.5776236,agent,patient,-0.26652146
56,sells,suv,quickly,This SUV sells something quickly.,-0.8911297,-0.54725,agent,patient,-0.3438797
57,sells,product,quickly,This product sells something quickly.,-0.41431445,-1.1030123,agent,agent,0.6886978500000001
58,sells,make,quickly,This make sells something quickly.,-0.19601832,-1.765751,agent,agent,1.56973268
59,sells,item,quickly,This item sells something quickly.,-0.33898652,-1.2819339,agent,agent,0.9429473800000001
60,sells,cd,quickly,This CD sells something quickly.,-0.75223494,-0.65666145,agent,patient,-0.09557349000000004
61,sells,drug,quickly,This drug sells something quickly.,-0.493575,-0.9458992,agent,agent,0.45232420000000007
62,sells,snack,quickly,This snack sells something quickly.,-0.9949267,-0.4779895,agent,patient,-0.5169372000000001
63,sells,salesman,quickly,This salesman sells something quickly.,-0.47082493,-1.0047451,agent,agent,0.53392017
64,sells,saleswoman,quickly,This saleswoman sells something quickly.,-0.37485138,-1.1936636,agent,agent,0.8188122200000001
65,sells,businessman,quickly,This businessman sells something quickly.,-0.602166,-0.8153389,agent,agent,0.2131729
66,sells,businesswoman,quickly,This businesswoman sells something quickly.,-0.3648489,-1.2349815,agent,agent,0.8701326
67,sells,trader,quickly,This trader sells something quickly.,-0.83016926,-0.59405565,agent,patient,-0.23611360999999997
68,sells,peddler,quickly,This peddler sells something quickly.,-1.1116248,-0.41286188,agent,patient,-0.69876292
69,sells,telemarketer,quickly,This telemarketer sells something quickly.,-0.59198344,-0.8193807,agent,agent,0.22739725999999993
70,sells,dealer,quickly,This dealer sells something quickly.,-0.7841155,-0.62744784,agent,patient,-0.15666766
71,sells,shopkeeper,quickly,This shopkeeper sells something quickly.,-0.69550973,-0.7159338,agent,agent,0.020424069999999905
72,drives,car,nicely,This car drives something nicely.,-1.2440202,-0.36109066,agent,patient,-0.88292954
73,drives,suv,nicely,This SUV drives something nicely.,-1.4028038,-0.29466468,agent,patient,-1.1081391200000001
74,drives,truck,nicely,This truck drives something nicely.,-1.3723544,-0.30208763,agent,patient,-1.0702667700000001
75,drives,convertible,nicely,This convertible drives something nicely.,-0.984862,-0.48639354,agent,patient,-0.49846846
76,drives,vehicle,nicely,This vehicle drives something nicely.,-0.9792441,-0.4822748,agent,patient,-0.49696929999999995
77,drives,tank,nicely,This tank drives something nicely.,-0.91968536,-0.5075307,agent,patient,-0.41215466
78,drives,bus,nicely,This bus drives something nicely.,-1.4870176,-0.2698432,agent,patient,-1.2171744
79,drives,tractor,nicely,This tractor drives something nicely.,-1.034734,-0.44950998,agent,patient,-0.5852240200000001
80,drives,van,nicely,This van drives something nicely.,-1.384604,-0.29717982,agent,patient,-1.08742418
81,drives,driver,nicely,This driver drives something nicely.,-1.2187015,-0.3649455,agent,patient,-0.8537560000000002
82,drives,person,nicely,This person drives something nicely.,-0.75199646,-0.6475678,agent,patient,-0.10442865999999995
83,drives,chauffeur,nicely,This chauffeur drives something nicely.,-1.3128457,-0.3290025,agent,patient,-0.9838432
84,drives,car,smoothly,This car drives something smoothly.,-1.5363044,-0.25061986,agent,patient,-1.2856845399999999
85,drives,suv,smoothly,This SUV drives something smoothly.,-1.6673075,-0.21720508,agent,patient,-1.45010242
86,drives,truck,smoothly,This truck drives something smoothly.,-1.7543906,-0.20321639,agent,patient,-1.55117421
87,drives,convertible,smoothly,This convertible drives something smoothly.,-1.1888119,-0.377996,agent,patient,-0.8108158999999999
88,drives,vehicle,smoothly,This vehicle drives something smoothly.,-1.1914513,-0.37106636,agent,patient,-0.8203849400000001
89,drives,tank,smoothly,This tank drives something smoothly.,-1.2885059,-0.33072323,agent,patient,-0.9577826700000001
90,drives,bus,smoothly,This bus drives something smoothly.,-1.8492962,-0.18176438,agent,patient,-1.66753182
91,drives,tractor,smoothly,This tractor drives something smoothly.,-1.2912239,-0.32899827,agent,patient,-0.96222563
92,drives,van,smoothly,This van drives something smoothly.,-1.74361,-0.19473712,agent,patient,-1.54887288
93,drives,driver,smoothly,This driver drives something smoothly.,-1.4227867,-0.28694534,agent,patient,-1.1358413600000001
94,drives,person,smoothly,This person drives something smoothly.,-0.81535983,-0.6006114,agent,patient,-0.21474843
95,drives,chauffeur,smoothly,This chauffeur drives something smoothly.,-1.4261651,-0.28501004,agent,patient,-1.14115506
96,drives,car,well,This car drives something well.,-1.0574895,-0.43728074,agent,patient,-0.6202087599999999
97,drives,suv,well,This SUV drives something well.,-1.2491113,-0.35076147,agent,patient,-0.89834983
98,drives,truck,well,This truck drives something well.,-1.2628919,-0.34192476,agent,patient,-0.9209671400000001
99,drives,convertible,well,This convertible drives something well.,-0.84589356,-0.581756,agent,patient,-0.26413756
100,drives,vehicle,well,This vehicle drives something well.,-0.84673643,-0.5688825,agent,patient,-0.27785393
101,drives,tank,well,This tank drives something well.,-0.91462594,-0.54114264,agent,patient,-0.37348329999999996
102,drives,bus,well,This bus drives something well.,-1.4359103,-0.28475106,agent,patient,-1.15115924
103,drives,tractor,well,This tractor drives something well.,-0.9120751,-0.52338403,agent,patient,-0.38869107
104,drives,van,well,This van drives something well.,-1.3235995,-0.3198973,agent,patient,-1.0037022
105,drives,driver,well,This driver drives something well.,-1.0039651,-0.4678946,agent,patient,-0.5360705000000001
106,drives,person,well,This person drives something well.,-0.6229672,-0.7910615,agent,agent,0.16809429999999992
107,drives,chauffeur,well,This chauffeur drives something well.,-1.1428329,-0.39081284,agent,patient,-0.75202006
108,flies,plane,nicely,This plane flies something nicely.,-1.008116,-0.45750707,agent,patient,-0.55060893
109,flies,kite,nicely,This kite flies something nicely.,-0.5953676,-0.8448009,agent,agent,0.24943329999999997
110,flies,jet,nicely,This jet flies something nicely.,-0.67072546,-0.74902314,agent,agent,0.07829768000000004
111,flies,aircraft,nicely,This aircraft flies something nicely.,-0.54797417,-0.8759923,agent,agent,0.3280181299999999
112,flies,pilot,nicely,This pilot flies something nicely.,-1.0056006,-0.4724384,agent,patient,-0.5331622
113,flies,person,nicely,This person flies something nicely.,-0.51826835,-0.9299516,agent,agent,0.41168324999999995
114,flies,aviator,nicely,This aviator flies something nicely.,-0.66943884,-0.73600185,agent,agent,0.06656300999999998
115,flies,captain,nicely,This captain flies something nicely.,-1.0422233,-0.44869083,agent,patient,-0.5935324700000001
116,flies,plane,smoothly,This plane flies something smoothly.,-1.2986785,-0.33118692,agent,patient,-0.9674915800000001
117,flies,kite,smoothly,This kite flies something smoothly.,-0.9150433,-0.5599271,agent,patient,-0.3551162
118,flies,jet,smoothly,This jet flies something smoothly.,-0.97244734,-0.48615736,agent,patient,-0.48628998
119,flies,aircraft,smoothly,This aircraft flies something smoothly.,-0.6597524,-0.7449137,agent,agent,0.0851613
120,flies,pilot,smoothly,This pilot flies something smoothly.,-1.1527177,-0.39176384,agent,patient,-0.76095386
121,flies,person,smoothly,This person flies something smoothly.,-0.546114,-0.89020634,agent,agent,0.34409234
122,flies,aviator,smoothly,This aviator flies something smoothly.,-0.80594325,-0.60747594,agent,patient,-0.19846730999999995
123,flies,captain,smoothly,This captain flies something smoothly.,-1.1230148,-0.40613395,agent,patient,-0.7168808499999999
124,flies,plane,well,This plane flies something well.,-0.9078234,-0.52734435,agent,patient,-0.38047904999999993
125,flies,kite,well,This kite flies something well.,-0.5289881,-0.91804713,agent,agent,0.3890590300000001
126,flies,jet,well,This jet flies something well.,-0.6107584,-0.81129825,agent,agent,0.20053984999999996
127,flies,aircraft,well,This aircraft flies something well.,-0.46602717,-1.0017537,agent,agent,0.53572653
128,flies,pilot,well,This pilot flies something well.,-0.8690999,-0.5693415,agent,patient,-0.2997584000000001
129,flies,person,well,This person flies something well.,-0.43114704,-1.0783104,agent,agent,0.64716336
130,flies,aviator,well,This aviator flies something well.,-0.6024777,-0.81215644,agent,agent,0.20967873999999997
131,flies,captain,well,This captain flies something well.,-0.85088754,-0.5717852,agent,patient,-0.27910234
132,cooks,mushroom,nicely,This mushroom cooks something nicely.,-0.51191664,-0.9342418,agent,agent,0.42232516
133,cooks,pepper,nicely,This pepper cooks something nicely.,-0.46744236,-1.0168273,agent,agent,0.5493849400000002
134,cooks,fish,nicely,This fish cooks something nicely.,-1.2521738,-0.34880397,agent,patient,-0.9033698299999999
135,cooks,salmon,nicely,This salmon cooks something nicely.,-1.2322782,-0.35780087,agent,patient,-0.8744773300000002
136,cooks,tuna,nicely,This tuna cooks something nicely.,-1.2133386,-0.35983634,agent,patient,-0.85350226
137,cooks,fillet,nicely,This fillet cooks something nicely.,-1.2391824,-0.35196388,agent,patient,-0.88721852
138,cooks,vegetable,nicely,This vegetable cooks something nicely.,-0.9003229,-0.5334616,agent,patient,-0.36686130000000006
139,cooks,herb,nicely,This herb cooks something nicely.,-0.51804817,-0.9120548,agent,agent,0.39400663
140,cooks,meat,nicely,This meat cooks something nicely.,-1.0081155,-0.46458846,agent,patient,-0.54352704
141,cooks,ingredient,nicely,This ingredient cooks something nicely.,-0.29835287,-1.4019238,agent,agent,1.10357093
142,cooks,steak,nicely,This steak cooks something nicely.,-1.5796175,-0.24180506,agent,patient,-1.33781244
143,cooks,chef,nicely,This chef cooks something nicely.,-0.79151464,-0.6222355,agent,patient,-0.16927914
144,cooks,cook,nicely,This cook cooks something nicely.,-1.0457238,-0.4477519,agent,patient,-0.5979719
145,cooks,baker,nicely,This baker cooks something nicely.,-1.3184325,-0.325048,agent,patient,-0.9933844999999999
146,cooks,caterer,nicely,This caterer cooks something nicely.,-1.029276,-0.47348085,agent,patient,-0.55579515
147,cooks,mushroom,well,This mushroom cooks something well.,-0.4961613,-0.9804547,agent,agent,0.4842934
148,cooks,pepper,well,This pepper cooks something well.,-0.42717838,-1.1038562,agent,agent,0.6766778200000001
149,cooks,fish,well,This fish cooks something well.,-1.1765414,-0.38177234,agent,patient,-0.7947690600000001
150,cooks,salmon,well,This salmon cooks something well.,-1.162551,-0.3840703,agent,patient,-0.7784806999999999
151,cooks,tuna,well,This tuna cooks something well.,-1.1414039,-0.39406076,agent,patient,-0.74734314
152,cooks,fillet,well,This fillet cooks something well.,-1.2441801,-0.34655464,agent,patient,-0.8976254599999999
153,cooks,vegetable,well,This vegetable cooks something well.,-0.90845895,-0.5269569,agent,patient,-0.38150205000000004
154,cooks,herb,well,This herb cooks something well.,-0.53189033,-0.9203512,agent,agent,0.38846087000000007
155,cooks,meat,well,This meat cooks something well.,-0.9020869,-0.5122549,agent,patient,-0.38983200000000007
156,cooks,ingredient,well,This ingredient cooks something well.,-0.29489145,-1.3976594,agent,agent,1.10276795
157,cooks,steak,well,This steak cooks something well.,-1.4301462,-0.28367135,agent,patient,-1.1464748500000002
158,cooks,chef,well,This chef cooks something well.,-0.78929704,-0.62205493,agent,patient,-0.16724211
159,cooks,cook,well,This cook cooks something well.,-1.0316254,-0.45494175,agent,patient,-0.5766836500000001
160,cooks,baker,well,This baker cooks something well.,-1.3654004,-0.30849868,agent,patient,-1.05690172
161,cooks,caterer,well,This caterer cooks something well.,-1.057382,-0.44243,agent,patient,-0.614952
162,cooks,mushroom,terribly,This mushroom cooks something terribly.,-1.7851315,-0.18927589,agent,patient,-1.59585561
163,cooks,pepper,terribly,This pepper cooks something terribly.,-1.4750692,-0.2691936,agent,patient,-1.2058756000000002
164,cooks,fish,terribly,This fish cooks something terribly.,-2.3324075,-0.108554095,agent,patient,-2.223853405
165,cooks,salmon,terribly,This salmon cooks something terribly.,-2.5666897,-0.08568553,agent,patient,-2.48100417
166,cooks,tuna,terribly,This tuna cooks something terribly.,-2.5297887,-0.08803577,agent,patient,-2.4417529300000003
167,cooks,fillet,terribly,This fillet cooks something terribly.,-2.710732,-0.072954915,agent,patient,-2.637777085
168,cooks,vegetable,terribly,This vegetable cooks something terribly.,-2.2630482,-0.12050405,agent,patient,-2.14254415
169,cooks,herb,terribly,This herb cooks something terribly.,-1.565072,-0.24742456,agent,patient,-1.31764744
170,cooks,meat,terribly,This meat cooks something terribly.,-2.1026301,-0.13495217,agent,patient,-1.9676779299999998
171,cooks,ingredient,terribly,This ingredient cooks something terribly.,-1.5039659,-0.25725603,agent,patient,-1.24670987
172,cooks,steak,terribly,This steak cooks something terribly.,-2.7725897,-0.07009629,agent,patient,-2.70249341
173,cooks,chef,terribly,This chef cooks something terribly.,-1.8208225,-0.18415344,agent,patient,-1.63666906
174,cooks,cook,terribly,This cook cooks something terribly.,-1.9683143,-0.1575826,agent,patient,-1.8107317
175,cooks,baker,terribly,This baker cooks something terribly.,-2.430306,-0.10028823,agent,patient,-2.33001777
176,cooks,caterer,terribly,This caterer cooks something terribly.,-2.3946486,-0.1013612,agent,patient,-2.2932874
177,bakes,pizza,nicely,This pizza bakes something nicely.,-1.4081361,-0.30447918,agent,patient,-1.10365692
178,bakes,potato,nicely,This potato bakes something nicely.,-1.2486286,-0.35822865,agent,patient,-0.8903999499999999
179,bakes,bread,nicely,This bread bakes something nicely.,-1.2081425,-0.37005976,agent,patient,-0.8380827399999999
180,bakes,cake,nicely,This cake bakes something nicely.,-1.5578619,-0.24810012,agent,patient,-1.30976178
181,bakes,pastry,nicely,This pastry bakes something nicely.,-1.2553207,-0.34647286,agent,patient,-0.90884784
182,bakes,dough,nicely,This dough bakes something nicely.,-1.5066683,-0.25478998,agent,patient,-1.25187832
183,bakes,pie,nicely,This pie bakes something nicely.,-1.610008,-0.23206134,agent,patient,-1.37794666
184,bakes,clay,nicely,This clay bakes something nicely.,-1.0656618,-0.43662956,agent,patient,-0.6290322399999999
185,bakes,patissier,nicely,This patissier bakes something nicely.,-1.1484115,-0.40373793,agent,patient,-0.7446735699999999
186,bakes,chef,nicely,This chef bakes something nicely.,-0.90206057,-0.53726864,agent,patient,-0.36479193
187,bakes,cook,nicely,This cook bakes something nicely.,-1.0957526,-0.42007828,agent,patient,-0.6756743199999999
188,bakes,baker,nicely,This baker bakes something nicely.,-1.1699197,-0.384567,agent,patient,-0.7853526999999999
189,bakes,person,nicely,This person bakes something nicely.,-0.81370455,-0.60323614,agent,patient,-0.21046840999999994
190,bakes,confectioner,nicely,This confectioner bakes something nicely.,-0.9593037,-0.5015061,agent,patient,-0.4577976
191,bakes,pizza,terribly,This pizza bakes something terribly.,-2.9040067,-0.06200625,agent,patient,-2.84200045
192,bakes,potato,terribly,This potato bakes something terribly.,-2.6356537,-0.08248076,agent,patient,-2.55317294
193,bakes,bread,terribly,This bread bakes something terribly.,-2.6061215,-0.08234458,agent,patient,-2.52377692
194,bakes,cake,terribly,This cake bakes something terribly.,-2.9857552,-0.05644581,agent,patient,-2.92930939
195,bakes,pastry,terribly,This pastry bakes something terribly.,-2.5944073,-0.08217923,agent,patient,-2.51222807
196,bakes,dough,terribly,This dough bakes something terribly.,-2.843703,-0.06681496,agent,patient,-2.7768880400000002
197,bakes,pie,terribly,This pie bakes something terribly.,-2.9790752,-0.056856956,agent,patient,-2.922218244
198,bakes,clay,terribly,This clay bakes something terribly.,-2.507072,-0.09055106,agent,patient,-2.41652094
199,bakes,patissier,terribly,This patissier bakes something terribly.,-2.4706895,-0.09471882,agent,patient,-2.37597068
200,bakes,chef,terribly,This chef bakes something terribly.,-1.9435605,-0.16095395,agent,patient,-1.7826065500000001
201,bakes,cook,terribly,This cook bakes something terribly.,-2.0562663,-0.14291336,agent,patient,-1.9133529399999998
202,bakes,baker,terribly,This baker bakes something terribly.,-2.3355505,-0.108030245,agent,patient,-2.227520255
203,bakes,person,terribly,This person bakes something terribly.,-2.0846896,-0.13965355,agent,patient,-1.94503605
204,bakes,confectioner,terribly,This confectioner bakes something terribly.,-2.0839577,-0.13930824,agent,patient,-1.94464946
205,bakes,pizza,well,This pizza bakes something well.,-1.3076378,-0.3296866,agent,patient,-0.9779511999999999
206,bakes,potato,well,This potato bakes something well.,-1.178333,-0.39373356,agent,patient,-0.78459944
207,bakes,bread,well,This bread bakes something well.,-1.1926657,-0.37320766,agent,patient,-0.81945804
208,bakes,cake,well,This cake bakes something well.,-1.6083943,-0.23548743,agent,patient,-1.37290687
209,bakes,pastry,well,This pastry bakes something well.,-1.2463675,-0.34942916,agent,patient,-0.8969383400000001
210,bakes,dough,well,This dough bakes something well.,-1.4858024,-0.26471403,agent,patient,-1.2210883700000001
211,bakes,pie,well,This pie bakes something well.,-1.6359113,-0.2245479,agent,patient,-1.4113634000000002
212,bakes,clay,well,This clay bakes something well.,-1.0315192,-0.45434797,agent,patient,-0.57717123
213,bakes,patissier,well,This patissier bakes something well.,-1.2368214,-0.36805975,agent,patient,-0.8687616499999999
214,bakes,chef,well,This chef bakes something well.,-0.88951963,-0.54589146,agent,patient,-0.34362817
215,bakes,cook,well,This cook bakes something well.,-1.1285282,-0.40238726,agent,patient,-0.7261409400000001
216,bakes,baker,well,This baker bakes something well.,-1.2506464,-0.3449221,agent,patient,-0.9057242999999999
217,bakes,person,well,This person bakes something well.,-0.8509887,-0.57265127,agent,patient,-0.27833743
218,bakes,confectioner,well,This confectioner bakes something well.,-0.9914978,-0.4736221,agent,patient,-0.5178757
219,reads,passage,nicely,This passage reads something nicely.,-0.9093699,-0.54584825,agent,patient,-0.3635216499999999
220,reads,poem,nicely,This poem reads something nicely.,-0.6317736,-0.7785808,agent,agent,0.14680719999999992
221,reads,verse,nicely,This verse reads something nicely.,-0.55960435,-0.8639018,agent,agent,0.3042974500000001
222,reads,line,nicely,This line reads something nicely.,-0.17470431,-1.9598128,agent,agent,1.7851084899999998
223,reads,passage,nicely,This passage reads something nicely.,-0.9122911,-0.5436044,agent,patient,-0.36868670000000003
224,reads,script,nicely,This script reads something nicely.,-0.24411066,-1.5772328,agent,agent,1.33312214
225,reads,abstract,nicely,This abstract reads something nicely.,-0.37068906,-1.2135998,agent,agent,0.8429107399999999
226,reads,essay,nicely,This essay reads something nicely.,-0.47873548,-1.0129633,agent,agent,0.53422782
227,reads,letter,nicely,This letter reads something nicely.,-0.24408692,-1.585197,agent,agent,1.34111008
228,reads,report,nicely,This report reads something nicely.,-0.19689246,-1.7795588,agent,agent,1.58266634
229,reads,student,nicely,This student reads something nicely.,-0.3830798,-1.2167563,agent,agent,0.8336764999999999
230,reads,orator,nicely,This orator reads something nicely.,-0.75755465,-0.65399504,agent,patient,-0.10355961000000002
231,reads,person,nicely,This person reads something nicely.,-0.5448995,-0.8990427,agent,agent,0.3541432
232,reads,narrator,nicely,This narrator reads something nicely.,-0.83900404,-0.6020996,agent,patient,-0.23690444
233,reads,announcer,nicely,This announcer reads something nicely.,-0.7512591,-0.66406274,agent,patient,-0.08719635999999997
234,reads,broadcaster,nicely,This broadcaster reads something nicely.,-0.74195516,-0.6706012,agent,patient,-0.07135395999999994
235,reads,teacher,nicely,This teacher reads something nicely.,-0.35760075,-1.2472798,agent,agent,0.88967905
236,reads,passage,well,This passage reads something well.,-0.77876276,-0.6428794,agent,patient,-0.13588336
237,reads,poem,well,This poem reads something well.,-0.5886808,-0.83121926,agent,agent,0.24253846
238,reads,verse,well,This verse reads something well.,-0.5745469,-0.8604673,agent,agent,0.2859204000000001
239,reads,line,well,This line reads something well.,-0.2531867,-1.5678037,agent,agent,1.3146170000000001
240,reads,passage,well,This passage reads something well.,-0.77876276,-0.63574684,agent,patient,-0.14301591999999996
241,reads,script,well,This script reads something well.,-0.2724779,-1.474262,agent,agent,1.2017841
242,reads,abstract,well,This abstract reads something well.,-0.4616523,-1.0155413,agent,agent,0.553889
243,reads,essay,well,This essay reads something well.,-0.49519384,-0.968521,agent,agent,0.47332715999999997
244,reads,letter,well,This letter reads something well.,-0.27561745,-1.4698523,agent,agent,1.19423485
245,reads,report,well,This report reads something well.,-0.2851146,-1.4343302,agent,agent,1.1492156
246,reads,student,well,This student reads something well.,-0.3135532,-1.3487003,agent,agent,1.0351471
247,reads,orator,well,This orator reads something well.,-0.717797,-0.69022626,agent,patient,-0.027570740000000038
248,reads,person,well,This person reads something well.,-0.47789806,-1.0004487,agent,agent,0.52255064
249,reads,narrator,well,This narrator reads something well.,-0.7844248,-0.6471432,agent,patient,-0.1372816
250,reads,announcer,well,This announcer reads something well.,-0.66466373,-0.74931,agent,agent,0.08464627000000002
251,reads,broadcaster,well,This broadcaster reads something well.,-0.6861319,-0.72372186,agent,agent,0.03758996000000003
252,reads,teacher,well,This teacher reads something well.,-0.31377694,-1.3562899,agent,agent,1.0425129599999998
253,paints,wall,easily,This wall paints something easily.,-0.79692596,-0.6116308,agent,patient,-0.18529516000000001
254,paints,fabric,easily,This fabric paints something easily.,-0.34801355,-1.2494341,agent,agent,0.90142055
255,paints,glass,easily,This glass paints something easily.,-0.4405201,-1.04363,agent,agent,0.6031099
256,paints,canvas,easily,This canvas paints something easily.,-0.59650564,-0.81806135,agent,agent,0.22155571000000007
257,paints,wood,easily,This wood paints something easily.,-0.5755507,-0.8423182,agent,agent,0.26676750000000005
258,paints,surface,easily,This surface paints something easily.,-0.7936201,-0.6144782,agent,patient,-0.17914190000000008
259,paints,panel,easily,This panel paints something easily.,-0.3687372,-1.2089909,agent,agent,0.8402537000000001
260,paints,painter,easily,This painter paints something easily.,-0.83059466,-0.59257424,agent,patient,-0.23802042
261,paints,artist,easily,This artist paints something easily.,-0.59174925,-0.8271008,agent,agent,0.23535154999999996
262,paints,person,easily,This person paints something easily.,-0.5140938,-0.9337773,agent,agent,0.4196835
263,paints,illustrator,easily,This illustrator paints something easily.,-0.5321218,-0.91149133,agent,agent,0.37936953000000007
264,paints,portraitist,easily,This portraitist paints something easily.,-0.83622503,-0.5842661,agent,patient,-0.25195893
265,paints,wall,terribly,This wall paints something terribly.,-1.6471554,-0.21741268,agent,patient,-1.42974272
266,paints,fabric,terribly,This fabric paints something terribly.,-1.3348343,-0.31258136,agent,patient,-1.02225294
267,paints,glass,terribly,This glass paints something terribly.,-1.5665104,-0.24161083,agent,patient,-1.3248995700000001
268,paints,canvas,terribly,This canvas paints something terribly.,-1.8106054,-0.18488446,agent,patient,-1.6257209400000001
269,paints,wood,terribly,This wood paints something terribly.,-1.5201652,-0.2536514,agent,patient,-1.2665138
270,paints,surface,terribly,This surface paints something terribly.,-1.8339312,-0.17986888,agent,patient,-1.65406232
271,paints,panel,terribly,This panel paints something terribly.,-1.5485283,-0.25159952,agent,patient,-1.29692878
272,paints,painter,terribly,This painter paints something terribly.,-1.8096899,-0.1858286,agent,patient,-1.6238613
