id,verb,noun,adverb,sentence,LL_agent,LL_patient,semantic role,predicted,LL_delta
50,sells,novel,quickly,This novel sells something quickly.,-0.75543207,-0.6733521,agent,patient,-0.08207997
51,sells,magazine,quickly,This magazine sells something quickly.,-2.5308993,-0.09442543,agent,patient,-2.4364738700000004
52,sells,hat,quickly,This hat sells something quickly.,-2.2614837,-0.12298336,agent,patient,-2.1385003399999998
53,sells,lotion,quickly,This lotion sells something quickly.,-2.8019223,-0.07168549,agent,patient,-2.73023681
54,sells,album,quickly,This album sells something quickly.,-1.2879199,-0.34842575,agent,patient,-0.9394941499999999
55,sells,car,quickly,This car sells something quickly.,-1.7097358,-0.2146367,agent,patient,-1.4950991
56,sells,suv,quickly,This SUV sells something quickly.,-2.122277,-0.14547327,agent,patient,-1.9768037299999999
57,sells,product,quickly,This product sells something quickly.,-0.8391915,-0.64507204,agent,patient,-0.19411946000000002
58,sells,make,quickly,This make sells something quickly.,-1.0171568,-0.48134917,agent,patient,-0.53580763
59,sells,item,quickly,This item sells something quickly.,-0.6909819,-0.7420082,agent,agent,0.05102629999999997
60,sells,cd,quickly,This CD sells something quickly.,-1.5484371,-0.26352695,agent,patient,-1.28491015
61,sells,drug,quickly,This drug sells something quickly.,-1.2000542,-0.3805971,agent,patient,-0.8194571
62,sells,snack,quickly,This snack sells something quickly.,-3.078714,-0.060800258,agent,patient,-3.017913742
63,sells,salesman,quickly,This salesman sells something quickly.,-2.8440325,-0.070494026,agent,patient,-2.773538474
64,sells,saleswoman,quickly,This saleswoman sells something quickly.,-3.4048138,-0.04560021,agent,patient,-3.35921359
65,sells,businessman,quickly,This businessman sells something quickly.,-2.7287273,-0.086848326,agent,patient,-2.641878974
66,sells,businesswoman,quickly,This businesswoman sells something quickly.,-2.8246632,-0.07644396,agent,patient,-2.7482192399999996
67,sells,trader,quickly,This trader sells something quickly.,-3.0565548,-0.060863856,agent,patient,-2.9956909439999997
68,sells,peddler,quickly,This peddler sells something quickly.,-3.692516,-0.032864586,agent,patient,-3.659651414
69,sells,telemarketer,quickly,This telemarketer sells something quickly.,-2.702871,-0.08298577,agent,patient,-2.61988523
70,sells,dealer,quickly,This dealer sells something quickly.,-2.6546397,-0.09431428,agent,patient,-2.5603254200000003
71,sells,shopkeeper,quickly,This shopkeeper sells something quickly.,-3.9392552,-0.028082583,agent,patient,-3.9111726169999996
72,drives,car,nicely,This car drives something nicely.,-1.0904942,-0.43128398,agent,patient,-0.65921022
73,drives,suv,nicely,This SUV drives something nicely.,-1.5023912,-0.272821,agent,patient,-1.2295702
74,drives,truck,nicely,This truck drives something nicely.,-1.6366304,-0.23987906,agent,patient,-1.39675134
75,drives,convertible,nicely,This convertible drives something nicely.,-1.3502792,-0.31463933,agent,patient,-1.0356398699999998
76,drives,vehicle,nicely,This vehicle drives something nicely.,-0.89205194,-0.5723984,agent,patient,-0.31965354
77,drives,tank,nicely,This tank drives something nicely.,-1.6423916,-0.24407215,agent,patient,-1.39831945
78,drives,bus,nicely,This bus drives something nicely.,-2.2042463,-0.1264932,agent,patient,-2.0777531
79,drives,tractor,nicely,This tractor drives something nicely.,-1.7005997,-0.21729085,agent,patient,-1.48330885
80,drives,van,nicely,This van drives something nicely.,-2.034415,-0.15304258,agent,patient,-1.8813724200000002
81,drives,driver,nicely,This driver drives something nicely.,-1.2408688,-0.37416762,agent,patient,-0.8667011800000002
82,drives,person,nicely,This person drives something nicely.,-2.3359938,-0.11822331,agent,patient,-2.21777049
83,drives,chauffeur,nicely,This chauffeur drives something nicely.,-1.5234723,-0.26467192,agent,patient,-1.2588003799999998
84,drives,car,smoothly,This car drives something smoothly.,-0.8563944,-0.57725966,agent,patient,-0.27913474000000005
85,drives,suv,smoothly,This SUV drives something smoothly.,-1.2231135,-0.3720383,agent,patient,-0.8510751999999999
86,drives,truck,smoothly,This truck drives something smoothly.,-1.2665627,-0.3584559,agent,patient,-0.9081067999999999
87,drives,convertible,smoothly,This convertible drives something smoothly.,-1.1785492,-0.3829702,agent,patient,-0.795579
88,drives,vehicle,smoothly,This vehicle drives something smoothly.,-0.6958332,-0.7456722,agent,agent,0.04983899999999997
89,drives,tank,smoothly,This tank drives something smoothly.,-1.3127508,-0.34581184,agent,patient,-0.9669389600000001
90,drives,bus,smoothly,This bus drives something smoothly.,-1.9652523,-0.15985909,agent,patient,-1.8053932099999999
91,drives,tractor,smoothly,This tractor drives something smoothly.,-1.5434542,-0.25688282,agent,patient,-1.28657138
92,drives,van,smoothly,This van drives something smoothly.,-1.7773111,-0.19757444,agent,patient,-1.57973666
93,drives,driver,smoothly,This driver drives something smoothly.,-1.0991359,-0.43663055,agent,patient,-0.66250535
94,drives,person,smoothly,This person drives something smoothly.,-2.1361399,-0.14222537,agent,patient,-1.9939145299999999
95,drives,chauffeur,smoothly,This chauffeur drives something smoothly.,-1.4267653,-0.29156297,agent,patient,-1.13520233
96,drives,car,well,This car drives something well.,-0.4581631,-1.0477275,agent,agent,0.5895644
97,drives,suv,well,This SUV drives something well.,-0.6119503,-0.8320364,agent,agent,0.22008610000000006
98,drives,truck,well,This truck drives something well.,-0.47073635,-1.0562838,agent,agent,0.5855474500000001
99,drives,convertible,well,This convertible drives something well.,-0.5732213,-0.8592492,agent,agent,0.2860279
100,drives,vehicle,well,This vehicle drives something well.,-0.38785875,-1.2265867,agent,agent,0.83872795
101,drives,tank,well,This tank drives something well.,-0.5614328,-0.9161138,agent,agent,0.354681
102,drives,bus,well,This bus drives something well.,-1.1846555,-0.38254485,agent,patient,-0.8021106500000001
103,drives,tractor,well,This tractor drives something well.,-0.5125881,-0.9630876,agent,agent,0.45049950000000005
104,drives,van,well,This van drives something well.,-0.8538447,-0.58819115,agent,patient,-0.26565355
105,drives,driver,well,This driver drives something well.,-0.54392266,-0.9324762,agent,agent,0.38855354
106,drives,person,well,This person drives something well.,-1.6418471,-0.24155095,agent,patient,-1.40029615
107,drives,chauffeur,well,This chauffeur drives something well.,-0.8463684,-0.5894429,agent,patient,-0.25692550000000003
108,flies,plane,nicely,This plane flies something nicely.,-1.9333736,-0.17034829,agent,patient,-1.76302531
109,flies,kite,nicely,This kite flies something nicely.,-3.807483,-0.029010942,agent,patient,-3.7784720579999997
110,flies,jet,nicely,This jet flies something nicely.,-1.6318625,-0.23878762,agent,patient,-1.39307488
111,flies,aircraft,nicely,This aircraft flies something nicely.,-1.5096518,-0.27731183,agent,patient,-1.2323399700000002
112,flies,pilot,nicely,This pilot flies something nicely.,-2.4405808,-0.10147137,agent,patient,-2.33910943
113,flies,person,nicely,This person flies something nicely.,-2.5639126,-0.09447706,agent,patient,-2.46943554
114,flies,aviator,nicely,This aviator flies something nicely.,-2.0644567,-0.15001665,agent,patient,-1.91444005
115,flies,captain,nicely,This captain flies something nicely.,-3.184542,-0.05754697,agent,patient,-3.12699503
116,flies,plane,smoothly,This plane flies something smoothly.,-1.3392006,-0.3216987,agent,patient,-1.0175019
117,flies,kite,smoothly,This kite flies something smoothly.,-3.179127,-0.04996333,agent,patient,-3.1291636699999996
118,flies,jet,smoothly,This jet flies something smoothly.,-1.1282505,-0.41920516,agent,patient,-0.7090453400000001
119,flies,aircraft,smoothly,This aircraft flies something smoothly.,-1.0593463,-0.46130282,agent,patient,-0.5980434800000001
120,flies,pilot,smoothly,This pilot flies something smoothly.,-2.2088912,-0.12736921,agent,patient,-2.08152199
121,flies,person,smoothly,This person flies something smoothly.,-2.3688724,-0.112035625,agent,patient,-2.256836775
122,flies,aviator,smoothly,This aviator flies something smoothly.,-1.837105,-0.18879236,agent,patient,-1.6483126399999999
123,flies,captain,smoothly,This captain flies something smoothly.,-2.8228254,-0.07825876,agent,patient,-2.74456664
124,flies,plane,well,This plane flies something well.,-0.75106645,-0.67688876,agent,patient,-0.07417769000000007
125,flies,kite,well,This kite flies something well.,-1.8044899,-0.19928816,agent,patient,-1.60520174
126,flies,jet,well,This jet flies something well.,-0.31956822,-1.4034592,agent,agent,1.0838909799999998
127,flies,aircraft,well,This aircraft flies something well.,-0.6899244,-0.7538434,agent,agent,0.06391900000000006
128,flies,pilot,well,This pilot flies something well.,-1.2084795,-0.3780314,agent,patient,-0.8304480999999999
129,flies,person,well,This person flies something well.,-1.8872077,-0.18675222,agent,patient,-1.70045548
130,flies,aviator,well,This aviator flies something well.,-0.4646241,-1.0603062,agent,agent,0.5956821000000001
131,flies,captain,well,This captain flies something well.,-1.3004788,-0.3764027,agent,patient,-0.9240761000000001
132,cooks,mushroom,nicely,This mushroom cooks something nicely.,-2.543048,-0.092656136,agent,patient,-2.450391864
133,cooks,pepper,nicely,This pepper cooks something nicely.,-2.370203,-0.109387316,agent,patient,-2.260815684
134,cooks,fish,nicely,This fish cooks something nicely.,-2.450802,-0.1072084,agent,patient,-2.3435935999999997
135,cooks,salmon,nicely,This salmon cooks something nicely.,-2.38242,-0.112126835,agent,patient,-2.270293165
136,cooks,tuna,nicely,This tuna cooks something nicely.,-2.3747163,-0.120398164,agent,patient,-2.2543181359999998
137,cooks,fillet,nicely,This fillet cooks something nicely.,-1.9354354,-0.18336882,agent,patient,-1.7520665800000002
138,cooks,vegetable,nicely,This vegetable cooks something nicely.,-1.932047,-0.17321399,agent,patient,-1.75883301
139,cooks,herb,nicely,This herb cooks something nicely.,-1.6788845,-0.22215651,agent,patient,-1.4567279899999999
140,cooks,meat,nicely,This meat cooks something nicely.,-1.8330679,-0.19430742,agent,patient,-1.6387604800000002
141,cooks,ingredient,nicely,This ingredient cooks something nicely.,-1.4810269,-0.2787975,agent,patient,-1.2022294
142,cooks,steak,nicely,This steak cooks something nicely.,-1.9078,-0.17988415,agent,patient,-1.72791585
143,cooks,chef,nicely,This chef cooks something nicely.,-2.8834934,-0.070498824,agent,patient,-2.812994576
144,cooks,cook,nicely,This cook cooks something nicely.,-2.8368256,-0.07356117,agent,patient,-2.76326443
145,cooks,baker,nicely,This baker cooks something nicely.,-3.398331,-0.04280823,agent,patient,-3.3555227700000003
146,cooks,caterer,nicely,This caterer cooks something nicely.,-2.9346714,-0.07372496,agent,patient,-2.86094644
147,cooks,mushroom,well,This mushroom cooks something well.,-2.1777086,-0.13143922,agent,patient,-2.04626938
148,cooks,pepper,well,This pepper cooks something well.,-2.1427238,-0.13599546,agent,patient,-2.00672834
149,cooks,fish,well,This fish cooks something well.,-1.9781722,-0.16924854,agent,patient,-1.80892366
150,cooks,salmon,well,This salmon cooks something well.,-1.7590818,-0.21051405,agent,patient,-1.54856775
151,cooks,tuna,well,This tuna cooks something well.,-1.7388269,-0.22254288,agent,patient,-1.51628402
152,cooks,fillet,well,This fillet cooks something well.,-1.470532,-0.2919164,agent,patient,-1.1786155999999999
153,cooks,vegetable,well,This vegetable cooks something well.,-1.5841144,-0.24912202,agent,patient,-1.33499238
154,cooks,herb,well,This herb cooks something well.,-1.3970289,-0.30141172,agent,patient,-1.09561718
155,cooks,meat,well,This meat cooks something well.,-1.2260016,-0.37898132,agent,patient,-0.84702028
156,cooks,ingredient,well,This ingredient cooks something well.,-1.2342291,-0.3678702,agent,patient,-0.8663589
157,cooks,steak,well,This steak cooks something well.,-1.1212231,-0.4266459,agent,patient,-0.6945771999999999
158,cooks,chef,well,This chef cooks something well.,-2.2091098,-0.13577028,agent,patient,-2.0733395199999998
159,cooks,cook,well,This cook cooks something well.,-2.3811247,-0.1125606,agent,patient,-2.2685641
160,cooks,baker,well,This baker cooks something well.,-3.1003425,-0.055525076,agent,patient,-3.044817424
161,cooks,caterer,well,This caterer cooks something well.,-2.588687,-0.0981418,agent,patient,-2.4905452
162,cooks,mushroom,terribly,This mushroom cooks something terribly.,-3.4693096,-0.040085625,agent,patient,-3.4292239749999998
163,cooks,pepper,terribly,This pepper cooks something terribly.,-3.024932,-0.059712585,agent,patient,-2.965219415
164,cooks,fish,terribly,This fish cooks something terribly.,-3.321235,-0.0473857,agent,patient,-3.2738493
165,cooks,salmon,terribly,This salmon cooks something terribly.,-3.387071,-0.043259062,agent,patient,-3.343811938
166,cooks,tuna,terribly,This tuna cooks something terribly.,-3.5696816,-0.03928171,agent,patient,-3.53039989
167,cooks,fillet,terribly,This fillet cooks something terribly.,-2.961727,-0.06641078,agent,patient,-2.89531622
168,cooks,vegetable,terribly,This vegetable cooks something terribly.,-2.9071817,-0.06736964,agent,patient,-2.8398120600000003
169,cooks,herb,terribly,This herb cooks something terribly.,-2.3768382,-0.109255336,agent,patient,-2.267582864
170,cooks,meat,terribly,This meat cooks something terribly.,-2.6259096,-0.08806792,agent,patient,-2.53784168
171,cooks,ingredient,terribly,This ingredient cooks something terribly.,-2.2600152,-0.12356745,agent,patient,-2.13644775
172,cooks,steak,terribly,This steak cooks something terribly.,-3.2682176,-0.046728894,agent,patient,-3.2214887059999997
173,cooks,chef,terribly,This chef cooks something terribly.,-3.6136758,-0.03763127,agent,patient,-3.5760445300000003
174,cooks,cook,terribly,This cook cooks something terribly.,-3.524748,-0.03955675,agent,patient,-3.48519125
175,cooks,baker,terribly,This baker cooks something terribly.,-3.9530365,-0.026332352,agent,patient,-3.9267041480000002
176,cooks,caterer,terribly,This caterer cooks something terribly.,-3.9144883,-0.02964461,agent,patient,-3.88484369
177,bakes,pizza,nicely,This pizza bakes something nicely.,-2.7682283,-0.08006285,agent,patient,-2.68816545
178,bakes,potato,nicely,This potato bakes something nicely.,-3.3227375,-0.043333128,agent,patient,-3.279404372
179,bakes,bread,nicely,This bread bakes something nicely.,-2.952466,-0.06517326,agent,patient,-2.88729274
180,bakes,cake,nicely,This cake bakes something nicely.,-3.4769576,-0.041050546,agent,patient,-3.435907054
181,bakes,pastry,nicely,This pastry bakes something nicely.,-3.5349352,-0.039384194,agent,patient,-3.495551006
182,bakes,dough,nicely,This dough bakes something nicely.,-2.811625,-0.072206095,agent,patient,-2.739418905
183,bakes,pie,nicely,This pie bakes something nicely.,-2.6933994,-0.080765575,agent,patient,-2.612633825
184,bakes,clay,nicely,This clay bakes something nicely.,-2.8018107,-0.07077107,agent,patient,-2.7310396299999997
185,bakes,patissier,nicely,This patissier bakes something nicely.,-4.4652743,-0.019868495,agent,patient,-4.445405805
186,bakes,chef,nicely,This chef bakes something nicely.,-3.7065766,-0.034898326,agent,patient,-3.671678274
187,bakes,cook,nicely,This cook bakes something nicely.,-4.0016313,-0.026217315,agent,patient,-3.975413985
188,bakes,baker,nicely,This baker bakes something nicely.,-4.143013,-0.023813462,agent,patient,-4.119199538
189,bakes,person,nicely,This person bakes something nicely.,-4.1832,-0.027792117,agent,patient,-4.1554078830000005
190,bakes,confectioner,nicely,This confectioner bakes something nicely.,-3.991828,-0.026391225,agent,patient,-3.965436775
191,bakes,pizza,terribly,This pizza bakes something terribly.,-3.7686152,-0.032736477,agent,patient,-3.7358787230000003
192,bakes,potato,terribly,This potato bakes something terribly.,-4.213117,-0.022003662,agent,patient,-4.191113337999999
193,bakes,bread,terribly,This bread bakes something terribly.,-3.5979342,-0.036974575,agent,patient,-3.560959625
194,bakes,cake,terribly,This cake bakes something terribly.,-4.396522,-0.018804805,agent,patient,-4.377717195
195,bakes,pastry,terribly,This pastry bakes something terribly.,-4.3322573,-0.020002391,agent,patient,-4.312254909
196,bakes,dough,terribly,This dough bakes something terribly.,-3.464084,-0.04019855,agent,patient,-3.42388545
197,bakes,pie,terribly,This pie bakes something terribly.,-3.7956116,-0.029439317,agent,patient,-3.766172283
198,bakes,clay,terribly,This clay bakes something terribly.,-3.6134517,-0.035290025,agent,patient,-3.578161675
199,bakes,patissier,terribly,This patissier bakes something terribly.,-5.2850013,-0.012294304,agent,patient,-5.272706996
200,bakes,chef,terribly,This chef bakes something terribly.,-4.583363,-0.017178949,agent,patient,-4.5661840510000005
201,bakes,cook,terribly,This cook bakes something terribly.,-4.743558,-0.01533793,agent,patient,-4.72822007
202,bakes,baker,terribly,This baker bakes something terribly.,-4.9325104,-0.013567007,agent,patient,-4.918943393
203,bakes,person,terribly,This person bakes something terribly.,-4.8338118,-0.016693367,agent,patient,-4.817118433
204,bakes,confectioner,terribly,This confectioner bakes something terribly.,-4.6166005,-0.015835471,agent,patient,-4.600765029
205,bakes,pizza,well,This pizza bakes something well.,-2.0895267,-0.1519476,agent,patient,-1.9375791
206,bakes,potato,well,This potato bakes something well.,-2.9127443,-0.062865235,agent,patient,-2.849879065
207,bakes,bread,well,This bread bakes something well.,-2.111891,-0.14428928,agent,patient,-1.96760172
208,bakes,cake,well,This cake bakes something well.,-2.9714503,-0.06297391,agent,patient,-2.9084763899999997
209,bakes,pastry,well,This pastry bakes something well.,-3.3331273,-0.045785386,agent,patient,-3.287341914
210,bakes,dough,well,This dough bakes something well.,-1.9507099,-0.16771199,agent,patient,-1.7829979100000002
211,bakes,pie,well,This pie bakes something well.,-2.237178,-0.124068476,agent,patient,-2.113109524
212,bakes,clay,well,This clay bakes something well.,-2.314073,-0.112488225,agent,patient,-2.201584775
213,bakes,patissier,well,This patissier bakes something well.,-4.216201,-0.022807533,agent,patient,-4.193393467
214,bakes,chef,well,This chef bakes something well.,-3.1201777,-0.058861297,agent,patient,-3.061316403
215,bakes,cook,well,This cook bakes something well.,-3.5182903,-0.039286546,agent,patient,-3.479003754
216,bakes,baker,well,This baker bakes something well.,-3.7615826,-0.03187358,agent,patient,-3.72970902
217,bakes,person,well,This person bakes something well.,-3.9817865,-0.03289181,agent,patient,-3.94889469
218,bakes,confectioner,well,This confectioner bakes something well.,-3.8134434,-0.029418387,agent,patient,-3.784025013
219,reads,passage,nicely,This passage reads something nicely.,-1.5252142,-0.35917097,agent,patient,-1.16604323
220,reads,poem,nicely,This poem reads something nicely.,-2.1384246,-0.15423852,agent,patient,-1.98418608
221,reads,verse,nicely,This verse reads something nicely.,-1.929497,-0.19072545,agent,patient,-1.73877155
222,reads,line,nicely,This line reads something nicely.,-2.4594035,-0.11413912,agent,patient,-2.34526438
223,reads,passage,nicely,This passage reads something nicely.,-1.5252142,-0.35917097,agent,patient,-1.16604323
224,reads,script,nicely,This script reads something nicely.,-2.0624793,-0.15688902,agent,patient,-1.9055902800000002
225,reads,abstract,nicely,This abstract reads something nicely.,-0.98681784,-0.5410037,agent,patient,-0.44581413999999997
226,reads,essay,nicely,This essay reads something nicely.,-1.2507522,-0.3705575,agent,patient,-0.8801947
227,reads,letter,nicely,This letter reads something nicely.,-1.4270554,-0.31130984,agent,patient,-1.11574556
228,reads,report,nicely,This report reads something nicely.,-1.4900484,-0.29555702,agent,patient,-1.19449138
229,reads,student,nicely,This student reads something nicely.,-3.5088289,-0.038891047,agent,patient,-3.4699378530000002
230,reads,orator,nicely,This orator reads something nicely.,-3.4477003,-0.041549604,agent,patient,-3.406150696
231,reads,person,nicely,This person reads something nicely.,-3.476508,-0.042906716,agent,patient,-3.433601284
232,reads,narrator,nicely,This narrator reads something nicely.,-3.7524202,-0.039212156,agent,patient,-3.713208044
233,reads,announcer,nicely,This announcer reads something nicely.,-3.6323864,-0.038097914,agent,patient,-3.594288486
234,reads,broadcaster,nicely,This broadcaster reads something nicely.,-4.3337374,-0.022110967,agent,patient,-4.311626433000001
235,reads,teacher,nicely,This teacher reads something nicely.,-3.8777921,-0.025983727,agent,patient,-3.8518083730000003
236,reads,passage,well,This passage reads something well.,-0.89657533,-0.7016787,agent,patient,-0.19489663000000002
237,reads,poem,well,This poem reads something well.,-1.8277034,-0.21078579,agent,patient,-1.61691761
238,reads,verse,well,This verse reads something well.,-1.5480372,-0.28127533,agent,patient,-1.26676187
239,reads,line,well,This line reads something well.,-1.839209,-0.20450354,agent,patient,-1.6347054600000002
240,reads,passage,well,This passage reads something well.,-0.89657533,-0.7016787,agent,patient,-0.19489663000000002
241,reads,script,well,This script reads something well.,-1.5767438,-0.25953183,agent,patient,-1.31721197
242,reads,abstract,well,This abstract reads something well.,-0.64810115,-0.8359187,agent,agent,0.18781755
243,reads,essay,well,This essay reads something well.,-0.7226393,-0.729669,agent,agent,0.007029700000000028
244,reads,letter,well,This letter reads something well.,-0.8828485,-0.5880573,agent,patient,-0.29479120000000003
245,reads,report,well,This report reads something well.,-0.8834267,-0.59829617,agent,patient,-0.28513053
246,reads,student,well,This student reads something well.,-3.3197231,-0.047157615,agent,patient,-3.272565485
247,reads,orator,well,This orator reads something well.,-2.9408135,-0.06442241,agent,patient,-2.87639109
248,reads,person,well,This person reads something well.,-3.0581145,-0.059661455,agent,patient,-2.9984530449999998
249,reads,narrator,well,This narrator reads something well.,-3.6546714,-0.03987228,agent,patient,-3.61479912
250,reads,announcer,well,This announcer reads something well.,-3.2787468,-0.050191306,agent,patient,-3.228555494
251,reads,broadcaster,well,This broadcaster reads something well.,-4.007293,-0.026644187,agent,patient,-3.9806488129999997
252,reads,teacher,well,This teacher reads something well.,-3.752267,-0.028369088,agent,patient,-3.723897912
253,paints,wall,easily,This wall paints something easily.,-1.7250841,-0.20914812,agent,patient,-1.5159359799999998
254,paints,fabric,easily,This fabric paints something easily.,-1.2437838,-0.3648556,agent,patient,-0.8789282
255,paints,glass,easily,This glass paints something easily.,-2.2113645,-0.12613164,agent,patient,-2.08523286
256,paints,canvas,easily,This canvas paints something easily.,-2.367322,-0.10740275,agent,patient,-2.2599192500000003
257,paints,wood,easily,This wood paints something easily.,-2.3630726,-0.10681958,agent,patient,-2.2562530200000004
258,paints,surface,easily,This surface paints something easily.,-0.9575984,-0.5189711,agent,patient,-0.43862729999999994
259,paints,panel,easily,This panel paints something easily.,-1.7146305,-0.21905752,agent,patient,-1.49557298
260,paints,painter,easily,This painter paints something easily.,-2.0452104,-0.15328261,agent,patient,-1.8919277900000002
261,paints,artist,easily,This artist paints something easily.,-2.8737717,-0.0720141,agent,patient,-2.8017575999999997
262,paints,person,easily,This person paints something easily.,-3.5429037,-0.041011855,agent,patient,-3.5018918450000003
263,paints,illustrator,easily,This illustrator paints something easily.,-3.5282092,-0.038355406,agent,patient,-3.489853794
264,paints,portraitist,easily,This portraitist paints something easily.,-3.6535532,-0.032773364,agent,patient,-3.620779836
265,paints,wall,terribly,This wall paints something terribly.,-3.4096565,-0.041157115,agent,patient,-3.3684993850000002
266,paints,fabric,terribly,This fabric paints something terribly.,-2.7322755,-0.07815338,agent,patient,-2.6541221200000003
267,paints,glass,terribly,This glass paints something terribly.,-3.3174489,-0.044896316,agent,patient,-3.272552584
268,paints,canvas,terribly,This canvas paints something terribly.,-3.6628563,-0.033107173,agent,patient,-3.629749127
269,paints,wood,terribly,This wood paints something terribly.,-3.3272662,-0.043849707,agent,patient,-3.283416493
270,paints,surface,terribly,This surface paints something terribly.,-2.4958134,-0.099895656,agent,patient,-2.3959177439999997
271,paints,panel,terribly,This panel paints something terribly.,-2.7800498,-0.07540754,agent,patient,-2.70464226
272,paints,painter,terribly,This painter paints something terribly.,-3.917501,-0.026112871,agent,patient,-3.891388129
