noun,avg_LL_delta
ice,-0.6915435791015625
illustrator,-0.461392343044281
ingredient,-0.4003209471702578
instrument,-1.0713138580322266
item,-0.475982666015625
jacket,-0.4275494217872619
janitor,-0.183873176574707
jet,-1.0288582146167755
jeweler,-0.2689685821533203
jewelry,-0.5452814698219299
journalist,0.0919914245605468
kite,-1.100905358791351
knob,-0.8471880257129669
lady,0.08815860748291
lake,-0.8982934951782227
landscape,-0.8211012482643127
letter,-0.180255889892578
line,-0.3120803833007812
lotion,-0.1222391128540039
lunchbox,-0.9406261146068572
machine,-0.5476579666137695
magazine,-0.3824911117553713
maid,0.1186008453369141
make,-0.5012074112892151
man,-0.4611168503761291
marble,-1.100209265947342
mason,-0.6736506819725037
material,-0.1640577316284179
meat,-0.9688292145729064
mirror,-0.756986677646637
model,-1.2117385864257812
motorcycle,-0.9897956550121308
motorist,-0.5296897888183596
mountain,-1.078803986310959
mover,-0.167266845703125
mushroom,-1.0925235450267792
musician,-0.5256748199462891
narrator,0.387526512145996
notetaker,0.4702873229980469
novel,0.0449991226196289
novelist,0.6975259780883789
orator,0.938650131225586
packaging,-1.133265495300293
painter,-1.2070760130882263
panel,-0.911048859357834
paper,-0.8915519118309021
passage,-0.8340520858764648
pastry,-0.3937796950340271
patissier,-0.8872537612915037
pattern,-1.3728084862232208
peddler,0.5786933898925781
pepper,-0.6443614363670349
person,-0.4484691619873047
photographer,-0.8484334945678711
pianist,-0.5582056045532227
piano,-1.085527420043945
pie,-0.7670231461524963
pilot,-0.3564339280128479
pizza,-0.8286591172218323
plane,-1.0876769423484802
poem,-0.1223793029785156
poet,0.3705130219459533
portraitist,-0.6985511779785156
pot,-0.8667106330394747
potato,-0.9939136505126956
potter,-0.5367612838745117
product,0.5088720917701721
professor,-0.095039367675781
proposal,0.0007266998291014
pumpkin,-1.0322923958301542
quilt,-0.3592872619628907
racer,-0.6053152084350586
report,0.3018130660057068
roadtripper,-0.3456068634986877
routine,-0.6274499297142029
salesman,0.8714867234230042
saleswoman,0.4706773161888122
salmon,-0.7552709579467773
scene,-1.2996769547462463
screw,-1.0552978515625
scribe,0.6951246261596682
script,0.0567665100097655
sculptor,-0.8349428176879883
seamster,0.3414477705955505
seamstress,-0.3166123032569885
section,-1.0157375633716583
shirt,-0.430849075317383
shopkeeper,0.2667455077171325
sideburn,-1.1804247200489044
silk,-0.3319635391235351
silverware,-0.933904618024826
singer,0.0359668731689453
snack,-0.5982170104980469
soloist,0.0017967224121093
sonata,-0.4760913848876951
song,-0.4503192901611328
steak,-0.797175407409668
stone,-0.8066110610961912
stubble,-0.6832685768604279
student,0.2109575867652895
suitcase,-1.3447237014770508
surface,-0.7200708985328674
surgeon,-1.1224679946899414
suv,-1.4076652824878693
tailor,-0.0533437728881835
tank,-1.1378803849220276
teacher,0.2874879837036134
telemarketer,0.3267450332641601
tent,-0.9287109076976776
thread,-0.4713526368141174
toy,-1.359353095293045
tractor,-0.6691827774047852
trader,0.4847306609153747
traveller,0.2359390258789062
truck,-0.7186546325683594
tub,-0.8666687607765198
tuna,-1.1562499999999998
turkey,-0.8849048614501953
upholsterer,-0.5063400268554688
valve,-0.9467420876026154
van,-1.1928977966308594
vegetable,-0.6275777220726013
vehicle,-0.9670210480690002
verse,-0.3171491622924803
view,-0.7401065826416013
violin,-1.0811490714550018
violinist,-0.8682956695556641
waiter,-0.3115911483764648
waitress,0.2402868866920471
wall,-0.77873894572258
window,-1.3119230866432192
windshield,-0.993886947631836
woman,-0.4486913084983825
wood,-0.9035625159740448
wool,-0.6197366118431091
worker,0.7860680222511292
wound,-0.7068071067333221
yarn,-0.4562520980834961
